,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2018-10-17,@,SAC,W,123,117,49,95,.516,7,19,.368,12,18,.667,5,37,17,8,3,9,27
1,2,2018-10-19,,GSW,L,123,124,49,87,.563,10,19,.526,16,18,.889,8,43,27,10,6,16,23
2,3,2018-10-22,,MEM,L,84,92,31,84,.369,9,28,.321,21,26,.808,7,43,18,10,2,10,22
3,4,2018-10-24,@,HOU,W,100,89,35,87,.402,11,40,.275,8,14,.571,10,35,16,12,5,15,23
4,5,2018-10-27,@,NOP,W,132,111,40,95,.421,9,34,.265,22,29,.759,11,40,22,4,5,16,32
5,6,2018-10-28,@,DAL,W,113,104,38,91,.418,9,28,.321,19,25,.760,12,43,24,6,3,13,19
6,7,2018-10-31,@,MIN,L,125,128,50,86,.581,12,25,.480,16,24,.667,7,41,19,10,8,15,28
7,8,2018-11-02,,MEM,L,100,110,38,75,.507,13,26,.500,21,34,.618,9,39,23,9,3,11,29
8,9,2018-11-03,@,DEN,L,88,103,41,83,.494,9,28,.321,12,19,.632,8,48,32,8,0,17,26
9,10,2018-11-05,,TOR,L,111,124,49,86,.570,13,33,.394,13,14,.929,7,43,21,9,3,14,28
10,11,2018-11-07,,DAL,W,117,102,29,73,.397,8,24,.333,36,40,.900,12,49,14,3,4,24,27
11,12,2018-11-09,,BOS,W,123,115,39,88,.443,17,43,.395,20,22,.909,5,28,31,11,3,8,20
12,13,2018-11-12,@,MEM,W,96,88,33,79,.418,4,24,.167,18,23,.783,8,42,19,7,9,16,28
13,14,2018-11-14,@,DAL,L,68,118,45,77,.584,12,28,.429,16,24,.667,7,51,24,12,6,19,19
14,15,2018-11-16,@,PHI,L,107,113,41,81,.506,11,23,.478,20,32,.625,10,41,25,7,5,17,27
15,16,2018-11-17,@,BOS,W,98,86,35,91,.385,5,33,.152,11,20,.550,17,51,16,11,4,14,22
16,17,2018-11-19,@,IND,L,94,121,49,93,.527,12,25,.480,11,17,.647,11,44,35,13,3,9,17
17,18,2018-11-21,,SAC,L,110,119,47,89,.528,11,25,.440,14,19,.737,8,48,27,5,4,11,30
18,19,2018-11-23,@,LAL,L,83,90,36,79,.456,7,23,.304,11,18,.611,5,47,10,11,5,23,20
19,20,2018-11-25,@,SAC,W,133,112,40,85,.471,9,23,.391,23,31,.742,7,36,20,10,7,17,25
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
