,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2014-10-29,,BRK,W,121,105,49,88,.557,8,22,.364,15,23,.652,9,35,28,11,5,12,25
1,2,2014-11-01,@,HOU,L,90,104,37,98,.378,1,25,.040,15,18,.833,14,44,20,10,8,10,26
2,3,2014-11-03,@,DAL,L,113,118,45,102,.441,11,31,.355,12,16,.750,22,49,29,9,6,17,21
3,4,2014-11-05,,TOR,L,107,110,40,78,.513,10,26,.385,17,18,.944,17,55,22,5,3,27,25
4,5,2014-11-07,,IND,W,101,98,39,85,.459,9,27,.333,14,16,.875,9,38,26,6,3,12,19
5,6,2014-11-08,@,CHI,W,106,101,42,81,.519,7,19,.368,15,20,.750,7,45,25,6,3,12,17
6,7,2014-11-12,,OKC,L,94,109,37,83,.446,9,33,.273,11,13,.846,7,35,28,5,3,8,20
7,8,2014-11-14,,CLE,L,121,122,48,88,.545,6,20,.300,19,23,.826,8,39,32,7,1,14,26
8,9,2014-11-17,,PHO,L,114,118,45,87,.517,4,10,.400,20,31,.645,11,44,28,10,4,18,19
9,10,2014-11-19,@,PHI,W,101,90,41,83,.494,6,20,.300,13,21,.619,7,44,32,11,4,15,19
10,11,2014-11-21,@,MEM,L,100,117,38,88,.432,9,27,.333,15,21,.714,9,38,22,7,7,12,14
11,12,2014-11-23,,POR,L,88,94,37,95,.389,5,23,.217,9,12,.750,12,46,17,12,1,8,15
12,13,2014-11-28,,CHI,L,102,109,37,92,.402,6,22,.273,22,29,.759,12,42,20,7,2,13,30
13,14,2014-11-30,,SAS,L,89,111,36,87,.414,6,18,.333,11,15,.733,12,42,21,5,5,15,21
14,15,2014-12-02,@,ATL,L,105,109,41,84,.488,12,23,.522,11,13,.846,9,42,33,10,3,21,20
15,16,2014-12-03,,DET,W,109,102,37,93,.398,13,30,.433,22,27,.815,8,49,28,8,6,12,21
16,17,2014-12-05,,LAL,W,113,96,46,90,.511,8,20,.400,13,22,.591,10,54,29,6,2,16,19
17,18,2014-12-07,,WAS,W,101,93,36,88,.409,8,17,.471,21,26,.808,9,49,20,10,7,15,21
18,19,2014-12-08,@,WAS,L,132,133,47,102,.461,9,22,.409,29,32,.906,14,46,27,17,4,17,30
19,20,2014-12-10,@,CHO,L,87,96,38,87,.437,5,23,.217,6,10,.600,6,45,26,3,1,14,27
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2014-12-12,,NYK,L,95,101,37,85,.435,7,22,.318,14,18,.778,12,41,28,3,3,17,18
23,22,2014-12-15,@,PHI,W,105,87,38,86,.442,6,25,.240,23,35,.657,16,52,26,15,5,22,23
24,23,2014-12-17,,ORL,W,109,92,44,80,.550,7,19,.368,14,18,.778,7,42,25,9,8,14,16
25,24,2014-12-19,,MIN,W,114,98,48,85,.565,8,23,.348,10,14,.714,12,43,29,9,6,13,20
26,25,2014-12-21,@,MIA,L,84,100,33,83,.398,6,23,.261,12,15,.800,14,42,22,6,4,15,18
27,26,2014-12-23,@,ORL,L,95,100,33,85,.388,7,23,.304,22,29,.759,9,45,22,10,4,12,21
28,27,2014-12-26,,BRK,L,107,109,45,87,.517,9,24,.375,8,11,.727,5,37,32,8,3,14,23
29,28,2014-12-27,@,WAS,L,88,101,32,79,.405,6,24,.250,18,24,.750,8,36,17,10,2,18,15
30,29,2014-12-31,,SAC,W,106,84,44,94,.468,5,21,.238,13,15,.867,9,49,32,9,7,11,23
31,30,2015-01-02,,DAL,L,101,119,38,89,.427,12,34,.353,13,19,.684,9,38,22,6,2,12,21
32,31,2015-01-03,@,CHI,L,104,109,45,100,.450,5,17,.294,9,11,.818,10,45,26,9,6,20,28
33,32,2015-01-05,,CHO,L,95,104,36,91,.396,7,18,.389,16,23,.696,10,33,22,8,7,6,23
34,33,2015-01-07,@,BRK,W,89,81,35,88,.398,5,18,.278,14,17,.824,11,41,22,8,2,6,26
35,34,2015-01-09,@,IND,L,103,107,41,103,.398,10,34,.294,11,16,.688,13,50,25,10,7,10,27
36,35,2015-01-10,@,TOR,L,96,109,39,83,.470,6,18,.333,12,20,.600,9,43,23,7,3,18,21
37,36,2015-01-12,,NOP,W,108,100,37,88,.420,8,24,.333,26,31,.839,17,44,24,8,5,11,23
38,37,2015-01-14,,ATL,L,91,105,34,83,.410,11,33,.333,12,14,.857,13,40,22,5,2,16,23
39,38,2015-01-16,,CHI,L,103,119,42,85,.494,5,16,.313,14,16,.875,11,45,29,5,4,13,16
40,39,2015-01-19,@,LAC,L,93,102,33,84,.393,12,29,.414,15,21,.714,12,43,24,6,2,13,14
41,40,2015-01-22,@,POR,W,90,89,39,87,.448,7,19,.368,5,7,.714,10,47,23,8,5,16,19
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2015-01-23,@,DEN,W,100,99,37,75,.493,9,21,.429,17,27,.630,8,41,20,8,6,14,24
45,42,2015-01-25,@,GSW,L,111,114,41,95,.432,10,28,.357,19,27,.704,13,48,23,5,3,14,21
46,43,2015-01-26,@,UTA,W,99,90,35,74,.473,8,19,.421,21,23,.913,5,37,18,8,3,14,15
47,44,2015-01-28,@,MIN,L,98,110,42,91,.462,7,23,.304,7,9,.778,9,39,22,9,4,13,22
48,45,2015-01-30,,HOU,L,87,93,32,90,.356,7,24,.292,16,23,.696,14,48,14,8,5,11,23
49,46,2015-02-01,,MIA,L,75,83,30,81,.370,4,19,.211,11,18,.611,8,40,24,7,3,13,19
50,47,2015-02-03,@,NYK,W,108,97,42,77,.545,6,24,.250,18,23,.783,11,39,23,6,0,15,11
51,48,2015-02-04,,DEN,W,104,100,40,99,.404,12,28,.429,12,17,.706,19,51,27,10,3,13,21
52,49,2015-02-06,,PHI,W,107,96,39,86,.453,10,27,.370,19,25,.760,11,53,27,8,4,10,24
53,50,2015-02-07,@,MIL,L,93,96,36,86,.419,7,29,.241,14,20,.700,11,44,20,7,1,11,19
54,51,2015-02-11,,ATL,W,89,88,30,93,.323,10,31,.323,19,20,.950,16,56,21,7,4,10,23
55,52,2015-02-20,@,SAC,L,101,109,40,100,.400,6,22,.273,15,26,.577,19,40,24,14,3,11,23
56,53,2015-02-22,@,LAL,L,111,118,42,98,.429,8,33,.242,19,27,.704,13,48,27,9,5,16,31
57,54,2015-02-23,@,PHO,W,115,110,39,89,.438,14,29,.483,23,30,.767,9,42,26,13,1,15,14
58,55,2015-02-25,,NYK,W,115,94,42,83,.506,14,31,.452,17,20,.850,8,46,29,6,1,13,26
59,56,2015-02-27,,CHO,W,106,98,40,96,.417,14,35,.400,12,15,.800,14,47,24,8,5,8,15
60,57,2015-03-01,,GSW,L,101,106,40,109,.367,8,31,.258,13,17,.765,21,60,21,4,3,8,17
61,58,2015-03-03,@,CLE,L,79,110,31,88,.352,7,28,.250,10,13,.769,11,42,23,4,3,14,21
62,59,2015-03-04,,UTA,W,85,84,33,88,.375,8,27,.296,11,20,.550,12,39,21,5,3,3,20
63,60,2015-03-06,@,NOP,W,104,98,36,79,.456,10,23,.435,22,25,.880,7,37,19,8,1,11,17
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2015-03-08,@,ORL,L,98,103,35,89,.393,15,34,.441,13,16,.813,18,48,24,9,3,14,23
67,62,2015-03-09,@,MIA,W,100,90,39,87,.448,6,25,.240,16,17,.941,16,43,17,7,2,9,25
68,63,2015-03-11,,MEM,W,95,92,37,85,.435,8,27,.296,13,17,.765,12,36,28,11,5,16,16
69,64,2015-03-13,,ORL,W,95,88,37,86,.430,10,26,.385,11,20,.550,10,47,19,7,4,16,23
70,65,2015-03-14,@,IND,W,93,89,35,83,.422,8,28,.286,15,21,.714,9,47,28,7,4,11,18
71,66,2015-03-16,,PHI,W,108,89,44,88,.500,8,20,.400,12,15,.800,5,42,27,7,3,11,21
72,67,2015-03-18,@,OKC,L,118,122,44,84,.524,13,34,.382,17,28,.607,11,39,32,10,5,20,28
73,68,2015-03-20,@,SAS,L,89,101,35,88,.398,5,20,.250,14,20,.700,14,47,19,10,2,15,19
74,69,2015-03-22,,DET,L,97,105,38,105,.362,8,27,.296,13,17,.765,18,59,24,7,5,13,23
75,70,2015-03-23,@,BRK,W,110,91,47,92,.511,6,22,.273,10,14,.714,8,47,25,7,4,9,21
76,71,2015-03-25,,MIA,L,86,93,28,69,.406,5,19,.263,25,37,.676,10,43,16,8,4,16,25
77,72,2015-03-27,@,NYK,W,96,92,29,69,.420,4,20,.200,34,43,.791,9,44,18,6,1,16,17
78,73,2015-03-29,,LAC,L,106,119,39,93,.419,8,31,.258,20,23,.870,9,40,29,8,1,10,32
