,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2022-10-18,,PHI,W,126,117,46,82,.561,12,35,.343,22,28,.786,6,36,24,8,3,10,24
1,2,2022-10-21,@,MIA,W,111,104,41,79,.519,14,33,.424,15,15,1.000,12,43,17,4,11,19,23
2,3,2022-10-22,@,ORL,W,126,120,42,87,.483,19,47,.404,23,28,.821,7,37,24,5,6,8,21
3,4,2022-10-24,@,CHI,L,102,120,37,100,.370,18,48,.375,10,12,.833,14,45,26,5,7,10,24
4,5,2022-10-28,,CLE,L,123,132,42,82,.512,13,33,.394,26,32,.813,5,34,28,9,2,19,27
5,6,2022-10-30,,WAS,W,112,94,36,79,.456,21,47,.447,19,20,.950,4,47,29,4,5,13,15
6,7,2022-11-02,@,CLE,L,113,114,38,93,.409,11,41,.268,26,27,.963,8,52,26,5,9,14,24
7,8,2022-11-04,,CHI,W,123,119,41,83,.494,9,31,.290,32,39,.821,7,39,24,5,7,13,23
8,9,2022-11-05,@,NYK,W,133,118,47,88,.534,27,51,.529,12,12,1.000,8,34,30,5,2,12,17
9,10,2022-11-07,@,MEM,W,109,106,38,82,.463,12,37,.324,21,28,.750,7,45,26,5,6,15,19
10,11,2022-11-09,,DET,W,128,112,47,88,.534,18,46,.391,16,21,.762,8,43,31,5,4,12,25
11,12,2022-11-11,,DEN,W,131,112,50,90,.556,16,37,.432,15,20,.750,10,46,30,3,5,7,19
12,13,2022-11-12,@,DET,W,117,108,39,91,.429,18,48,.375,21,24,.875,9,42,27,6,4,7,17
13,14,2022-11-14,,OKC,W,126,122,46,96,.479,10,37,.270,24,29,.828,10,46,25,15,7,14,20
14,15,2022-11-16,@,ATL,W,126,101,48,88,.545,21,46,.457,9,10,.900,6,49,29,4,8,14,20
15,16,2022-11-18,@,NOP,W,117,109,41,85,.482,20,46,.435,15,17,.882,11,46,28,6,3,17,13
16,17,2022-11-21,@,CHI,L,107,121,38,87,.437,19,50,.380,12,17,.706,5,38,28,3,4,15,18
17,18,2022-11-23,,DAL,W,125,112,45,84,.536,17,34,.500,18,21,.857,6,38,29,4,4,11,22
18,19,2022-11-25,,SAC,W,122,104,41,83,.494,16,37,.432,24,27,.889,4,38,27,9,6,10,24
