,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2022-10-18,,PHI,W,126,117,40,80,.500,13,34,.382,24,28,.857,4,31,16,8,3,14,25
1,2,2022-10-21,@,MIA,W,111,104,42,92,.457,8,26,.308,12,15,.800,11,36,23,8,3,9,18
2,3,2022-10-22,@,ORL,W,126,120,45,95,.474,15,34,.441,15,23,.652,12,48,21,5,7,9,24
3,4,2022-10-24,@,CHI,L,102,120,42,87,.483,10,21,.476,26,29,.897,14,60,29,4,6,13,18
4,5,2022-10-28,,CLE,L,123,132,45,87,.517,16,35,.457,26,34,.765,9,42,18,5,2,15,28
5,6,2022-10-30,,WAS,W,112,94,38,98,.388,7,32,.219,11,16,.688,15,51,22,5,6,8,20
6,7,2022-11-02,@,CLE,L,113,114,42,100,.420,11,39,.282,19,24,.792,9,51,24,6,4,11,23
7,8,2022-11-04,,CHI,W,123,119,43,83,.518,11,28,.393,22,25,.880,4,37,21,8,5,17,28
8,9,2022-11-05,@,NYK,W,133,118,46,90,.511,11,27,.407,15,16,.938,12,44,22,6,4,13,14
9,10,2022-11-07,@,MEM,W,109,106,41,91,.451,15,44,.341,9,14,.643,8,45,27,4,4,11,23
10,11,2022-11-09,,DET,W,128,112,37,89,.416,7,33,.212,31,40,.775,15,48,15,7,3,10,19
11,12,2022-11-11,,DEN,W,131,112,42,92,.457,12,29,.414,16,20,.800,11,38,26,3,1,5,16
12,13,2022-11-12,@,DET,W,117,108,37,89,.416,16,38,.421,18,21,.857,11,50,23,4,3,14,23
13,14,2022-11-14,,OKC,W,126,122,47,98,.480,11,30,.367,17,21,.810,10,51,21,4,6,19,21
14,15,2022-11-16,@,ATL,W,126,101,42,101,.416,7,32,.219,10,13,.769,14,45,21,5,5,9,11
15,16,2022-11-18,@,NOP,W,117,109,43,87,.494,13,35,.371,10,13,.769,7,37,24,13,3,11,18
16,17,2022-11-21,@,CHI,L,107,121,46,89,.517,14,29,.483,15,20,.750,8,51,26,10,1,11,19
17,18,2022-11-23,,DAL,W,125,112,44,82,.537,11,31,.355,13,21,.619,5,35,20,4,3,14,23
18,19,2022-11-25,,SAC,W,122,104,36,87,.414,9,36,.250,23,26,.885,11,45,20,3,4,18,22
19,20,2022-11-27,,WAS,W,130,121,44,82,.537,7,28,.250,26,33,.788,6,29,23,8,1,4,21
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2022-11-28,,CHO,W,140,105,42,86,.488,11,29,.379,10,15,.667,13,37,28,7,2,20,14
23,22,2022-11-30,,MIA,W,134,121,47,90,.522,18,40,.450,9,9,1.000,9,32,25,8,3,15,21
24,23,2022-12-02,,MIA,L,116,120,48,101,.475,11,35,.314,13,18,.722,12,50,19,11,3,16,24
25,24,2022-12-04,@,BRK,W,103,92,34,84,.405,9,26,.346,15,22,.682,11,45,17,6,7,14,18
26,25,2022-12-05,@,TOR,W,116,110,39,85,.459,10,28,.357,22,30,.733,12,46,19,6,5,13,20
27,26,2022-12-07,@,PHO,W,125,98,37,93,.398,8,32,.250,16,19,.842,13,49,19,5,4,18,17
28,27,2022-12-10,@,GSW,L,107,123,47,92,.511,13,39,.333,16,20,.800,11,53,26,3,6,13,20
29,28,2022-12-12,@,LAC,L,93,113,44,90,.489,10,25,.400,15,21,.714,11,46,18,10,2,9,26
30,29,2022-12-13,@,LAL,W,122,118,44,93,.473,8,29,.276,22,30,.733,7,49,23,7,9,11,17
31,30,2022-12-16,,ORL,L,109,117,42,91,.462,9,33,.273,24,28,.857,15,53,19,7,1,17,26
32,31,2022-12-18,,ORL,L,92,95,33,86,.384,12,29,.414,17,19,.895,6,46,20,9,3,13,18
33,32,2022-12-21,,IND,L,112,117,46,98,.469,18,39,.462,7,9,.778,12,47,27,10,3,14,22
34,33,2022-12-23,,MIN,W,121,109,44,91,.484,10,32,.313,11,15,.733,11,45,25,3,8,16,18
35,34,2022-12-25,,MIL,W,139,118,42,84,.500,13,36,.361,21,27,.778,8,39,22,8,1,15,16
36,35,2022-12-27,,HOU,W,126,102,38,95,.400,14,45,.311,12,14,.857,13,49,24,5,2,13,16
37,36,2022-12-29,,LAC,W,116,110,43,89,.483,15,39,.385,9,14,.643,8,41,26,4,4,12,20
38,37,2023-01-01,@,DEN,L,111,123,45,79,.570,17,30,.567,16,18,.889,1,35,31,5,4,14,17
39,38,2023-01-03,@,OKC,L,117,150,58,98,.592,20,40,.500,14,22,.636,9,44,31,14,3,13,23
40,39,2023-01-05,@,DAL,W,124,95,34,90,.378,7,32,.219,20,25,.800,11,42,15,4,3,11,19
41,40,2023-01-07,@,SAS,W,121,116,49,100,.490,7,25,.280,11,14,.786,12,51,25,6,3,13,20
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2023-01-09,,CHI,W,107,99,39,86,.453,12,35,.343,9,14,.643,6,42,19,6,1,7,18
45,42,2023-01-11,,NOP,W,125,114,45,87,.517,11,30,.367,13,17,.765,4,33,22,5,4,9,17
46,43,2023-01-12,@,BRK,W,109,98,38,84,.452,13,34,.382,9,11,.818,4,31,26,8,9,12,19
47,44,2023-01-14,@,CHO,W,122,106,41,88,.466,8,27,.296,16,19,.842,10,46,21,3,2,11,11
48,45,2023-01-16,@,CHO,W,130,118,41,90,.456,13,31,.419,23,30,.767,13,38,26,7,2,5,18
49,46,2023-01-19,,GSW,W,121,118,40,100,.400,18,52,.346,20,23,.870,8,47,28,10,7,16,26
50,47,2023-01-21,@,TOR,W,106,104,46,86,.535,7,19,.368,5,7,.714,6,41,24,7,9,14,13
51,48,2023-01-23,@,ORL,L,98,113,43,84,.512,11,27,.407,16,24,.667,8,40,22,10,3,10,12
52,49,2023-01-24,@,MIA,L,95,98,34,94,.362,12,33,.364,18,23,.783,14,51,21,7,2,7,18
53,50,2023-01-26,,NYK,L,117,120,44,96,.458,13,38,.342,19,23,.826,10,50,17,5,5,8,20
54,51,2023-01-28,,LAL,W,125,121,47,105,.448,12,42,.286,15,20,.750,11,47,30,4,0,12,23
55,52,2023-02-01,,BRK,W,139,96,36,88,.409,9,39,.231,15,18,.833,5,32,19,8,1,5,12
56,53,2023-02-03,,PHO,L,94,106,41,95,.432,12,32,.375,12,14,.857,10,53,28,6,6,8,22
57,54,2023-02-06,@,DET,W,111,99,37,87,.425,9,33,.273,16,21,.762,9,42,22,9,6,9,20
58,55,2023-02-08,,PHI,W,106,99,37,83,.446,10,31,.323,15,20,.750,8,37,20,9,3,6,16
59,56,2023-02-10,,CHO,W,127,116,45,93,.484,8,23,.348,18,26,.692,11,47,26,9,6,13,18
60,57,2023-02-12,,MEM,W,119,109,42,84,.500,12,34,.353,13,21,.619,3,34,24,4,5,8,22
61,58,2023-02-14,@,MIL,L,125,131,43,90,.478,18,42,.429,27,35,.771,10,52,29,6,3,18,23
62,59,2023-02-15,,DET,W,127,109,43,84,.512,11,29,.379,12,16,.750,6,35,24,6,4,14,16
63,60,2023-02-23,@,IND,W,142,138,49,94,.521,22,49,.449,18,22,.818,10,37,33,10,5,14,23
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2023-02-25,@,PHI,W,110,107,35,78,.449,9,27,.333,28,35,.800,8,42,19,8,3,10,13
67,62,2023-02-27,@,NYK,L,94,109,37,78,.474,12,31,.387,23,34,.676,7,44,20,6,3,11,11
68,63,2023-03-01,,CLE,W,117,113,45,92,.489,10,32,.313,13,21,.619,10,38,21,8,3,6,18
69,64,2023-03-03,,BRK,L,105,115,40,95,.421,14,44,.318,21,26,.808,13,47,25,9,6,12,20
70,65,2023-03-05,,NYK,L,129,131,47,95,.495,15,41,.366,22,32,.688,11,54,18,7,4,19,27
71,66,2023-03-06,@,CLE,L,114,118,43,96,.448,12,34,.353,20,25,.800,16,58,27,4,7,15,20
72,67,2023-03-08,,POR,W,115,93,30,82,.366,11,39,.282,22,27,.815,6,47,18,5,2,15,19
73,68,2023-03-11,@,ATL,W,134,125,50,100,.500,10,34,.294,15,16,.938,13,48,24,4,4,10,17
74,69,2023-03-13,@,HOU,L,109,111,40,90,.444,11,35,.314,20,27,.741,15,48,27,9,2,10,21
75,70,2023-03-15,@,MIN,W,104,102,37,84,.440,12,36,.333,16,22,.727,8,46,27,3,2,13,23
76,71,2023-03-17,@,POR,W,126,112,38,79,.481,14,38,.368,22,31,.710,8,37,20,12,4,18,26
77,72,2023-03-18,@,UTA,L,117,118,42,97,.433,17,41,.415,17,22,.773,17,56,29,3,5,7,14
78,73,2023-03-21,@,SAC,W,132,109,39,81,.481,17,44,.386,14,21,.667,10,42,25,3,4,14,19
79,74,2023-03-24,,IND,W,120,95,39,84,.464,4,26,.154,13,22,.591,6,44,24,9,4,17,16
80,75,2023-03-26,,SAS,W,137,93,36,97,.371,8,36,.222,13,18,.722,3,38,22,7,0,10,16
81,76,2023-03-28,@,WAS,L,111,130,54,99,.545,13,37,.351,9,13,.692,6,43,33,7,3,9,13
82,77,2023-03-30,@,MIL,W,140,99,38,101,.376,14,43,.326,9,13,.692,15,45,22,4,1,13,16
83,78,2023-03-31,,UTA,W,122,114,46,96,.479,9,29,.310,13,14,.929,13,52,23,3,7,18,17
84,79,2023-04-04,@,PHI,L,101,103,39,78,.500,11,29,.379,14,16,.875,6,37,21,3,7,10,21
85,80,2023-04-05,,TOR,W,97,93,37,90,.411,6,33,.182,13,17,.765,13,50,20,10,7,11,19
86,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,
88,81,2023-04-07,,TOR,W,121,102,40,93,.430,9,31,.290,13,17,.765,12,35,21,12,2,7,17
89,82,2023-04-09,,ATL,W,120,114,44,97,.454,11,39,.282,15,19,.789,16,50,27,11,5,9,12
