,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2015-10-28,,PHI,W,112,95,34,83,.410,7,22,.318,20,23,.870,14,46,12,11,6,22,22
1,2,2015-10-30,,TOR,L,103,113,36,82,.439,11,26,.423,30,35,.857,9,53,23,11,3,21,33
2,3,2015-11-01,,SAS,L,87,95,36,83,.434,5,19,.263,18,25,.720,10,51,22,10,6,18,16
3,4,2015-11-04,@,IND,L,98,100,35,91,.385,8,23,.348,22,29,.759,21,53,18,10,1,14,20
4,5,2015-11-06,,WAS,W,118,98,36,88,.409,8,25,.320,18,23,.783,10,45,23,10,8,24,27
5,6,2015-11-10,@,MIL,W,99,83,30,73,.411,6,17,.353,17,23,.739,9,41,14,10,2,17,18
6,7,2015-11-11,,IND,L,91,102,38,79,.481,6,17,.353,20,31,.645,10,41,20,9,6,18,28
7,8,2015-11-13,,ATL,W,106,93,36,76,.474,6,20,.300,15,20,.750,5,35,26,3,2,16,14
8,9,2015-11-15,@,OKC,W,100,85,28,77,.364,6,25,.240,23,29,.793,10,34,18,10,6,18,20
9,10,2015-11-16,@,HOU,W,111,95,36,85,.424,11,32,.344,12,23,.522,14,46,23,10,6,22,20
10,11,2015-11-18,,DAL,L,102,106,37,72,.514,7,20,.350,25,35,.714,7,39,22,7,7,17,22
11,12,2015-11-20,,BRK,W,120,95,35,89,.393,8,19,.421,17,24,.708,14,44,17,10,0,19,13
12,13,2015-11-22,@,BRK,L,101,111,40,79,.506,5,15,.333,26,33,.788,14,49,18,11,4,14,20
13,14,2015-11-24,@,ATL,L,97,121,45,80,.563,12,24,.500,19,22,.864,6,43,33,8,7,20,25
14,15,2015-11-25,,PHI,W,84,80,31,83,.373,7,27,.259,11,15,.733,7,50,12,11,14,18,21
15,16,2015-11-27,,WAS,W,111,78,27,84,.321,5,18,.278,19,22,.864,13,46,16,7,4,22,19
16,17,2015-11-29,@,ORL,L,91,110,45,93,.484,9,25,.360,11,16,.688,17,54,24,6,7,13,20
17,18,2015-11-30,@,MIA,W,105,95,36,75,.480,5,17,.294,18,24,.750,11,38,21,9,6,18,19
18,19,2015-12-03,@,SAC,W,114,97,29,77,.377,7,21,.333,32,41,.780,9,46,21,8,4,19,20
19,20,2015-12-05,@,SAS,L,105,108,44,83,.530,5,17,.294,15,22,.682,11,47,26,3,3,14,22
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2015-12-07,@,NOP,W,111,93,37,90,.411,4,13,.308,15,18,.833,13,44,21,8,6,14,17
23,22,2015-12-09,,CHI,W,105,100,39,91,.429,6,21,.286,16,23,.696,15,50,22,7,5,16,18
24,23,2015-12-11,,GSW,L,119,124,42,107,.393,9,31,.290,31,39,.795,17,67,28,10,11,18,22
25,24,2015-12-12,@,CHO,W,98,93,36,88,.409,11,35,.314,10,10,1.000,7,52,17,1,5,11,12
26,25,2015-12-15,,CLE,L,77,89,36,78,.462,8,23,.348,9,10,.900,6,46,17,5,7,14,17
27,26,2015-12-16,@,DET,L,116,119,38,78,.487,11,21,.524,32,43,.744,7,36,13,5,4,11,22
28,27,2015-12-18,,ATL,L,101,109,41,88,.466,4,20,.200,23,29,.793,9,42,23,11,4,12,28
29,28,2015-12-21,,MIN,W,113,99,36,79,.456,2,13,.154,25,32,.781,6,36,20,9,6,12,19
30,29,2015-12-23,@,CHO,W,102,89,29,81,.358,8,28,.286,23,32,.719,12,44,19,6,6,16,18
31,30,2015-12-26,@,DET,W,99,93,35,91,.385,6,25,.240,17,25,.680,18,51,16,11,2,15,24
32,31,2015-12-27,,NYK,W,100,91,33,89,.371,4,19,.211,21,24,.875,13,48,15,6,4,13,23
33,32,2015-12-30,,LAL,L,104,112,43,94,.457,9,19,.474,17,23,.739,13,52,22,5,2,10,22
34,33,2016-01-02,,BRK,L,97,100,38,93,.409,3,18,.167,21,22,.955,14,50,23,5,2,14,21
35,34,2016-01-04,@,BRK,W,103,94,32,85,.376,6,28,.214,24,27,.889,16,53,16,4,6,14,18
36,35,2016-01-06,,DET,L,94,99,33,74,.446,10,27,.370,23,36,.639,11,47,18,4,5,18,27
37,36,2016-01-07,@,CHI,L,92,101,39,94,.415,9,22,.409,14,17,.824,12,54,23,4,5,16,18
38,37,2016-01-10,@,MEM,L,98,101,31,84,.369,4,16,.250,35,40,.875,21,58,12,8,9,21,23
39,38,2016-01-12,@,NYK,L,114,120,43,81,.531,7,20,.350,27,30,.900,6,39,24,5,5,11,17
40,39,2016-01-13,,IND,W,103,94,37,91,.407,5,30,.167,15,20,.750,13,48,18,12,3,17,20
41,40,2016-01-15,,PHO,W,117,103,35,89,.393,10,27,.370,23,28,.821,9,45,24,9,5,14,22
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2016-01-16,@,WAS,W,119,117,40,89,.449,6,22,.273,31,36,.861,14,42,25,13,5,13,27
45,42,2016-01-18,@,DAL,L,113,118,40,93,.430,16,34,.471,22,24,.917,11,51,23,4,2,14,21
46,43,2016-01-20,@,TOR,L,109,115,46,83,.554,11,29,.379,12,17,.706,9,37,23,7,5,13,15
47,44,2016-01-22,,CHI,W,110,101,38,89,.427,3,13,.231,22,26,.846,15,50,11,7,4,20,19
48,45,2016-01-24,@,PHI,W,112,92,35,89,.393,8,26,.308,14,20,.700,13,47,17,12,6,23,20
49,46,2016-01-25,@,WAS,W,116,91,32,75,.427,7,24,.292,20,30,.667,5,39,24,5,3,20,19
50,47,2016-01-27,,DEN,W,111,103,36,84,.429,7,21,.333,24,32,.750,14,53,23,4,6,20,22
51,48,2016-01-29,,ORL,W,113,94,32,79,.405,7,20,.350,23,29,.793,9,41,17,9,4,16,18
52,49,2016-01-31,@,ORL,L,114,119,44,82,.537,10,24,.417,21,35,.600,12,50,27,7,6,15,24
53,50,2016-02-02,@,NYK,W,97,89,31,82,.378,6,20,.300,21,28,.750,16,50,13,3,4,16,16
54,51,2016-02-03,,DET,W,102,95,32,85,.376,11,34,.324,20,28,.714,9,48,18,3,5,16,18
55,52,2016-02-05,@,CLE,W,104,103,37,87,.425,8,30,.267,21,35,.600,15,47,21,8,6,14,25
56,53,2016-02-07,,SAC,W,128,119,47,95,.495,10,26,.385,15,19,.789,7,32,32,15,5,14,18
57,54,2016-02-09,@,MIL,L,111,112,45,88,.511,7,19,.368,15,23,.652,11,38,25,5,6,14,20
58,55,2016-02-10,,LAC,W,139,134,44,85,.518,12,30,.400,34,50,.680,9,44,25,7,9,14,29
