,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2019-10-23,,WAS,W,108,100,37,93,.398,11,41,.268,15,18,.833,11,47,26,6,3,17,32
1,2,2019-10-25,@,NOP,W,123,116,45,98,.459,15,41,.366,11,15,.733,12,48,30,6,3,14,22
2,3,2019-10-27,,POR,L,119,121,45,87,.517,9,22,.409,22,26,.846,7,48,13,6,4,16,30
3,4,2019-10-29,@,DEN,W,109,106,43,91,.473,11,32,.344,9,13,.692,14,50,24,6,1,10,24
4,5,2019-11-01,,LAL,L,110,119,47,96,.490,9,32,.281,16,21,.762,6,41,24,11,7,11,21
5,6,2019-11-03,@,CLE,W,131,111,39,96,.406,18,48,.375,15,22,.682,12,41,24,9,4,9,14
6,7,2019-11-06,,ORL,W,107,106,39,80,.488,6,24,.250,22,28,.786,10,44,25,14,10,18,30
7,8,2019-11-08,,NYK,L,102,106,37,89,.416,14,28,.500,18,31,.581,14,56,19,9,3,12,20
8,9,2019-11-09,@,MEM,W,138,122,50,95,.526,12,36,.333,10,14,.714,10,39,31,10,6,15,22
9,10,2019-11-11,@,BOS,L,106,116,41,86,.477,15,35,.429,19,25,.760,10,46,25,4,5,9,27
10,11,2019-11-14,@,NYK,L,103,106,42,94,.447,13,30,.433,9,11,.818,15,53,20,6,2,15,27
11,12,2019-11-16,,TOR,W,110,102,37,89,.416,17,41,.415,11,15,.733,7,42,21,7,2,14,20
12,13,2019-11-18,,SAS,W,117,110,44,96,.458,8,24,.333,14,16,.875,17,48,18,6,2,9,18
13,14,2019-11-20,,GSW,W,142,94,35,90,.389,8,27,.296,16,25,.640,9,34,18,7,5,9,16
14,15,2019-11-22,,CLE,W,143,101,37,86,.430,12,29,.414,15,17,.882,8,34,23,3,3,10,15
15,16,2019-11-24,@,HOU,W,137,123,45,98,.459,10,44,.227,23,31,.742,15,54,26,5,2,11,26
16,17,2019-11-26,,LAC,L,99,114,41,97,.423,11,33,.333,21,30,.700,17,56,22,12,3,14,27
17,18,2019-11-29,@,PHO,W,120,113,41,93,.441,13,38,.342,18,25,.720,11,47,29,3,3,10,29
18,19,2019-12-01,@,LAL,W,114,100,40,87,.460,7,27,.259,13,16,.813,9,45,25,9,3,17,14
19,20,2019-12-03,@,NOP,W,118,97,38,94,.404,11,41,.268,10,15,.667,9,47,20,4,4,11,19
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2019-12-04,,MIN,W,121,114,37,89,.416,17,38,.447,23,26,.885,15,44,23,5,7,12,21
23,22,2019-12-07,,NOP,W,130,84,32,89,.360,3,32,.094,17,21,.810,8,34,17,4,2,14,23
24,23,2019-12-08,,SAC,L,106,110,44,85,.518,13,34,.382,9,11,.818,7,35,24,7,1,8,16
25,24,2019-12-12,@,DET,W,122,111,40,89,.449,15,42,.357,16,23,.696,5,34,23,8,2,7,16
26,25,2019-12-14,,MIA,L,118,122,39,91,.429,16,40,.400,28,34,.824,5,49,27,8,3,8,18
27,26,2019-12-16,@,MIL,W,120,116,44,105,.419,11,41,.268,17,24,.708,15,52,29,8,4,8,23
28,27,2019-12-18,,BOS,L,103,109,35,86,.407,12,38,.316,27,30,.900,14,54,13,3,4,15,21
29,28,2019-12-20,@,PHI,W,117,98,38,90,.422,10,34,.294,12,18,.667,11,46,25,9,2,15,16
30,29,2019-12-22,@,TOR,L,107,110,37,94,.394,10,34,.294,26,31,.839,14,51,21,12,5,10,21
