,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2017-10-18,,ATL,L,111,117,38,86,.442,17,45,.378,18,21,.857,9,41,27,5,4,15,19
1,2,2017-10-20,,SAC,L,88,93,31,75,.413,11,33,.333,15,21,.714,7,36,19,8,7,12,13
2,3,2017-10-21,@,HOU,L,91,107,31,84,.369,13,31,.419,16,21,.762,8,41,19,6,0,14,19
3,4,2017-10-23,,GSW,L,103,133,38,96,.396,9,29,.310,18,30,.600,14,42,21,11,0,12,20
4,5,2017-10-25,,MEM,W,103,94,36,74,.486,11,26,.423,20,29,.690,4,35,20,6,4,11,20
5,6,2017-10-26,@,MEM,L,91,96,32,94,.340,10,34,.294,17,20,.850,18,53,20,10,3,14,22
6,7,2017-10-28,,PHI,L,110,112,38,74,.514,19,40,.475,15,19,.789,3,33,22,7,2,17,15
7,8,2017-10-30,@,UTA,L,89,104,34,76,.447,12,24,.500,9,11,.818,9,42,17,4,3,24,16
8,9,2017-11-01,@,LAC,L,98,119,35,89,.393,12,36,.333,16,20,.800,9,38,20,8,5,14,22
9,10,2017-11-03,,NOP,L,94,99,34,88,.386,9,34,.265,17,22,.773,9,47,19,4,7,15,24
10,11,2017-11-04,@,MIN,L,99,112,40,87,.460,10,27,.370,9,12,.750,7,31,18,7,2,15,19
11,12,2017-11-07,@,WAS,W,113,99,43,91,.473,11,30,.367,16,20,.800,11,53,26,6,8,11,23
12,13,2017-11-11,,CLE,L,104,111,39,92,.424,10,34,.294,16,21,.762,9,42,21,7,3,10,26
13,14,2017-11-12,@,OKC,L,99,112,37,87,.425,11,37,.297,14,18,.778,11,41,18,9,4,20,20
14,15,2017-11-14,,SAS,L,91,97,33,81,.407,10,34,.294,15,18,.833,5,40,18,7,4,15,23
15,16,2017-11-17,,MIN,L,87,111,32,86,.372,8,38,.211,15,17,.882,11,41,18,3,3,11,20
16,17,2017-11-18,,MIL,W,111,79,38,79,.481,19,38,.500,16,19,.842,7,49,27,7,2,16,26
17,18,2017-11-20,,BOS,L,102,110,39,96,.406,7,33,.212,17,20,.850,8,45,18,7,3,11,22
18,19,2017-11-22,@,MEM,W,95,94,39,91,.429,9,28,.321,8,16,.500,4,40,23,9,2,8,14
19,20,2017-11-25,,OKC,W,97,81,37,75,.493,15,35,.429,8,11,.727,8,43,25,11,5,17,18
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2017-11-27,@,SAS,L,108,115,41,85,.482,14,32,.438,12,17,.706,4,40,25,7,0,11,19
23,22,2017-11-29,,BRK,L,104,109,39,84,.464,9,27,.333,17,21,.810,7,44,26,5,3,11,23
24,23,2017-12-02,,LAC,W,108,82,36,79,.456,16,35,.457,20,26,.769,15,54,24,4,7,15,20
25,24,2017-12-04,,DEN,W,122,105,49,86,.570,12,26,.462,12,17,.706,5,42,26,4,6,7,18
26,25,2017-12-06,@,BOS,L,90,97,34,86,.395,9,28,.321,13,17,.765,6,45,19,7,5,9,12
27,26,2017-12-08,@,MIL,L,102,109,35,75,.467,10,24,.417,22,26,.846,4,36,18,6,2,11,22
28,27,2017-12-10,@,MIN,L,92,97,37,81,.457,11,31,.355,7,9,.778,6,33,23,6,5,10,22
29,28,2017-12-12,,SAS,W,95,89,38,89,.427,9,24,.375,10,12,.833,8,49,17,8,2,6,19
30,29,2017-12-14,@,GSW,L,97,112,37,82,.451,10,29,.345,13,17,.765,8,31,25,7,1,11,16
31,30,2017-12-16,@,SAS,L,96,98,39,80,.488,10,28,.357,8,9,.889,4,38,23,4,4,9,16
32,31,2017-12-18,,PHO,L,91,97,32,88,.364,11,37,.297,16,17,.941,8,42,21,10,5,15,18
33,32,2017-12-20,,DET,W,110,93,40,75,.533,14,30,.467,16,20,.800,4,37,22,6,7,12,17
34,33,2017-12-22,@,MIA,L,101,113,38,75,.507,17,35,.486,8,11,.727,3,22,28,5,2,8,12
35,34,2017-12-23,@,ATL,L,107,112,43,85,.506,9,33,.273,12,15,.800,7,30,31,8,3,10,17
36,35,2017-12-26,,TOR,W,98,93,40,94,.426,6,24,.250,12,16,.750,16,56,20,5,11,13,24
37,36,2017-12-27,@,IND,W,98,94,40,78,.513,8,29,.276,10,15,.667,4,35,26,7,3,9,12
38,37,2017-12-29,@,NOP,W,128,120,46,83,.554,22,39,.564,14,18,.778,5,43,27,5,4,15,23
39,38,2017-12-31,@,OKC,W,116,113,46,89,.517,15,34,.441,9,14,.643,8,36,26,5,5,7,18
40,39,2018-01-03,,GSW,L,122,125,43,90,.478,19,43,.442,17,22,.773,7,40,29,6,2,12,17
41,40,2018-01-05,,CHI,L,124,127,49,92,.533,14,32,.438,12,17,.706,7,34,33,11,2,13,24
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2018-01-07,,NYK,L,96,100,35,92,.380,6,24,.250,20,24,.833,9,40,22,7,3,7,20
45,42,2018-01-09,,ORL,W,114,99,43,83,.518,9,26,.346,19,22,.864,5,38,27,6,2,4,22
