,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2020-12-23,@,PHO,L,102,106,38,79,.481,11,30,.367,19,27,.704,6,48,21,7,7,18,26
1,2,2020-12-25,@,LAL,L,115,138,51,91,.560,19,39,.487,17,24,.708,17,53,33,9,4,16,23
2,3,2020-12-27,@,LAC,W,124,73,26,76,.342,4,33,.121,17,20,.850,5,36,13,2,2,12,19
3,4,2020-12-30,,CHO,L,99,118,43,84,.512,15,34,.441,17,21,.810,12,50,30,6,6,23,28
4,5,2021-01-01,,MIA,W,93,83,29,78,.372,7,33,.212,18,25,.720,5,41,20,10,2,14,24
5,6,2021-01-03,@,CHI,L,108,118,39,85,.459,13,37,.351,27,30,.900,11,48,16,11,2,16,24
6,7,2021-01-04,@,HOU,W,113,100,30,77,.390,11,40,.275,29,36,.806,7,35,17,5,4,12,19
7,8,2021-01-07,@,DEN,W,124,117,43,97,.443,15,44,.341,16,21,.762,9,47,25,8,1,13,27
8,9,2021-01-09,,ORL,W,112,98,38,89,.427,6,31,.194,16,22,.727,10,43,17,11,2,9,16
9,10,2021-01-13,@,CHO,W,104,93,38,100,.380,10,38,.263,7,14,.500,15,53,26,8,7,11,17
10,11,2021-01-15,@,MIL,L,109,112,43,96,.448,14,37,.378,12,25,.480,16,57,22,5,3,10,14
11,12,2021-01-17,,CHI,L,101,117,43,85,.506,7,25,.280,24,33,.727,5,47,32,14,6,13,23
12,13,2021-01-18,@,TOR,L,93,116,44,88,.500,12,33,.364,16,18,.889,9,46,23,9,6,14,23
13,14,2021-01-20,@,IND,W,124,112,41,92,.446,16,39,.410,14,21,.667,8,38,21,6,3,10,20
14,15,2021-01-22,@,SAS,W,122,117,41,89,.461,12,28,.429,23,30,.767,9,49,21,3,5,7,18
15,16,2021-01-23,,HOU,L,108,133,47,86,.547,16,37,.432,23,29,.793,13,52,28,5,5,14,28
16,17,2021-01-25,,DEN,L,113,117,40,79,.506,15,35,.429,22,28,.786,14,49,25,9,4,16,20
17,18,2021-01-27,@,UTA,L,104,116,42,91,.462,16,41,.390,16,21,.762,11,50,20,7,7,9,18
18,19,2021-01-29,@,UTA,L,101,120,38,87,.437,20,48,.417,24,26,.923,17,56,21,8,5,15,25
19,20,2021-01-30,,PHO,L,105,111,37,81,.457,10,22,.455,27,31,.871,9,42,22,9,0,13,19
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2021-02-01,,PHO,L,108,109,43,92,.467,13,35,.371,10,12,.833,11,45,19,7,3,16,24
23,22,2021-02-03,@,ATL,W,122,116,45,90,.500,14,38,.368,12,17,.706,13,46,31,6,4,16,20
24,23,2021-02-04,,GSW,L,116,147,51,89,.573,22,43,.512,23,27,.852,4,45,37,6,6,8,19
25,24,2021-02-06,,GSW,W,134,132,46,86,.535,20,45,.444,20,23,.870,6,40,27,11,4,16,24
26,25,2021-02-08,,MIN,W,127,122,42,91,.462,18,42,.429,20,28,.714,7,41,27,9,5,9,27
27,26,2021-02-10,,ATL,W,118,117,40,88,.455,14,39,.359,23,28,.821,9,42,27,7,4,9,20
28,27,2021-02-12,,NOP,W,143,130,48,90,.533,17,37,.459,17,23,.739,9,38,31,5,3,9,19
29,28,2021-02-14,,POR,L,118,121,45,85,.529,18,40,.450,13,19,.684,10,36,15,7,2,15,23
30,29,2021-02-22,,MEM,W,102,92,37,94,.394,6,31,.194,12,19,.632,13,51,17,7,1,13,23
31,30,2021-02-23,,BOS,W,110,107,41,86,.477,12,39,.308,13,18,.722,12,46,19,6,6,13,21
32,31,2021-02-25,@,PHI,L,97,111,39,90,.433,12,29,.414,21,25,.840,8,39,26,11,6,7,19
33,32,2021-02-27,@,BRK,W,115,98,35,86,.407,14,44,.318,14,19,.737,14,47,21,5,4,19,16
34,33,2021-03-01,@,ORL,W,130,124,47,95,.495,20,41,.488,10,14,.714,6,41,25,5,1,8,17
35,34,2021-03-03,,OKC,W,87,78,29,87,.333,9,39,.231,11,17,.647,8,45,13,6,4,13,20
36,35,2021-03-10,,SAS,W,115,104,38,83,.458,12,28,.429,16,20,.800,6,30,18,10,2,9,19
37,36,2021-03-11,@,OKC,L,108,116,41,91,.451,16,32,.500,18,20,.900,16,55,25,2,6,9,24
38,37,2021-03-13,@,DEN,W,116,103,37,90,.411,16,41,.390,13,18,.722,12,42,27,5,1,10,19
39,38,2021-03-15,,LAC,L,99,109,43,86,.500,14,32,.438,9,11,.818,9,46,23,10,0,9,12
40,39,2021-03-17,,LAC,W,105,89,37,88,.420,9,32,.281,6,11,.545,8,37,22,12,3,12,15
41,40,2021-03-19,@,POR,L,119,125,44,93,.473,22,47,.468,15,17,.882,13,43,17,5,0,6,15
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2021-03-21,@,POR,W,132,92,34,89,.382,9,41,.220,15,19,.789,9,33,17,7,3,6,17
45,42,2021-03-24,@,MIN,W,128,108,38,86,.442,12,38,.316,20,26,.769,6,37,24,6,2,12,25
46,43,2021-03-26,,IND,L,94,109,38,87,.437,20,47,.426,13,18,.722,13,49,26,9,10,10,17
47,44,2021-03-27,@,NOP,L,103,112,42,81,.519,9,26,.346,19,29,.655,8,42,20,2,5,6,18
48,45,2021-03-29,@,OKC,W,127,106,38,81,.469,9,26,.346,21,33,.636,10,47,17,8,4,16,14
49,46,2021-03-31,@,BOS,W,113,108,39,94,.415,11,47,.234,19,23,.826,8,36,20,11,2,9,19
50,47,2021-04-02,@,NYK,W,99,86,32,89,.360,12,38,.316,10,10,1.000,9,43,18,7,3,11,17
51,48,2021-04-03,@,WAS,W,109,87,35,86,.407,5,25,.200,12,15,.800,9,44,12,4,3,14,21
52,49,2021-04-05,,UTA,W,111,103,37,88,.420,12,44,.273,17,22,.773,14,48,20,3,4,8,18
53,50,2021-04-07,@,HOU,L,93,102,38,88,.432,17,44,.386,9,16,.563,10,49,21,7,5,10,18
54,51,2021-04-08,,MIL,W,116,101,38,100,.380,12,33,.364,13,16,.813,14,52,16,8,1,9,20
55,52,2021-04-11,,SAS,L,117,119,45,83,.542,8,21,.381,21,27,.778,10,41,20,10,7,14,20
56,53,2021-04-12,,PHI,L,95,113,39,80,.488,12,31,.387,23,33,.697,6,40,24,9,4,9,20
57,54,2021-04-14,@,MEM,W,114,113,42,90,.467,13,34,.382,16,21,.762,11,45,27,7,3,7,18
58,55,2021-04-16,,NYK,L,109,117,44,86,.512,14,28,.500,15,21,.714,9,45,22,4,5,9,20
59,56,2021-04-18,,SAC,L,107,121,44,89,.494,11,24,.458,22,25,.880,10,42,22,11,3,6,19
60,57,2021-04-21,,DET,W,127,117,40,79,.506,13,32,.406,24,31,.774,7,42,30,2,2,13,24
61,58,2021-04-22,,LAL,W,115,110,43,90,.478,10,30,.333,14,17,.824,12,45,26,7,5,16,28
62,59,2021-04-24,,LAL,W,108,93,33,86,.384,12,45,.267,15,19,.789,6,36,22,11,4,9,22
63,60,2021-04-26,@,SAC,L,106,113,42,81,.519,13,29,.448,16,18,.889,11,46,23,6,4,16,15
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2021-04-27,@,GSW,W,133,103,34,84,.405,16,43,.372,19,24,.792,10,43,25,11,5,18,18
67,62,2021-04-29,@,DET,W,115,105,36,71,.507,10,29,.345,23,34,.676,3,39,26,7,5,18,23
68,63,2021-05-01,,WAS,W,125,124,47,91,.516,6,19,.316,24,31,.774,14,46,19,5,3,10,23
69,64,2021-05-02,,SAC,L,99,111,45,81,.556,11,28,.393,10,16,.625,8,38,27,9,1,19,26
70,65,2021-05-04,@,MIA,W,127,113,39,84,.464,18,41,.439,17,21,.810,8,39,30,9,2,12,17
71,66,2021-05-06,,BRK,W,113,109,41,95,.432,13,37,.351,14,15,.933,10,51,18,8,4,13,18
72,67,2021-05-07,,CLE,W,110,90,32,83,.386,6,29,.207,20,26,.769,11,43,17,6,0,14,18
73,68,2021-05-09,@,CLE,W,124,97,33,86,.384,11,31,.355,20,31,.645,10,38,18,5,2,14,12
74,69,2021-05-11,@,MEM,L,104,133,51,89,.573,16,33,.485,15,16,.938,10,44,32,11,6,10,16
75,70,2021-05-12,,NOP,W,125,107,36,87,.414,7,28,.250,28,38,.737,11,44,18,5,2,12,18
76,71,2021-05-14,,TOR,W,114,110,42,85,.494,13,38,.342,13,17,.765,4,44,19,7,5,11,18
77,72,2021-05-16,@,MIN,L,121,136,49,90,.544,17,40,.425,21,25,.840,11,38,35,11,4,9,22
