,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2017-10-18,@,DAL,W,117,111,38,86,.442,17,45,.378,18,21,.857,9,41,27,5,4,15,19
1,2,2017-10-20,@,CHO,L,91,109,37,86,.430,11,36,.306,24,30,.800,12,57,17,5,4,21,18
2,3,2017-10-22,@,BRK,L,104,116,41,87,.471,11,27,.407,23,34,.676,13,51,27,12,8,18,27
3,4,2017-10-23,@,MIA,L,93,104,39,85,.459,14,37,.378,12,18,.667,10,41,21,12,6,19,19
4,5,2017-10-26,@,CHI,L,86,91,31,86,.360,7,32,.219,22,29,.759,18,62,20,5,4,13,15
5,6,2017-10-27,,DEN,L,100,105,42,91,.462,4,20,.200,17,23,.739,11,46,25,8,4,11,12
6,7,2017-10-29,,MIL,L,106,117,44,81,.543,13,26,.500,16,21,.762,5,43,30,9,3,14,27
7,8,2017-11-01,@,PHI,L,109,119,46,99,.465,13,35,.371,14,25,.560,15,53,36,10,4,16,26
8,9,2017-11-03,,HOU,L,104,119,42,89,.472,16,47,.340,19,23,.826,9,44,28,14,4,12,16
9,10,2017-11-05,@,CLE,W,117,115,42,96,.438,10,36,.278,21,23,.913,15,47,27,6,6,13,29
10,11,2017-11-06,,BOS,L,107,110,39,81,.481,14,36,.389,18,22,.818,7,42,28,3,3,13,21
11,12,2017-11-10,@,DET,L,104,111,39,89,.438,12,30,.400,21,27,.778,20,51,23,7,5,17,18
12,13,2017-11-11,@,WAS,L,94,113,42,78,.538,7,24,.292,22,28,.786,11,42,22,14,10,23,22
13,14,2017-11-13,@,NOP,L,105,106,41,75,.547,13,33,.394,11,17,.647,7,38,31,10,5,19,13
14,15,2017-11-15,,SAC,W,126,80,31,88,.352,6,28,.214,12,20,.600,11,29,18,12,2,12,19
15,16,2017-11-18,,BOS,L,99,110,39,82,.476,16,34,.471,16,20,.800,9,41,21,9,6,15,22
16,17,2017-11-20,@,SAS,L,85,96,40,89,.449,10,31,.323,6,6,1.000,14,52,29,7,5,18,17
17,18,2017-11-22,,LAC,L,103,116,44,76,.579,15,30,.500,13,19,.684,6,33,30,7,4,15,15
18,19,2017-11-24,,NYK,W,116,104,40,78,.513,12,30,.400,12,14,.857,5,38,30,1,9,20,19
19,20,2017-11-25,,TOR,L,78,112,46,84,.548,13,32,.406,7,9,.778,11,46,31,10,3,16,22
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2017-11-30,,CLE,L,114,121,41,79,.519,18,39,.462,21,27,.778,12,40,30,9,5,19,20
23,22,2017-12-02,@,BRK,W,114,102,34,82,.415,17,42,.405,17,21,.810,12,46,26,1,8,19,18
24,23,2017-12-04,,BRK,L,90,110,41,85,.482,15,36,.417,13,15,.867,12,52,29,7,6,22,28
