,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2019-10-24,@,DET,W,117,100,35,85,.412,10,37,.270,20,22,.909,9,39,20,6,5,13,20
1,2,2019-10-26,,ORL,W,103,99,35,99,.354,5,31,.161,24,26,.923,17,46,15,8,7,10,15
2,3,2019-10-28,,PHI,L,103,105,37,88,.420,11,41,.268,20,25,.800,12,49,22,12,11,21,29
3,4,2019-10-29,@,MIA,L,97,112,33,73,.452,13,31,.419,33,45,.733,13,49,19,11,6,26,22
4,5,2019-10-31,,MIA,L,97,106,40,84,.476,14,37,.378,12,19,.632,9,41,29,12,9,13,18
5,6,2019-11-05,,SAS,W,108,100,38,91,.418,8,33,.242,16,23,.696,11,41,18,9,8,15,17
6,7,2019-11-06,,CHI,L,93,113,41,82,.500,13,33,.394,18,27,.667,7,43,26,11,9,17,30
7,8,2019-11-08,,SAC,L,109,121,42,76,.553,18,31,.581,19,22,.864,9,36,27,7,7,14,19
8,9,2019-11-10,@,POR,L,113,124,45,104,.433,12,36,.333,22,28,.786,16,61,19,10,9,17,22
9,10,2019-11-12,@,DEN,W,125,121,46,104,.442,11,41,.268,18,22,.818,15,40,31,7,5,3,24
10,11,2019-11-14,@,PHO,L,112,128,41,85,.482,15,39,.385,31,38,.816,7,39,32,6,2,20,24
11,12,2019-11-16,@,LAC,L,101,150,50,93,.538,17,33,.515,33,35,.943,12,53,30,10,12,19,28
12,13,2019-11-17,@,LAL,L,101,122,47,89,.528,15,35,.429,13,16,.813,10,42,26,10,14,16,19
13,14,2019-11-20,,MIL,L,127,135,46,87,.529,17,43,.395,26,34,.765,8,46,25,6,8,19,25
14,15,2019-11-22,@,DET,L,103,128,49,82,.598,17,34,.500,13,20,.650,12,42,30,13,10,18,17
15,16,2019-11-23,,TOR,L,116,119,40,88,.455,13,37,.351,26,30,.867,12,42,22,5,5,15,16
16,17,2019-11-25,,MIN,L,113,125,41,90,.456,15,35,.429,28,36,.778,14,47,27,10,6,13,25
17,18,2019-11-27,@,MIL,L,102,111,42,88,.477,10,34,.294,17,27,.630,10,47,25,6,11,14,23
18,19,2019-11-29,@,IND,L,104,105,39,92,.424,6,26,.231,21,28,.750,9,42,19,12,6,15,20
19,20,2019-11-30,@,HOU,L,111,158,52,89,.584,25,51,.490,29,34,.853,13,52,30,9,2,15,23
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2019-12-02,,GSW,W,104,79,33,83,.398,3,17,.176,10,12,.833,18,46,17,11,8,23,20
23,22,2019-12-04,,BRK,L,118,130,50,101,.495,14,31,.452,16,18,.889,18,53,26,8,6,15,20
