,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2019-10-24,@,DET,W,117,100,44,86,.512,11,31,.355,18,21,.857,8,42,27,9,2,13,15
1,2,2019-10-26,,ORL,W,103,99,43,84,.512,9,30,.300,8,15,.533,9,52,22,5,9,18,26
2,3,2019-10-28,,PHI,L,103,105,36,84,.429,9,27,.333,22,32,.688,8,45,23,12,3,21,25
3,4,2019-10-29,@,MIA,L,97,112,35,83,.422,11,39,.282,16,24,.667,9,33,28,14,7,20,29
4,5,2019-10-31,,MIA,L,97,106,36,88,.409,7,34,.206,18,26,.692,16,50,20,5,5,16,15
5,6,2019-11-05,,SAS,W,108,100,43,90,.478,11,30,.367,11,16,.688,9,48,22,9,5,18,20
6,7,2019-11-06,,CHI,L,93,113,30,74,.405,6,30,.200,27,35,.771,6,41,18,7,3,24,26
7,8,2019-11-08,,SAC,L,109,121,46,87,.529,9,28,.321,8,14,.571,11,34,23,8,6,12,19
8,9,2019-11-10,@,POR,L,113,124,42,104,.404,11,41,.268,18,25,.720,11,48,21,11,8,16,26
9,10,2019-11-12,@,DEN,W,125,121,44,83,.530,15,34,.441,22,34,.647,10,45,30,1,5,14,21
10,11,2019-11-14,@,PHO,L,112,128,40,91,.440,8,31,.258,24,30,.800,15,49,25,15,5,22,31
11,12,2019-11-16,@,LAC,L,101,150,34,90,.378,6,24,.250,27,37,.730,14,38,19,11,10,19,27
12,13,2019-11-17,@,LAL,L,101,122,37,86,.430,8,28,.286,19,25,.760,9,37,16,11,2,18,19
13,14,2019-11-20,,MIL,L,127,135,44,96,.458,14,31,.452,25,31,.806,9,43,27,8,2,13,26
14,15,2019-11-22,@,DET,L,103,128,38,88,.432,10,37,.270,17,17,1.000,10,34,26,12,2,19,18
15,16,2019-11-23,,TOR,L,116,119,47,90,.522,14,34,.412,8,11,.727,8,38,32,9,7,15,27
16,17,2019-11-25,,MIN,L,113,125,41,94,.436,10,32,.313,21,26,.808,9,42,26,6,4,17,25
17,18,2019-11-27,@,MIL,L,102,111,38,94,.404,11,34,.324,15,22,.682,14,49,22,4,5,17,25
18,19,2019-11-29,@,IND,L,104,105,39,90,.433,9,32,.281,17,18,.944,10,48,14,10,3,24,27
19,20,2019-11-30,@,HOU,L,111,158,38,89,.427,15,46,.326,20,25,.800,8,29,26,5,2,13,23
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2019-12-02,,GSW,W,104,79,41,89,.461,8,29,.276,14,15,.933,11,38,21,13,4,14,12
23,22,2019-12-04,,BRK,L,118,130,48,90,.533,9,26,.346,13,21,.619,9,35,24,8,9,16,19
24,23,2019-12-08,@,CHO,W,122,107,44,91,.484,18,45,.400,16,17,.941,11,48,28,8,8,13,24
25,24,2019-12-10,@,MIA,L,121,135,45,95,.474,20,54,.370,11,18,.611,4,37,30,4,6,11,23
26,25,2019-12-11,@,CHI,L,102,136,35,83,.422,13,38,.342,19,26,.731,10,41,26,7,5,23,20
27,26,2019-12-13,,IND,L,100,110,39,94,.415,6,28,.214,16,23,.696,12,50,24,6,4,15,20
28,27,2019-12-15,,LAL,L,96,101,31,86,.360,12,42,.286,22,25,.880,8,42,18,8,5,19,27
29,28,2019-12-17,@,NYK,L,120,143,45,99,.455,15,43,.349,15,20,.750,9,36,20,7,3,10,21
30,29,2019-12-19,,UTA,L,106,111,39,90,.433,11,29,.379,17,19,.895,6,40,24,8,1,16,27
31,30,2019-12-21,@,BRK,L,112,122,39,105,.371,11,48,.229,23,27,.852,14,52,17,7,5,10,22
32,31,2019-12-23,@,CLE,L,118,121,45,95,.474,15,42,.357,13,17,.765,5,37,23,11,7,16,20
33,32,2019-12-27,,MIL,L,86,112,33,91,.363,12,41,.293,8,14,.571,8,46,20,10,8,18,18
