,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2016-10-27,,WAS,W,114,99,40,94,.426,6,20,.300,13,18,.722,12,40,25,14,4,19,20
1,2,2016-10-29,@,PHI,W,104,72,28,80,.350,5,18,.278,11,15,.733,4,39,16,9,5,20,20
2,3,2016-10-31,,SAC,W,106,95,36,75,.480,10,23,.435,13,19,.684,6,38,26,10,6,19,34
3,4,2016-11-02,,LAL,L,116,123,48,90,.533,9,22,.409,18,20,.900,11,42,24,11,9,15,25
4,5,2016-11-04,@,WAS,L,92,95,31,80,.388,5,20,.250,28,35,.800,11,46,13,7,3,19,23
5,6,2016-11-05,,HOU,W,112,97,37,85,.435,12,36,.333,11,13,.846,12,43,22,9,7,26,26
6,7,2016-11-08,@,CLE,W,110,106,37,99,.374,11,42,.262,21,25,.840,13,39,21,12,1,6,20
7,8,2016-11-09,,CHI,W,115,107,41,91,.451,9,27,.333,16,21,.762,8,31,24,14,3,13,21
8,9,2016-11-12,,PHI,W,117,96,36,83,.434,11,29,.379,13,20,.650,10,39,21,14,4,19,20
9,10,2016-11-15,@,MIA,W,93,90,36,89,.404,7,23,.304,11,14,.786,17,48,13,11,7,23,23
10,11,2016-11-16,,MIL,W,107,100,39,98,.398,8,32,.250,14,18,.778,15,47,25,9,2,14,25
11,12,2016-11-18,@,CHO,L,96,100,37,90,.411,10,29,.345,16,24,.667,8,44,25,11,4,11,16
12,13,2016-11-20,@,NYK,L,94,104,42,88,.477,10,27,.370,10,14,.714,11,50,21,8,1,15,23
13,14,2016-11-22,,NOP,L,94,112,45,86,.523,11,25,.440,11,12,.917,5,40,29,11,9,9,16
14,15,2016-11-23,@,IND,W,96,85,34,84,.405,7,27,.259,10,14,.714,7,37,16,15,5,18,20
15,16,2016-11-25,@,UTA,L,68,95,35,80,.438,10,34,.294,15,18,.833,9,55,17,9,9,16,16
16,17,2016-11-27,@,LAL,L,94,109,42,95,.442,8,20,.400,17,20,.850,15,53,20,7,2,9,15
17,18,2016-11-28,@,GSW,L,100,105,37,85,.435,12,35,.343,19,24,.792,7,41,25,6,10,14,20
18,19,2016-11-30,@,PHO,L,107,109,40,89,.449,10,21,.476,19,25,.760,13,41,15,11,4,15,17
19,20,2016-12-02,,DET,L,85,121,48,89,.539,17,29,.586,8,12,.667,11,54,28,4,3,15,15
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2016-12-03,@,TOR,L,84,128,53,92,.576,13,24,.542,9,11,.818,12,48,28,14,7,12,17
23,22,2016-12-05,,OKC,L,99,102,37,80,.463,10,31,.323,18,28,.643,8,43,26,9,5,19,27
24,23,2016-12-07,,MIA,W,103,95,34,80,.425,11,27,.407,16,20,.800,8,33,20,6,6,16,16
25,24,2016-12-09,@,MIL,W,114,110,44,94,.468,12,28,.429,10,14,.714,9,43,26,11,5,15,25
26,25,2016-12-13,,ORL,L,120,131,51,87,.586,15,34,.441,14,20,.700,5,28,36,8,5,9,17
27,26,2016-12-16,@,TOR,W,125,121,47,86,.547,10,21,.476,17,26,.654,8,28,20,7,5,9,27
28,27,2016-12-17,,CHO,L,99,107,43,88,.489,12,27,.444,9,13,.692,7,43,26,8,3,12,17
29,28,2016-12-19,@,OKC,W,110,108,39,87,.448,10,35,.286,20,26,.769,15,44,13,8,3,12,18
30,29,2016-12-21,,MIN,L,84,92,35,83,.422,9,29,.310,13,14,.929,15,52,21,6,6,17,11
31,30,2016-12-23,@,DEN,W,109,108,37,78,.474,8,25,.320,26,35,.743,7,46,27,3,7,15,29
32,31,2016-12-26,@,MIN,L,90,104,37,82,.451,15,31,.484,15,18,.833,11,40,26,11,3,14,19
33,32,2016-12-28,,NYK,W,102,98,35,93,.376,7,27,.259,21,26,.808,14,55,20,8,7,17,23
34,33,2016-12-30,,DET,W,105,98,35,84,.417,9,31,.290,19,21,.905,14,43,22,9,7,18,24
35,34,2017-01-01,,SAS,W,114,112,42,90,.467,9,27,.333,19,22,.864,9,47,27,5,6,12,21
36,35,2017-01-04,@,ORL,W,111,92,37,86,.430,9,28,.321,9,10,.900,10,40,19,9,6,17,17
37,36,2017-01-05,@,NOP,W,99,94,34,93,.366,15,35,.429,11,14,.786,15,52,19,8,4,15,18
38,37,2017-01-07,@,DAL,W,97,82,32,82,.390,9,36,.250,9,10,.900,6,41,18,7,3,14,25
39,38,2017-01-10,@,BRK,W,117,97,35,87,.402,10,29,.345,17,23,.739,14,48,22,5,4,17,24
40,39,2017-01-13,,BOS,L,101,103,36,83,.434,17,44,.386,14,19,.737,9,43,22,7,3,12,16
41,40,2017-01-15,,MIL,W,111,98,39,79,.494,6,19,.316,14,18,.778,13,36,25,11,4,16,25
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2017-01-16,@,NYK,W,108,107,42,85,.494,8,26,.308,15,23,.652,15,53,21,8,3,18,22
45,42,2017-01-18,@,DET,L,95,118,45,91,.495,10,25,.400,18,28,.643,18,60,27,6,0,12,29
46,43,2017-01-20,,CHI,W,102,93,34,81,.420,7,28,.250,18,19,.947,12,41,18,12,5,24,17
47,44,2017-01-21,,PHI,W,110,93,33,78,.423,12,29,.414,15,18,.833,7,39,27,8,6,22,19
48,45,2017-01-23,,LAC,L,105,115,42,84,.500,14,24,.583,17,22,.773,10,46,23,4,8,11,19
49,46,2017-01-25,@,CHI,W,119,114,43,94,.457,8,27,.296,20,26,.769,12,41,18,6,5,6,16
