,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2017-10-18,@,DAL,W,117,111,48,94,.511,9,18,.500,12,15,.800,14,50,20,11,6,13,18
1,2,2017-10-20,@,CHO,L,91,109,36,95,.379,7,30,.233,12,14,.857,6,38,19,11,4,13,29
2,3,2017-10-22,@,BRK,L,104,116,32,94,.340,7,27,.259,33,36,.917,16,48,21,6,2,16,25
3,4,2017-10-23,@,MIA,L,93,104,36,76,.474,7,17,.412,14,18,.778,6,41,14,9,1,20,17
4,5,2017-10-26,@,CHI,L,86,91,32,81,.395,11,28,.393,11,13,.846,7,40,22,10,5,10,23
5,6,2017-10-27,,DEN,L,100,105,37,89,.416,14,33,.424,12,12,1.000,11,43,23,7,4,12,21
6,7,2017-10-29,,MIL,L,106,117,36,77,.468,13,29,.448,21,26,.808,3,31,27,9,2,16,21
7,8,2017-11-01,@,PHI,L,109,119,41,94,.436,8,23,.348,19,27,.704,12,49,22,11,4,18,28
8,9,2017-11-03,,HOU,L,104,119,39,81,.481,11,33,.333,15,18,.833,5,41,16,8,8,18,16
9,10,2017-11-05,@,CLE,W,117,115,41,86,.477,11,25,.440,24,34,.706,11,44,24,4,6,17,20
10,11,2017-11-06,,BOS,L,107,110,39,81,.481,13,26,.500,16,20,.800,5,36,24,8,4,14,22
11,12,2017-11-10,@,DET,L,104,111,44,89,.494,8,24,.333,8,11,.727,11,45,28,11,7,15,21
12,13,2017-11-11,@,WAS,L,94,113,34,83,.410,14,33,.424,12,17,.706,10,32,19,11,1,24,23
13,14,2017-11-13,@,NOP,L,105,106,40,87,.460,17,36,.472,8,9,.889,10,36,25,14,1,16,18
14,15,2017-11-15,,SAC,W,126,80,50,79,.633,16,32,.500,10,16,.625,9,53,40,9,6,18,23
15,16,2017-11-18,,BOS,L,99,110,37,78,.474,9,24,.375,16,20,.800,6,35,24,7,1,13,19
16,17,2017-11-20,@,SAS,L,85,96,37,85,.435,8,30,.267,3,8,.375,9,38,21,7,7,15,15
17,18,2017-11-22,,LAC,L,103,116,40,83,.482,10,29,.345,13,15,.867,9,36,26,10,2,15,20
18,19,2017-11-24,,NYK,W,116,104,47,99,.475,13,31,.419,9,12,.750,13,40,30,7,2,9,16
19,20,2017-11-25,,TOR,L,78,112,26,75,.347,6,27,.222,20,23,.870,7,32,18,9,1,18,15
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2017-11-30,,CLE,L,114,121,41,79,.519,12,31,.387,20,24,.833,8,29,24,9,4,17,20
23,22,2017-12-02,@,BRK,W,114,102,47,99,.475,10,27,.370,10,14,.714,13,47,18,12,5,8,19
