,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2018-10-17,,MEM,W,111,83,47,83,.566,10,26,.385,7,13,.538,13,57,29,2,7,20,24
1,2,2018-10-19,@,MIL,L,101,118,38,87,.437,6,18,.333,19,27,.704,9,41,14,7,3,17,25
2,3,2018-10-20,,BRK,W,132,112,51,92,.554,16,24,.667,14,22,.636,10,40,21,12,5,10,18
3,4,2018-10-22,@,MIN,L,91,101,36,92,.391,8,26,.308,11,16,.688,12,45,18,6,6,15,24
4,5,2018-10-24,@,SAS,W,116,96,46,87,.529,17,32,.531,7,8,.875,5,40,34,9,5,10,22
5,6,2018-10-27,@,CLE,W,119,107,48,74,.649,5,13,.385,18,26,.692,4,24,28,13,3,15,15
6,7,2018-10-29,,POR,L,93,103,37,90,.411,6,19,.316,13,20,.650,7,35,19,8,5,8,20
7,8,2018-10-31,@,NYK,W,107,101,45,83,.542,6,20,.300,11,17,.647,10,41,24,10,10,15,19
8,9,2018-11-02,@,CHI,W,107,105,40,85,.471,7,26,.269,20,22,.909,9,42,21,8,9,11,13
9,10,2018-11-03,,BOS,W,102,101,36,86,.419,11,32,.344,19,25,.760,8,45,23,10,2,13,16
10,11,2018-11-05,,HOU,L,94,98,33,75,.440,8,28,.286,20,30,.667,7,39,17,8,3,15,15
11,12,2018-11-07,,PHI,L,94,100,37,94,.394,8,31,.258,12,17,.706,8,41,19,9,6,9,21
12,13,2018-11-09,@,MIA,W,110,102,43,79,.544,7,20,.350,17,29,.586,6,39,20,10,5,18,26
13,14,2018-11-11,@,HOU,L,103,115,36,78,.462,11,29,.379,20,26,.769,5,35,24,10,6,13,22
14,15,2018-11-16,,MIA,W,99,91,36,81,.444,14,27,.519,13,15,.867,4,47,22,10,6,19,14
15,16,2018-11-17,,ATL,W,97,89,35,87,.402,12,30,.400,15,21,.714,10,53,25,11,6,22,26
16,17,2018-11-19,,UTA,W,121,94,49,93,.527,12,25,.480,11,17,.647,11,44,35,13,3,9,17
17,18,2018-11-21,@,CHO,L,109,127,41,84,.488,11,33,.333,16,17,.941,10,37,26,5,7,14,19
18,19,2018-11-23,,SAS,L,100,111,46,99,.465,3,24,.125,5,9,.556,11,45,31,9,2,12,22
19,20,2018-11-26,@,UTA,W,121,88,49,84,.583,9,18,.500,14,17,.824,4,39,33,13,4,16,17
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2018-11-27,@,PHO,W,109,104,38,90,.422,11,26,.423,22,29,.759,17,55,25,8,6,12,13
23,22,2018-11-29,@,LAL,L,96,104,32,86,.372,10,23,.435,22,27,.815,10,44,23,14,4,17,22
24,23,2018-12-01,@,SAC,L,110,111,43,82,.524,10,24,.417,14,18,.778,6,42,32,11,5,25,26
25,24,2018-12-04,,CHI,W,96,90,35,76,.461,6,22,.273,20,24,.833,6,45,22,10,6,18,13
26,25,2018-12-07,@,ORL,W,112,90,44,93,.473,9,26,.346,15,18,.833,11,53,26,8,8,9,17
27,26,2018-12-08,,SAC,W,107,97,40,92,.435,8,30,.267,19,22,.864,15,52,26,7,8,15,17
28,27,2018-12-10,,WAS,W,109,101,41,76,.539,10,20,.500,17,22,.773,7,50,29,7,7,23,25
29,28,2018-12-12,,MIL,W,113,97,43,91,.473,12,30,.400,15,20,.750,14,54,31,7,4,16,13
30,29,2018-12-14,@,PHI,W,113,101,42,95,.442,8,20,.400,21,24,.875,11,47,33,7,2,7,22
31,30,2018-12-16,,NYK,W,110,99,40,87,.460,12,34,.353,18,23,.783,11,45,28,9,4,13,18
32,31,2018-12-18,,CLE,L,91,92,37,93,.398,4,22,.182,13,21,.619,14,52,21,7,9,9,12
33,32,2018-12-19,@,TOR,L,96,99,38,80,.475,9,20,.450,11,16,.688,9,49,19,6,7,20,21
34,33,2018-12-21,@,BRK,W,114,106,44,82,.537,11,26,.423,15,18,.833,6,29,24,10,8,11,26
35,34,2018-12-23,,WAS,W,105,89,43,97,.443,9,30,.300,10,12,.833,16,57,24,12,6,17,25
36,35,2018-12-26,@,ATL,W,129,121,46,83,.554,13,27,.481,24,33,.727,10,39,35,13,3,16,17
37,36,2018-12-28,,DET,W,125,88,53,87,.609,5,19,.263,14,20,.700,7,43,33,11,5,13,17
38,37,2018-12-31,,ATL,W,116,108,42,84,.500,11,24,.458,21,29,.724,8,39,29,13,6,11,18
39,38,2019-01-04,@,CHI,W,119,116,49,93,.527,9,28,.321,12,17,.706,9,40,25,7,3,13,17
40,39,2019-01-06,@,TOR,L,105,121,43,94,.457,4,17,.235,15,20,.750,12,44,24,8,4,14,19
41,40,2019-01-08,@,CLE,W,123,115,49,91,.538,10,26,.385,15,19,.789,6,32,34,11,0,6,18
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2019-01-09,@,BOS,L,108,135,39,91,.429,9,28,.321,21,33,.636,12,39,26,6,0,11,18
