,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2019-10-23,,DET,L,110,119,41,89,.461,8,21,.381,20,24,.833,10,36,26,8,6,15,28
1,2,2019-10-26,@,CLE,L,99,110,39,87,.448,10,28,.357,11,13,.846,6,36,23,7,3,17,27
2,3,2019-10-28,@,DET,L,94,96,39,94,.415,6,21,.286,10,13,.769,13,45,24,11,4,7,18
3,4,2019-10-30,@,BRK,W,118,108,45,96,.469,11,26,.423,17,20,.850,11,41,25,9,2,9,24
4,5,2019-11-01,,CLE,W,102,95,39,96,.406,5,27,.185,19,21,.905,13,58,20,8,10,13,24
5,6,2019-11-03,,CHI,W,108,95,40,85,.471,8,26,.308,20,27,.741,10,49,28,6,10,16,24
6,7,2019-11-05,@,CHO,L,120,122,51,94,.543,12,30,.400,6,7,.857,7,43,27,5,7,18,34
7,8,2019-11-06,,WAS,W,121,106,44,94,.468,12,30,.400,21,26,.808,13,48,35,8,3,13,25
8,9,2019-11-08,,DET,W,112,106,43,83,.518,4,15,.267,22,25,.880,10,44,23,6,8,12,16
9,10,2019-11-10,@,ORL,W,109,102,48,91,.527,9,20,.450,4,5,.800,10,43,31,6,3,9,13
10,11,2019-11-12,,OKC,W,111,85,46,94,.489,7,23,.304,12,13,.923,11,50,21,6,4,14,20
11,12,2019-11-15,@,HOU,L,102,111,37,82,.451,8,33,.242,20,26,.769,8,42,24,2,2,16,25
12,13,2019-11-16,,MIL,L,83,102,32,100,.320,12,34,.353,7,9,.778,14,54,19,8,7,13,10
13,14,2019-11-18,@,BRK,W,115,86,44,101,.436,14,33,.424,13,17,.765,15,63,26,5,8,10,22
14,15,2019-11-23,,ORL,W,111,106,43,79,.544,10,24,.417,15,16,.938,7,42,26,6,6,19,14
15,16,2019-11-25,,MEM,W,126,114,51,94,.543,18,33,.545,6,10,.600,10,47,29,6,6,13,11
16,17,2019-11-27,,UTA,W,121,102,50,96,.521,8,22,.364,13,16,.813,11,42,23,8,4,12,19
17,18,2019-11-29,,ATL,W,105,104,39,92,.424,6,26,.231,21,28,.750,9,42,19,12,6,15,20
18,19,2019-11-30,@,PHI,L,116,119,42,76,.553,11,22,.500,21,25,.840,3,31,22,7,3,19,24
19,20,2019-12-02,@,MEM,W,117,104,44,88,.500,16,38,.421,13,15,.867,8,44,31,4,2,15,22
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2019-12-04,@,OKC,W,107,100,42,87,.483,9,24,.375,14,17,.824,11,39,19,5,1,8,21
23,22,2019-12-06,@,DET,L,101,108,38,83,.458,9,24,.375,16,20,.800,5,33,24,8,9,11,18
24,23,2019-12-07,@,NYK,W,104,103,41,85,.482,12,28,.429,10,13,.769,5,42,26,7,9,16,17
25,24,2019-12-09,,LAC,L,99,110,34,97,.351,10,35,.286,21,28,.750,14,56,16,7,3,13,21
26,25,2019-12-11,,BOS,W,122,117,41,85,.482,10,25,.400,30,36,.833,5,36,27,11,4,10,18
27,26,2019-12-13,@,ATL,W,110,100,46,92,.500,7,22,.318,11,15,.733,6,46,28,7,0,14,21
28,27,2019-12-15,,CHO,W,107,85,40,88,.455,10,35,.286,17,20,.850,8,51,30,6,9,9,25
29,28,2019-12-17,,LAL,W,105,102,41,85,.482,10,25,.400,13,20,.650,13,43,22,9,6,12,21
30,29,2019-12-20,,SAC,W,119,105,45,86,.523,14,31,.452,15,18,.833,7,39,34,5,7,9,15
31,30,2019-12-22,@,MIL,L,89,117,37,100,.370,12,40,.300,3,5,.600,10,48,27,7,5,13,15
32,31,2019-12-23,,TOR,W,120,115,45,95,.474,18,42,.429,12,20,.600,13,45,34,7,8,12,22
33,32,2019-12-27,@,MIA,L,112,113,44,90,.489,14,31,.452,10,12,.833,2,34,27,8,4,4,16
34,33,2019-12-28,@,NOP,L,98,120,33,85,.388,6,28,.214,26,29,.897,12,46,17,6,2,18,16
35,34,2019-12-31,,PHI,W,115,97,42,86,.488,11,25,.440,20,26,.769,5,38,35,3,6,6,16
36,35,2020-01-02,,DEN,L,116,124,43,82,.524,12,26,.462,18,25,.720,9,34,32,7,3,9,21
37,36,2020-01-04,@,ATL,L,111,116,36,87,.414,10,27,.370,29,35,.829,13,39,24,8,4,11,24
38,37,2020-01-06,@,CHO,W,115,104,47,89,.528,10,26,.385,11,14,.786,12,43,31,8,5,10,23
39,38,2020-01-08,,MIA,L,108,122,40,84,.476,9,27,.333,19,25,.760,6,37,25,5,3,12,18
40,39,2020-01-10,@,CHI,W,116,105,48,84,.571,11,30,.367,9,14,.643,8,46,31,9,5,11,16
41,40,2020-01-13,,PHI,W,101,95,33,86,.384,10,26,.385,25,31,.806,13,50,24,6,6,9,14
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2020-01-15,@,MIN,W,104,99,44,85,.518,7,23,.304,9,12,.750,7,45,27,7,3,15,15
45,42,2020-01-17,,MIN,W,116,114,46,82,.561,8,24,.333,16,20,.800,4,41,24,4,8,13,20
46,43,2020-01-19,@,DEN,W,115,107,43,86,.500,13,29,.448,16,19,.842,11,38,31,1,4,14,25
47,44,2020-01-20,@,UTA,L,88,118,39,93,.419,7,26,.269,3,7,.429,9,30,23,15,9,13,14
48,45,2020-01-22,@,PHO,W,112,87,45,84,.536,9,20,.450,13,20,.650,4,42,26,8,8,9,20
49,46,2020-01-24,@,GSW,W,129,118,50,87,.575,17,28,.607,12,13,.923,5,36,35,15,4,10,20
50,47,2020-01-26,@,POR,L,129,139,48,93,.516,13,28,.464,20,21,.952,6,31,31,5,2,6,19
51,48,2020-01-29,,CHI,W,115,106,46,89,.517,7,27,.259,16,22,.727,13,46,26,8,2,17,14
52,49,2020-02-01,,NYK,L,85,92,32,76,.421,8,24,.333,13,21,.619,4,34,21,4,1,11,20
53,50,2020-02-03,,DAL,L,103,112,44,96,.458,7,34,.206,8,11,.727,8,40,28,7,6,4,18
54,51,2020-02-05,@,TOR,L,118,119,43,82,.524,19,39,.487,13,16,.813,8,42,29,6,5,18,18
55,52,2020-02-07,,TOR,L,106,115,39,86,.453,10,34,.294,18,22,.818,11,47,26,5,5,20,18
56,53,2020-02-08,,NOP,L,117,124,44,83,.530,9,26,.346,20,27,.741,2,37,25,5,9,14,25
57,54,2020-02-10,,BRK,L,105,106,45,92,.489,7,30,.233,8,11,.727,6,40,28,7,3,6,21
58,55,2020-02-12,,MIL,W,118,111,45,86,.523,9,27,.333,19,24,.792,8,44,28,10,3,14,21
59,56,2020-02-21,@,NYK,W,106,98,36,88,.409,8,28,.286,26,33,.788,12,50,20,7,5,11,22
60,57,2020-02-23,@,TOR,L,81,127,31,95,.326,8,33,.242,11,17,.647,12,39,23,13,4,17,20
61,58,2020-02-25,,CHO,W,119,80,49,86,.570,10,23,.435,11,13,.846,7,56,35,8,11,14,17
62,59,2020-02-27,,POR,W,106,100,40,90,.444,8,25,.320,18,23,.783,13,48,21,8,4,11,12
63,60,2020-02-29,@,CLE,W,113,104,47,87,.540,8,23,.348,11,14,.786,8,38,30,10,6,13,20
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2020-03-02,@,SAS,W,116,111,39,78,.500,15,31,.484,23,26,.885,6,40,22,9,5,13,20
67,62,2020-03-04,@,MIL,L,100,119,42,97,.433,7,27,.259,9,11,.818,7,39,22,12,2,15,18
68,63,2020-03-06,@,CHI,W,108,102,38,75,.507,8,22,.364,24,33,.727,10,46,24,9,8,21,16
69,64,2020-03-08,@,DAL,W,112,109,46,88,.523,8,23,.348,12,18,.667,6,47,23,5,6,10,23
70,65,2020-03-10,,BOS,L,111,114,46,93,.495,9,24,.375,10,11,.909,10,43,23,5,8,12,20
71,66,2020-08-01,,PHI,W,127,121,48,95,.505,14,34,.412,17,23,.739,10,34,31,8,5,10,25
72,67,2020-08-03,@,WAS,W,111,100,44,92,.478,7,26,.269,16,16,1.000,9,45,20,6,11,10,15
73,68,2020-08-04,,ORL,W,120,109,46,84,.548,13,33,.394,15,19,.789,2,32,29,10,3,7,17
74,69,2020-08-06,@,PHO,L,99,114,37,85,.435,10,29,.345,15,19,.789,5,38,20,6,5,15,22
75,70,2020-08-08,,LAL,W,116,111,44,84,.524,15,33,.455,13,14,.929,7,42,25,12,4,20,21
76,71,2020-08-10,@,MIA,L,92,114,33,84,.393,10,35,.286,16,25,.640,6,45,20,5,4,17,19
77,72,2020-08-12,@,HOU,W,108,104,40,100,.400,11,31,.355,17,22,.773,12,54,25,15,7,14,25
78,73,2020-08-14,,MIA,W,109,92,43,89,.483,15,38,.395,8,11,.727,12,51,32,11,3,19,27
