,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2022-10-19,,WAS,L,107,114,42,92,.457,11,31,.355,19,24,.792,14,53,21,5,10,16,19
1,2,2022-10-21,,SAS,L,134,137,44,81,.543,17,31,.548,32,44,.727,7,37,34,9,4,17,22
2,3,2022-10-22,,DET,W,124,115,37,95,.389,18,42,.429,23,30,.767,17,53,26,5,3,13,20
3,4,2022-10-24,@,PHI,L,106,120,38,80,.475,19,43,.442,25,28,.893,7,39,25,8,7,7,20
4,5,2022-10-26,@,CHI,L,109,124,43,87,.494,16,30,.533,22,24,.917,9,44,34,10,5,17,25
5,6,2022-10-28,@,WAS,W,127,117,41,86,.477,12,30,.400,23,28,.821,9,38,25,5,3,13,23
6,7,2022-10-29,@,BRK,W,125,116,41,82,.500,14,39,.359,20,26,.769,6,34,29,6,9,9,20
7,8,2022-10-31,@,BRK,L,109,116,43,80,.538,11,30,.367,19,20,.950,6,39,26,11,9,19,18
8,9,2022-11-04,,MIA,W,101,99,31,81,.383,11,39,.282,26,26,1.000,8,42,17,10,2,19,22
9,10,2022-11-07,,NOP,W,129,122,48,97,.495,14,34,.412,12,17,.706,13,43,32,7,4,10,20
10,11,2022-11-09,,DEN,L,119,122,43,88,.489,12,28,.429,24,26,.923,11,47,27,10,7,20,15
11,12,2022-11-12,,TOR,W,118,104,37,94,.394,7,35,.200,23,29,.793,16,43,14,12,8,12,18
12,13,2022-11-16,@,CHO,W,125,113,43,94,.457,12,33,.364,15,18,.833,14,44,29,8,4,17,23
13,14,2022-11-18,@,HOU,W,99,91,29,86,.337,6,28,.214,27,32,.844,14,49,15,8,4,17,24
14,15,2022-11-19,,ORL,W,114,113,39,91,.429,16,42,.381,19,26,.731,11,41,16,8,6,9,17
15,16,2022-11-21,,ORL,W,123,102,36,85,.424,11,35,.314,19,25,.760,12,38,20,10,2,17,25
16,17,2022-11-23,,MIN,L,101,115,47,77,.610,8,22,.364,13,17,.765,8,50,31,9,10,23,18
17,18,2022-11-25,,BRK,W,128,117,47,88,.534,15,41,.366,8,10,.800,5,38,27,2,8,18,28
18,19,2022-11-27,@,LAC,L,100,114,42,94,.447,6,32,.188,24,32,.750,18,62,33,7,4,18,18
19,20,2022-11-28,@,LAL,W,116,115,40,93,.430,11,31,.355,24,31,.774,18,57,23,3,7,14,16
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2022-11-30,@,SAC,L,114,137,48,95,.505,16,43,.372,25,29,.862,11,58,28,8,5,18,25
23,22,2022-12-02,@,UTA,L,119,139,46,83,.554,15,34,.441,32,37,.865,8,47,29,7,2,24,28
24,23,2022-12-04,@,POR,L,100,116,42,86,.488,17,40,.425,15,22,.682,11,45,32,10,3,15,17
25,24,2022-12-05,@,GSW,W,112,104,38,94,.404,13,44,.295,15,19,.789,12,47,26,6,6,12,19
26,25,2022-12-07,@,MIN,L,115,121,44,93,.473,8,23,.348,25,27,.926,16,51,25,15,2,21,21
27,26,2022-12-09,,WAS,W,121,111,41,77,.532,10,29,.345,19,25,.760,12,38,25,6,3,14,19
28,27,2022-12-10,,BRK,L,133,136,52,100,.520,9,28,.321,23,32,.719,29,59,19,7,3,18,24
29,28,2022-12-12,,MIA,L,82,87,32,83,.386,9,34,.265,14,18,.778,9,48,23,7,2,13,17
30,29,2022-12-14,,GSW,W,125,119,40,86,.465,14,33,.424,25,29,.862,12,46,27,5,4,23,20
31,30,2022-12-16,@,CLE,L,112,118,38,76,.500,14,31,.452,28,32,.875,6,34,23,6,2,8,15
32,31,2022-12-18,,NYK,L,106,109,39,83,.470,8,26,.308,23,30,.767,14,49,13,7,9,16,21
33,32,2022-12-21,@,BOS,W,117,112,39,101,.386,13,41,.317,21,25,.840,25,62,26,11,5,16,9
34,33,2022-12-23,@,MIA,W,111,108,41,95,.432,13,33,.394,13,14,.929,13,38,23,7,3,10,13
35,34,2022-12-26,@,NOP,L,93,113,41,90,.456,12,40,.300,19,24,.792,16,54,30,10,6,14,19
36,35,2022-12-27,,ATL,W,129,114,40,89,.449,12,30,.400,22,29,.759,9,42,26,4,3,9,19
37,36,2022-12-29,,CLE,W,135,126,50,96,.521,12,28,.429,14,20,.700,17,44,29,7,4,10,17
38,37,2022-12-31,,LAC,W,131,130,43,80,.538,16,34,.471,28,29,.966,8,39,23,7,6,15,23
39,38,2023-01-02,,TOR,W,122,114,41,91,.451,14,42,.333,18,23,.783,12,36,26,5,11,11,27
40,39,2023-01-04,@,PHI,L,126,129,48,98,.490,14,36,.389,19,22,.864,14,46,24,4,7,9,19
41,40,2023-01-06,,POR,W,108,99,38,94,.404,9,33,.273,14,17,.824,12,52,30,5,1,18,19
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2023-01-08,,CHO,W,116,111,38,88,.432,11,33,.333,24,27,.889,13,49,25,8,4,18,26
45,42,2023-01-11,@,NYK,L,113,119,38,84,.452,15,42,.357,28,33,.848,12,50,21,9,4,12,16
