,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2021-10-20,@,MEM,L,121,132,53,100,.530,14,33,.424,12,12,1.000,13,53,28,8,8,10,15
1,2,2021-10-22,,CHO,L,112,123,48,91,.527,13,32,.406,14,17,.824,11,46,32,13,1,18,16
2,3,2021-10-23,,ATL,W,101,95,38,99,.384,10,34,.294,9,15,.600,17,54,20,5,3,9,23
3,4,2021-10-25,@,DEN,W,99,87,35,86,.407,9,38,.237,8,12,.667,11,47,21,10,3,21,22
4,5,2021-10-27,@,LAC,W,92,79,31,87,.356,9,41,.220,8,13,.615,9,36,19,13,2,14,24
5,6,2021-10-29,@,LAL,L,101,113,46,84,.548,12,27,.444,9,10,.900,11,42,24,9,6,20,20
6,7,2021-10-30,@,PHO,L,92,101,39,84,.464,6,26,.231,17,27,.630,8,52,27,12,3,13,14
7,8,2021-11-01,@,CHO,W,113,110,42,101,.416,15,39,.385,11,15,.733,20,46,27,12,12,17,23
8,9,2021-11-03,,POR,W,107,104,40,90,.444,13,37,.351,11,17,.647,10,39,24,12,6,9,19
9,10,2021-11-05,@,TOR,W,102,101,42,99,.424,12,27,.444,5,9,.556,19,45,20,10,8,9,19
10,11,2021-11-07,@,NYK,W,126,109,39,85,.459,9,31,.290,22,24,.917,7,32,21,9,9,10,14
11,12,2021-11-10,,WAS,L,94,97,35,84,.417,10,28,.357,17,17,1.000,12,49,25,9,2,12,20
12,13,2021-11-12,,DET,W,98,78,29,79,.367,9,30,.300,11,13,.846,10,43,18,12,5,23,13
13,14,2021-11-13,,BOS,W,91,89,33,78,.423,6,23,.261,17,18,.944,10,47,20,7,3,19,16
14,15,2021-11-15,,BOS,L,92,98,36,78,.462,10,29,.345,16,20,.800,6,46,23,7,6,14,16
15,16,2021-11-17,@,BRK,L,99,109,38,83,.458,12,32,.375,21,25,.840,8,47,29,7,3,11,20
16,17,2021-11-18,,GSW,L,89,104,41,83,.494,15,43,.349,7,8,.875,5,34,36,12,2,11,17
17,18,2021-11-22,,BRK,L,112,117,45,95,.474,11,35,.314,16,18,.889,8,42,32,6,6,9,23
18,19,2021-11-24,,PHO,L,115,120,45,86,.523,8,22,.364,22,28,.786,10,47,26,4,2,15,23
19,20,2021-11-27,,ORL,W,105,92,35,88,.398,8,32,.250,14,23,.609,8,43,21,11,5,8,16
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2021-11-29,@,DAL,W,114,96,39,89,.438,12,39,.308,6,15,.400,7,33,20,8,7,10,15
23,22,2021-12-01,@,MIA,W,111,85,32,85,.376,12,37,.324,9,13,.692,9,28,21,8,4,11,17
24,23,2021-12-03,@,WAS,W,116,101,38,82,.463,10,31,.323,15,19,.789,3,33,21,5,4,8,22
25,24,2021-12-05,,UTA,L,108,109,40,90,.444,20,48,.417,9,10,.900,14,46,24,8,5,17,14
26,25,2021-12-06,@,MIL,L,104,112,40,86,.465,13,32,.406,19,24,.792,8,53,21,7,5,16,20
27,26,2021-12-08,,CHI,W,115,92,35,84,.417,7,26,.269,15,21,.714,11,37,21,6,3,17,17
28,27,2021-12-10,@,MIN,W,123,106,36,92,.391,11,39,.282,23,28,.821,10,40,24,9,5,14,19
29,28,2021-12-11,,SAC,W,117,103,41,93,.441,7,28,.250,14,22,.636,11,48,19,8,6,17,21
30,29,2021-12-13,,MIA,W,105,94,38,85,.447,13,40,.325,5,9,.556,11,39,26,4,4,14,15
31,30,2021-12-15,,HOU,W,124,89,30,78,.385,5,29,.172,24,35,.686,10,41,20,13,1,16,21
32,31,2021-12-18,@,MIL,W,119,90,35,89,.393,12,38,.316,8,11,.727,13,44,18,8,4,17,15
33,32,2021-12-22,@,BOS,L,101,111,43,92,.467,11,30,.367,14,18,.778,12,48,24,12,5,13,24
34,33,2021-12-26,,TOR,W,144,99,37,89,.416,9,36,.250,16,23,.696,11,43,24,11,3,21,13
35,34,2021-12-28,@,NOP,L,104,108,36,80,.450,16,36,.444,20,26,.769,8,44,24,3,8,12,16
36,35,2021-12-30,@,WAS,L,93,110,45,90,.500,9,29,.310,11,17,.647,10,47,27,7,8,7,19
37,36,2021-12-31,,ATL,L,118,121,43,97,.443,16,38,.421,19,21,.905,14,44,23,8,4,2,23
38,37,2022-01-02,,IND,W,108,104,37,83,.446,19,46,.413,11,14,.786,9,39,24,6,6,14,24
39,38,2022-01-04,,MEM,L,106,110,42,90,.467,9,27,.333,17,22,.773,12,45,21,6,8,9,18
40,39,2022-01-07,@,POR,W,114,101,37,92,.402,16,35,.457,11,19,.579,16,51,22,8,5,11,19
41,40,2022-01-09,@,GSW,L,82,96,39,97,.402,10,42,.238,8,10,.800,22,54,24,16,5,14,20
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2022-01-10,@,SAC,W,109,108,39,91,.429,14,30,.467,16,22,.727,15,43,20,10,3,10,16
45,42,2022-01-12,@,UTA,W,111,91,34,85,.400,16,47,.340,7,11,.636,4,32,11,7,2,7,16
46,43,2022-01-14,@,SAS,W,114,109,42,92,.457,15,34,.441,10,13,.769,10,47,22,6,5,15,24
47,44,2022-01-15,@,OKC,W,107,102,36,83,.434,10,27,.370,20,22,.909,14,51,17,4,5,15,21
48,45,2022-01-17,,BRK,W,114,107,41,83,.494,12,30,.400,13,18,.722,8,35,27,11,4,14,22
49,46,2022-01-19,@,CHI,L,104,117,47,86,.547,10,22,.455,13,18,.722,7,37,25,7,4,9,18
50,47,2022-01-22,,OKC,W,94,87,33,85,.388,12,41,.293,9,16,.563,11,41,16,14,3,15,28
51,48,2022-01-24,,NYK,W,95,93,35,84,.417,12,38,.316,11,21,.524,11,45,21,11,1,11,19
52,49,2022-01-26,,MIL,W,115,99,37,80,.463,9,32,.281,16,18,.889,10,41,22,7,3,19,19
53,50,2022-01-30,@,DET,L,105,115,42,91,.462,10,26,.385,21,25,.840,16,48,26,7,4,9,21
54,51,2022-01-31,,NOP,W,93,90,33,85,.388,6,30,.200,18,21,.857,16,51,26,6,8,13,18
55,52,2022-02-02,@,HOU,L,104,115,39,82,.476,14,40,.350,23,33,.697,8,37,25,11,3,12,23
56,53,2022-02-04,@,CHO,W,102,101,38,92,.413,14,43,.326,11,12,.917,15,52,27,9,2,14,22
57,54,2022-02-06,,IND,W,98,85,31,83,.373,8,31,.258,15,17,.882,13,47,17,5,2,19,26
58,55,2022-02-09,,SAS,W,105,92,38,99,.384,8,33,.242,8,11,.727,15,46,24,8,4,13,17
59,56,2022-02-11,@,IND,W,120,113,42,89,.472,18,38,.474,11,16,.688,9,38,25,9,4,20,25
60,57,2022-02-12,@,PHI,L,93,103,38,79,.481,10,22,.455,17,21,.810,8,40,24,13,5,11,21
61,58,2022-02-15,@,ATL,L,116,124,43,80,.538,14,33,.424,24,27,.889,7,35,25,9,4,11,18
62,59,2022-02-24,@,DET,L,103,106,35,86,.407,11,34,.324,25,28,.893,13,49,23,8,8,10,24
63,60,2022-02-26,,WAS,W,92,86,35,81,.432,11,23,.478,5,6,.833,7,42,19,8,7,18,24
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2022-02-28,,MIN,L,122,127,47,86,.547,18,42,.429,15,19,.789,8,31,30,12,6,13,31
67,62,2022-03-02,,CHO,L,98,119,43,85,.506,17,38,.447,16,22,.727,9,45,32,10,5,10,21
68,63,2022-03-04,@,PHI,L,119,125,41,75,.547,14,33,.424,29,32,.906,3,30,23,8,3,11,24
69,64,2022-03-06,,TOR,W,104,96,37,94,.394,6,24,.250,16,26,.615,14,45,17,13,3,7,20
70,65,2022-03-08,@,IND,W,127,124,49,91,.538,16,32,.500,10,15,.667,11,38,35,6,7,17,20
71,66,2022-03-11,@,MIA,L,105,117,41,86,.477,11,35,.314,24,27,.889,8,42,28,9,6,9,26
72,67,2022-03-12,@,CHI,L,91,101,39,88,.443,9,21,.429,14,15,.933,8,46,20,12,5,12,18
73,68,2022-03-14,,LAC,W,120,111,43,98,.439,12,36,.333,13,17,.765,12,43,29,5,8,10,24
74,69,2022-03-16,,PHI,L,114,118,41,79,.519,12,32,.375,24,28,.857,7,39,24,6,2,11,25
75,70,2022-03-18,,DEN,W,119,116,46,92,.500,10,33,.303,14,18,.778,13,51,35,6,3,18,24
76,71,2022-03-19,,DET,W,113,109,41,85,.482,13,30,.433,14,19,.737,10,38,23,10,6,15,22
77,72,2022-03-21,,LAL,L,120,131,53,94,.564,12,32,.375,13,16,.813,9,41,34,7,3,8,19
78,73,2022-03-24,@,TOR,L,104,117,42,89,.472,16,37,.432,17,19,.895,13,40,26,9,5,8,22
79,74,2022-03-26,,CHI,L,94,98,36,75,.480,5,21,.238,21,25,.840,6,37,23,6,1,13,21
80,75,2022-03-28,,ORL,W,107,101,42,87,.483,10,37,.270,7,13,.538,8,45,31,6,1,17,24
81,76,2022-03-30,,DAL,L,112,120,46,88,.523,16,42,.381,12,15,.800,9,38,28,6,6,11,17
82,77,2022-03-31,@,ATL,L,107,131,45,91,.495,17,39,.436,24,28,.857,12,48,27,7,4,8,22
83,78,2022-04-02,@,NYK,W,119,101,31,77,.403,13,30,.433,26,34,.765,6,35,19,6,4,10,19
84,79,2022-04-03,,PHI,L,108,112,33,80,.413,11,31,.355,35,42,.833,12,50,23,7,8,14,19
85,80,2022-04-05,@,ORL,L,115,120,47,93,.505,16,35,.457,10,15,.667,8,43,31,9,8,7,19
86,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,
88,81,2022-04-08,@,BRK,L,107,118,43,92,.467,12,32,.375,20,21,.952,13,45,30,5,8,10,20
