,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2016-10-25,,NYK,W,117,88,45,94,.479,13,35,.371,14,19,.737,11,51,31,12,5,14,22
1,2,2016-10-28,@,TOR,W,94,91,33,79,.418,12,32,.375,16,22,.727,9,40,20,8,3,17,15
2,3,2016-10-29,,ORL,W,105,99,36,88,.409,11,37,.297,22,30,.733,13,40,17,8,6,9,27
3,4,2016-11-01,,HOU,W,128,120,43,83,.518,16,32,.500,26,31,.839,12,46,22,4,2,11,21
4,5,2016-11-03,,BOS,W,128,122,41,84,.488,14,34,.412,32,37,.865,7,42,24,6,6,8,19
5,6,2016-11-05,@,PHI,W,102,101,37,91,.407,14,38,.368,14,18,.778,11,49,23,10,5,16,15
6,7,2016-11-08,,ATL,L,106,110,37,99,.374,11,42,.262,21,25,.840,13,39,21,12,1,6,20
7,8,2016-11-11,@,WAS,W,105,94,36,86,.419,14,33,.424,19,26,.731,13,47,16,9,6,15,21
8,9,2016-11-13,,CHO,W,100,93,39,92,.424,14,38,.368,8,15,.533,12,53,25,3,8,9,13
9,10,2016-11-15,,TOR,W,121,117,44,83,.530,13,33,.394,20,28,.714,10,46,26,4,7,17,18
10,11,2016-11-16,@,IND,L,93,103,35,86,.407,11,30,.367,12,20,.600,11,51,19,3,5,18,16
11,12,2016-11-18,,DET,W,104,81,40,83,.482,11,25,.440,13,14,.929,5,52,26,4,8,13,14
12,13,2016-11-23,,POR,W,137,125,48,90,.533,21,36,.583,20,27,.741,9,41,30,6,3,10,15
13,14,2016-11-25,,DAL,W,128,90,43,85,.506,20,43,.465,22,24,.917,9,47,30,9,3,14,16
14,15,2016-11-27,@,PHI,W,112,108,38,92,.413,12,40,.300,24,28,.857,14,46,19,5,3,9,14
15,16,2016-11-29,@,MIL,L,101,118,32,75,.427,14,39,.359,23,31,.742,7,35,17,7,6,19,19
16,17,2016-12-01,,LAC,L,94,113,28,69,.406,9,24,.375,29,39,.744,6,36,12,5,3,18,24
17,18,2016-12-02,@,CHI,L,105,111,45,83,.542,10,26,.385,5,10,.500,6,33,30,5,1,18,15
18,19,2016-12-05,@,TOR,W,116,112,40,84,.476,14,32,.438,22,27,.815,13,48,21,4,3,14,21
19,20,2016-12-07,@,NYK,W,126,94,39,80,.488,22,40,.550,26,31,.839,10,46,23,11,4,12,18
