,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2019-10-23,@,ORL,L,85,94,33,88,.375,9,34,.265,10,15,.667,10,54,20,8,2,16,15
1,2,2019-10-26,,IND,W,110,99,40,80,.500,11,31,.355,19,29,.655,12,44,23,9,7,18,20
2,3,2019-10-28,@,MIL,L,112,129,45,100,.450,12,39,.308,10,12,.833,10,48,19,2,3,11,22
3,4,2019-10-30,,CHI,W,117,111,41,78,.526,10,24,.417,25,31,.806,10,47,25,3,7,17,21
4,5,2019-11-01,@,IND,L,95,102,32,87,.368,11,32,.344,20,25,.800,3,45,20,9,1,16,21
5,6,2019-11-03,,DAL,L,111,131,39,96,.406,18,48,.375,15,22,.682,12,41,24,9,4,9,14
6,7,2019-11-05,,BOS,L,113,119,40,95,.421,13,33,.394,20,22,.909,11,43,22,3,6,9,18
7,8,2019-11-08,@,WAS,W,113,100,41,90,.456,6,27,.222,25,29,.862,17,48,18,10,5,12,17
8,9,2019-11-10,@,NYK,W,108,87,36,82,.439,8,28,.286,28,31,.903,9,45,20,11,2,14,19
9,10,2019-11-12,@,PHI,L,97,98,38,86,.442,5,21,.238,16,20,.800,9,45,13,10,0,13,13
10,11,2019-11-14,,MIA,L,97,108,36,85,.424,8,32,.250,17,21,.810,11,41,18,14,2,18,16
11,12,2019-11-17,,PHI,L,95,114,34,90,.378,6,25,.240,21,24,.875,11,42,14,9,5,14,21
12,13,2019-11-18,@,NYK,L,105,123,36,76,.474,17,36,.472,16,30,.533,10,41,18,2,1,19,26
13,14,2019-11-20,@,MIA,L,100,124,37,87,.425,12,38,.316,14,16,.875,10,34,19,13,2,19,23
14,15,2019-11-22,@,DAL,L,101,143,37,86,.430,12,29,.414,15,17,.882,8,34,23,3,3,10,15
15,16,2019-11-23,,POR,W,110,104,37,87,.425,10,31,.323,26,32,.813,9,52,19,9,2,13,14
16,17,2019-11-25,,BRK,L,106,108,40,94,.426,13,32,.406,13,20,.650,12,45,24,5,4,10,14
17,18,2019-11-27,,ORL,L,104,116,37,81,.457,11,34,.324,19,22,.864,12,49,20,5,0,25,15
18,19,2019-11-29,,MIL,L,110,119,44,88,.500,17,34,.500,5,10,.500,8,41,32,7,1,14,22
19,20,2019-12-03,,DET,L,94,127,38,90,.422,8,27,.296,10,14,.714,12,40,16,6,6,13,11
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2019-12-06,,ORL,L,87,93,35,83,.422,10,34,.294,7,10,.700,10,45,22,9,7,16,19
23,22,2019-12-07,@,PHI,L,94,141,36,96,.375,9,35,.257,13,17,.765,11,35,20,4,0,17,17
24,23,2019-12-09,@,BOS,L,88,110,36,91,.396,7,31,.226,9,19,.474,18,45,18,8,2,18,11
25,24,2019-12-11,,HOU,L,110,116,46,89,.517,13,32,.406,5,8,.625,9,36,29,8,4,15,15
26,25,2019-12-12,@,SAS,W,117,109,44,96,.458,15,45,.333,14,20,.700,11,50,22,6,3,18,22
27,26,2019-12-14,@,MIL,L,108,125,41,90,.456,15,35,.429,11,15,.733,12,45,27,10,3,18,19
28,27,2019-12-16,@,TOR,L,113,133,44,90,.489,12,35,.343,13,17,.765,9,39,30,6,1,10,15
29,28,2019-12-18,,CHO,W,100,98,40,74,.541,7,26,.269,13,17,.765,10,48,25,7,3,23,21
30,29,2019-12-20,,MEM,W,114,107,40,92,.435,17,37,.459,17,23,.739,16,60,26,4,10,14,12
31,30,2019-12-23,,ATL,W,121,118,50,96,.521,11,29,.379,10,12,.833,7,43,19,8,6,23,16
32,31,2019-12-27,@,BOS,L,117,129,44,85,.518,9,23,.391,20,29,.690,6,38,22,7,3,11,17
33,32,2019-12-28,@,MIN,W,94,88,32,77,.416,4,20,.200,26,36,.722,14,60,13,9,4,28,21
34,33,2019-12-31,@,TOR,L,97,117,37,87,.425,10,38,.263,13,16,.813,8,41,21,5,4,14,19
35,34,2020-01-02,,CHO,L,106,109,41,81,.506,13,35,.371,11,14,.786,7,42,26,6,3,14,22
36,35,2020-01-04,,OKC,L,106,121,39,85,.459,14,30,.467,14,17,.824,9,42,19,4,0,13,26
37,36,2020-01-05,,MIN,L,103,118,40,84,.476,8,25,.320,15,19,.789,12,44,15,6,2,20,13
38,37,2020-01-07,,DET,L,113,115,42,85,.494,14,31,.452,15,16,.938,11,46,29,7,4,16,19
39,38,2020-01-09,@,DET,W,115,112,48,91,.527,5,20,.250,14,20,.700,10,39,24,9,5,14,18
40,39,2020-01-11,@,DEN,W,111,103,44,89,.494,12,37,.324,11,13,.846,12,55,22,5,1,14,19
41,40,2020-01-13,@,LAL,L,99,128,38,85,.447,7,25,.280,16,24,.667,10,40,21,4,1,19,22
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2020-01-14,@,LAC,L,103,128,38,91,.418,14,37,.378,13,15,.867,8,40,25,5,6,13,21
45,42,2020-01-17,@,MEM,L,109,113,41,92,.446,9,36,.250,18,26,.692,16,50,18,6,2,15,19
46,43,2020-01-18,@,CHI,L,116,118,40,73,.548,15,29,.517,21,23,.913,7,36,27,5,5,27,18
47,44,2020-01-20,,NYK,L,86,106,32,94,.340,11,33,.333,11,17,.647,16,53,15,5,4,10,14
48,45,2020-01-23,,WAS,L,112,124,44,96,.458,11,33,.333,13,17,.765,10,36,24,7,1,8,21
49,46,2020-01-25,,CHI,L,106,118,42,84,.500,13,30,.433,9,11,.818,11,43,30,5,1,21,20
50,47,2020-01-27,@,DET,W,115,100,48,96,.500,9,24,.375,10,13,.769,11,45,25,9,6,13,21
51,48,2020-01-28,,NOP,L,111,125,42,97,.433,11,34,.324,16,18,.889,14,46,25,7,2,11,20
52,49,2020-01-30,,TOR,L,109,115,42,90,.467,13,36,.361,12,14,.857,15,52,23,7,3,21,21
53,50,2020-02-01,,GSW,L,112,131,41,95,.432,16,44,.364,14,14,1.000,13,46,26,8,3,15,15
54,51,2020-02-03,,NYK,L,134,139,52,92,.565,18,35,.514,12,18,.667,5,34,34,6,3,14,18
55,52,2020-02-05,@,OKC,L,103,109,41,89,.461,15,38,.395,6,11,.545,9,45,31,4,2,19,24
56,53,2020-02-09,,LAC,L,92,133,35,95,.368,7,33,.212,15,22,.682,16,45,22,9,1,16,17
57,54,2020-02-12,,ATL,W,127,105,48,94,.511,10,28,.357,21,25,.840,17,55,25,8,6,17,22
58,55,2020-02-21,@,WAS,W,113,108,43,81,.531,11,27,.407,16,25,.640,10,47,19,3,6,21,24
59,56,2020-02-22,@,MIA,L,105,124,38,79,.481,13,36,.361,16,22,.727,11,40,29,8,2,24,18
60,57,2020-02-24,,MIA,W,125,119,43,97,.443,14,37,.378,25,34,.735,13,53,25,8,6,12,20
61,58,2020-02-26,,PHI,W,108,94,41,78,.526,11,24,.458,15,17,.882,9,48,24,5,4,18,16
62,59,2020-02-28,@,NOP,L,104,116,43,95,.453,11,31,.355,7,12,.583,10,34,27,7,2,14,13
