,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2018-10-17,@,HOU,W,131,112,52,98,.531,10,25,.400,17,22,.773,14,54,36,8,3,12,25
1,2,2018-10-19,,SAC,W,149,129,56,95,.589,16,31,.516,21,33,.636,12,52,35,6,4,16,25
2,3,2018-10-23,,LAC,W,116,109,40,93,.430,6,24,.250,30,40,.750,12,48,22,12,8,8,24
3,4,2018-10-26,,BRK,W,117,115,44,98,.449,9,23,.391,20,26,.769,15,46,23,11,11,11,20
4,5,2018-10-27,,UTA,L,111,132,40,95,.421,9,34,.265,22,29,.759,11,40,22,4,5,16,32
5,6,2018-10-29,@,DEN,L,111,116,43,82,.524,11,24,.458,14,20,.700,7,44,28,8,5,22,25
6,7,2018-10-31,@,GSW,L,121,131,44,92,.478,12,35,.343,21,27,.778,12,42,24,8,2,15,26
7,8,2018-11-01,@,POR,L,119,132,40,94,.426,8,29,.276,31,37,.838,14,44,23,7,3,12,24
8,9,2018-11-03,@,SAS,L,95,109,36,77,.468,6,21,.286,17,30,.567,6,48,22,3,8,16,21
9,10,2018-11-05,@,OKC,L,116,122,41,84,.488,9,29,.310,25,30,.833,11,45,27,8,5,20,26
10,11,2018-11-07,,CHI,W,107,98,42,94,.447,11,30,.367,12,17,.706,11,55,32,5,10,15,18
11,12,2018-11-10,,PHO,W,119,99,42,86,.488,11,25,.440,24,29,.828,16,54,28,7,7,18,18
12,13,2018-11-12,@,TOR,W,126,110,54,99,.545,10,27,.370,8,13,.615,14,54,30,2,4,13,20
13,14,2018-11-14,@,MIN,L,100,107,40,94,.426,9,28,.321,11,18,.611,10,46,25,7,6,18,21
14,15,2018-11-16,,NYK,W,129,124,48,99,.485,10,34,.294,23,32,.719,11,54,27,5,5,15,25
15,16,2018-11-17,,DEN,W,125,115,42,87,.483,10,25,.400,31,34,.912,10,46,29,6,8,11,18
16,17,2018-11-19,,SAS,W,140,126,59,102,.578,10,26,.385,12,14,.857,14,42,34,10,5,10,23
17,18,2018-11-21,@,PHI,L,120,121,42,98,.429,11,30,.367,25,33,.758,20,54,24,8,8,15,21
18,19,2018-11-23,@,NYK,L,109,114,40,101,.396,7,28,.250,22,29,.759,20,55,26,5,5,14,22
19,20,2018-11-24,@,WAS,L,114,124,43,90,.478,11,31,.355,17,21,.810,7,43,23,10,3,16,21
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2018-11-26,,BOS,L,107,124,34,77,.442,12,32,.375,27,29,.931,9,40,21,8,5,22,20
23,22,2018-11-28,,WAS,W,125,104,46,95,.484,11,36,.306,22,28,.786,17,64,24,10,5,20,20
24,23,2018-11-30,@,MIA,L,101,106,35,82,.427,6,28,.214,25,29,.862,11,46,25,4,8,16,22
25,24,2018-12-02,@,CHO,W,119,109,44,86,.512,11,32,.344,20,24,.833,9,50,30,6,5,17,25
26,25,2018-12-03,,LAC,L,126,129,49,92,.533,13,34,.382,15,22,.682,10,35,32,10,5,7,24
27,26,2018-12-05,,DAL,W,132,106,51,92,.554,17,29,.586,13,20,.650,5,46,36,12,6,11,15
28,27,2018-12-07,,MEM,L,103,107,38,84,.452,7,29,.241,20,24,.833,10,42,25,5,5,18,25
29,28,2018-12-09,@,DET,W,116,108,42,79,.532,12,30,.400,20,23,.870,8,47,27,5,8,18,19
30,29,2018-12-10,@,BOS,L,100,113,39,87,.448,8,26,.308,14,19,.737,6,39,28,11,1,13,19
31,30,2018-12-12,,OKC,W,118,114,45,97,.464,4,18,.222,24,30,.800,17,56,29,14,3,17,27
32,31,2018-12-16,,MIA,L,96,102,35,86,.407,13,36,.361,13,17,.765,11,38,26,12,5,10,22
33,32,2018-12-19,@,MIL,L,115,123,43,92,.467,19,42,.452,10,15,.667,7,41,28,6,7,15,22
34,33,2018-12-21,@,LAL,L,104,112,44,102,.431,8,27,.296,8,16,.500,14,53,27,8,6,12,24
35,34,2018-12-23,@,SAC,L,117,122,44,94,.468,6,26,.231,23,28,.821,12,58,26,6,9,12,29
36,35,2018-12-26,@,DAL,L,119,122,42,90,.467,12,27,.444,23,30,.767,7,39,25,4,2,10,27
37,36,2018-12-28,,DAL,W,114,112,44,96,.458,4,23,.174,22,27,.815,20,49,22,7,4,11,28
38,37,2018-12-29,,HOU,L,104,108,41,92,.446,9,28,.321,13,17,.765,8,45,25,7,5,14,23
39,38,2018-12-31,,MIN,W,123,114,45,87,.517,14,25,.560,19,21,.905,11,44,28,3,2,15,21
40,39,2019-01-02,@,BRK,L,121,126,46,87,.529,10,23,.435,19,27,.704,10,41,19,7,5,12,20
41,40,2019-01-05,@,CLE,W,133,98,47,81,.580,14,27,.519,25,29,.862,10,44,29,13,7,14,18
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2019-01-07,,MEM,W,114,95,44,79,.557,6,17,.353,20,29,.690,5,40,27,13,4,14,18
45,42,2019-01-09,,CLE,W,140,124,46,84,.548,12,29,.414,36,39,.923,11,44,33,7,7,16,21
46,43,2019-01-12,@,MIN,L,106,110,40,87,.460,5,24,.208,21,24,.875,10,48,22,7,8,15,20
47,44,2019-01-14,@,LAC,W,121,117,46,105,.438,8,25,.320,21,28,.750,15,49,28,8,7,6,19
48,45,2019-01-16,@,GSW,L,140,147,47,98,.480,19,37,.514,27,33,.818,7,49,36,6,5,10,23
49,46,2019-01-18,@,POR,L,112,128,41,84,.488,8,25,.320,22,27,.815,7,41,23,4,6,12,24
50,47,2019-01-21,@,MEM,W,105,85,39,74,.527,9,26,.346,18,26,.692,7,50,19,8,7,19,17
