,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2022-10-19,@,BRK,W,130,108,50,102,.490,12,26,.462,18,25,.720,21,61,31,9,4,12,21
1,2,2022-10-21,@,CHO,W,124,112,42,89,.472,8,22,.364,32,37,.865,15,53,23,9,7,15,14
2,3,2022-10-23,,UTA,L,121,122,48,102,.471,8,27,.296,17,22,.773,14,45,30,8,6,17,22
3,4,2022-10-25,,DAL,W,113,111,44,76,.579,12,27,.444,13,18,.722,4,26,25,7,3,14,21
4,5,2022-10-28,@,PHO,L,111,124,38,86,.442,15,37,.405,20,22,.909,9,33,25,10,1,13,21
5,6,2022-10-30,@,LAC,W,112,91,46,93,.495,15,36,.417,5,8,.625,12,50,32,9,1,10,15
6,7,2022-11-02,@,LAL,L,117,120,47,102,.461,8,25,.320,15,21,.714,11,51,35,10,5,13,20
7,8,2022-11-04,,GSW,W,114,105,41,81,.506,12,29,.414,20,29,.690,9,37,24,10,2,15,21
8,9,2022-11-05,@,ATL,L,121,124,47,108,.435,7,23,.304,20,28,.714,19,59,23,8,6,16,24
9,10,2022-11-07,@,IND,L,122,129,48,97,.495,14,34,.412,12,17,.706,13,43,32,7,4,10,20
10,11,2022-11-09,@,CHI,W,115,111,42,84,.500,3,19,.158,28,36,.778,13,50,20,8,5,16,18
11,12,2022-11-10,,POR,L,95,106,33,79,.418,10,28,.357,19,24,.792,9,45,19,3,5,17,21
12,13,2022-11-12,,HOU,W,119,106,42,86,.488,8,29,.276,27,31,.871,12,36,28,13,1,12,23
13,14,2022-11-15,,MEM,W,113,102,43,91,.473,18,38,.474,9,12,.750,7,43,31,2,8,10,20
14,15,2022-11-16,,CHI,W,124,110,43,85,.506,17,33,.515,21,24,.875,12,46,30,4,6,13,18
15,16,2022-11-18,,BOS,L,109,117,43,87,.494,13,35,.371,10,13,.769,7,37,24,13,3,11,18
16,17,2022-11-21,,GSW,W,128,83,49,91,.538,15,42,.357,15,21,.714,11,50,30,15,5,14,16
17,18,2022-11-23,@,SAS,W,129,110,47,82,.573,14,33,.424,21,30,.700,8,42,33,8,5,21,22
18,19,2022-11-25,@,MEM,L,111,132,37,86,.430,10,31,.323,27,31,.871,11,41,26,9,4,13,22
19,20,2022-11-28,,OKC,W,105,101,39,87,.448,9,32,.281,18,20,.900,14,49,21,12,8,22,18
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2022-11-30,,TOR,W,126,108,45,86,.523,14,33,.424,22,26,.846,12,52,28,10,4,20,16
23,22,2022-12-02,@,SAS,W,117,99,40,92,.435,12,42,.286,25,26,.962,10,53,25,9,5,9,18
24,23,2022-12-04,,DEN,W,121,106,41,81,.506,11,26,.423,28,36,.778,6,36,29,10,5,10,22
25,24,2022-12-07,,DET,W,104,98,39,85,.459,8,27,.296,18,23,.783,10,50,21,8,9,18,21
26,25,2022-12-09,,PHO,W,128,117,46,90,.511,8,27,.296,28,35,.800,13,44,27,10,1,11,15
27,26,2022-12-11,,PHO,W,129,124,50,86,.581,8,25,.320,21,28,.750,7,43,31,10,3,15,26
28,27,2022-12-13,@,UTA,L,100,121,37,93,.398,4,27,.148,22,33,.667,15,43,25,12,3,17,17
29,28,2022-12-15,@,UTA,L,129,132,47,99,.475,12,30,.400,23,28,.821,19,49,24,8,6,16,30
30,29,2022-12-17,@,PHO,L,114,118,45,77,.584,14,30,.467,10,13,.769,4,36,27,2,5,16,27
31,30,2022-12-19,,MIL,L,119,128,42,99,.424,18,45,.400,17,24,.708,17,44,30,9,0,15,20
32,31,2022-12-22,,SAS,W,126,117,44,91,.484,13,34,.382,25,27,.926,16,46,25,10,6,17,24
33,32,2022-12-23,@,OKC,W,128,125,41,94,.436,13,37,.351,33,40,.825,13,55,30,10,4,21,21
34,33,2022-12-26,,IND,W,113,93,41,90,.456,12,40,.300,19,24,.792,16,54,30,10,6,14,19
35,34,2022-12-28,,MIN,W,119,118,39,81,.481,11,23,.478,30,43,.698,9,43,22,6,4,13,24
36,35,2022-12-30,,PHI,W,127,116,43,80,.538,15,31,.484,26,36,.722,7,36,19,14,3,12,20
37,36,2022-12-31,@,MEM,L,101,116,32,91,.352,8,30,.267,29,36,.806,15,46,16,6,4,19,21
38,37,2023-01-02,@,PHI,L,111,120,42,84,.500,11,29,.379,16,20,.800,10,49,26,3,6,17,22
39,38,2023-01-04,,HOU,W,119,108,41,89,.461,14,38,.368,23,26,.885,15,51,25,6,6,14,19
40,39,2023-01-06,,BRK,L,102,108,35,88,.398,12,29,.414,20,25,.800,14,51,16,7,4,15,20
