,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2022-10-19,@,BRK,W,130,108,40,89,.449,10,33,.303,18,24,.750,9,39,22,10,10,16,25
1,2,2022-10-21,@,CHO,W,124,112,44,97,.454,13,34,.382,11,14,.786,11,37,30,9,4,13,24
2,3,2022-10-23,,UTA,L,121,122,43,98,.439,13,38,.342,23,28,.821,15,44,29,13,6,16,20
3,4,2022-10-25,,DAL,W,113,111,41,82,.500,12,39,.308,17,24,.708,11,37,18,8,5,11,16
4,5,2022-10-28,@,PHO,L,111,124,48,92,.522,10,33,.303,18,20,.900,14,47,33,7,7,12,18
5,6,2022-10-30,@,LAC,W,112,91,36,86,.419,11,39,.282,8,13,.615,8,39,24,3,6,14,15
6,7,2022-11-02,@,LAL,L,117,120,45,98,.459,10,36,.278,20,23,.870,11,56,30,6,8,17,17
7,8,2022-11-04,,GSW,W,114,105,35,71,.493,12,32,.375,23,25,.920,3,29,23,7,1,22,25
8,9,2022-11-05,@,ATL,L,121,124,47,103,.456,9,36,.250,21,25,.840,12,50,28,12,8,13,23
9,10,2022-11-07,@,IND,L,122,129,43,86,.500,22,48,.458,21,23,.913,10,45,33,6,8,17,19
10,11,2022-11-09,@,CHI,W,115,111,44,87,.506,7,27,.259,16,18,.889,6,35,23,5,8,15,23
11,12,2022-11-10,,POR,L,95,106,37,85,.435,12,34,.353,20,26,.769,11,46,25,8,2,8,14
12,13,2022-11-12,,HOU,W,119,106,40,79,.506,12,36,.333,14,18,.778,10,43,24,7,4,26,23
13,14,2022-11-15,,MEM,W,113,102,38,92,.413,9,35,.257,17,25,.680,14,51,16,6,8,11,17
14,15,2022-11-16,,CHI,W,124,110,44,89,.494,11,32,.344,11,17,.647,7,37,25,2,1,12,18
15,16,2022-11-18,,BOS,L,109,117,41,85,.482,20,46,.435,15,17,.882,11,46,28,6,3,17,13
16,17,2022-11-21,,GSW,W,128,83,28,74,.378,10,43,.233,17,19,.895,4,34,17,9,5,26,20
17,18,2022-11-23,@,SAS,W,129,110,41,85,.482,10,34,.294,18,28,.643,8,37,31,11,1,18,23
18,19,2022-11-25,@,MEM,L,111,132,47,91,.516,18,38,.474,20,27,.741,13,46,26,4,4,14,20
19,20,2022-11-28,,OKC,W,105,101,34,92,.370,12,38,.316,21,23,.913,18,47,16,11,4,19,22
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2022-11-30,,TOR,W,126,108,42,88,.477,11,38,.289,13,19,.684,3,30,29,12,7,16,21
23,22,2022-12-02,@,SAS,W,117,99,38,98,.388,11,39,.282,12,16,.750,10,49,26,4,4,12,23
24,23,2022-12-04,,DEN,W,121,106,41,81,.506,8,31,.258,16,24,.667,9,43,24,5,5,19,22
25,24,2022-12-07,,DET,W,104,98,35,90,.389,15,42,.357,13,16,.813,8,42,17,5,1,12,23
26,25,2022-12-09,,PHO,W,128,117,43,86,.500,22,44,.500,9,13,.692,8,37,30,6,3,16,25
27,26,2022-12-11,,PHO,W,129,124,49,105,.467,13,38,.342,13,17,.765,19,42,34,7,5,14,24
28,27,2022-12-13,@,UTA,L,100,121,49,103,.476,15,47,.319,8,12,.667,19,59,31,4,10,19,23
29,28,2022-12-15,@,UTA,L,129,132,42,92,.457,18,47,.383,30,37,.811,11,44,24,8,6,16,25
30,29,2022-12-17,@,PHO,L,114,118,39,83,.470,15,41,.366,25,35,.714,10,35,23,6,3,8,13
31,30,2022-12-19,,MIL,L,119,128,45,81,.556,13,40,.325,25,31,.806,8,44,26,8,6,17,21
32,31,2022-12-22,,SAS,W,126,117,43,90,.478,9,28,.321,22,27,.815,14,44,23,8,2,17,24
33,32,2022-12-23,@,OKC,W,128,125,47,102,.461,13,35,.371,18,25,.720,10,47,27,9,5,18,26
34,33,2022-12-26,,IND,W,113,93,35,83,.422,9,35,.257,14,20,.700,6,36,23,9,5,13,18
35,34,2022-12-28,,MIN,W,119,118,42,83,.506,10,29,.345,24,32,.750,5,35,18,6,8,11,28
36,35,2022-12-30,,PHI,W,127,116,42,75,.560,14,34,.412,18,22,.818,3,29,28,5,7,18,22
37,36,2022-12-31,@,MEM,L,101,116,47,92,.511,5,29,.172,17,22,.773,13,52,26,14,11,17,27
38,37,2023-01-02,@,PHI,L,111,120,41,86,.477,15,35,.429,23,28,.821,7,35,26,9,6,9,22
39,38,2023-01-04,,HOU,W,119,108,39,88,.443,12,38,.316,18,27,.667,12,43,25,10,4,13,22
40,39,2023-01-06,,BRK,L,102,108,37,85,.435,15,33,.455,19,20,.950,10,43,26,8,12,12,23
41,40,2023-01-07,@,DAL,L,117,127,42,74,.568,13,29,.448,30,38,.789,5,39,23,5,7,17,24
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2023-01-09,@,WAS,W,132,112,42,82,.512,14,34,.412,14,18,.778,7,37,26,5,1,20,25
45,42,2023-01-11,@,BOS,L,114,125,44,91,.484,15,44,.341,22,25,.880,11,50,24,7,5,9,16
46,43,2023-01-13,@,DET,W,116,110,43,90,.478,7,30,.233,17,24,.708,7,42,20,7,3,13,23
47,44,2023-01-16,@,CLE,L,103,113,39,80,.488,9,28,.321,26,33,.788,13,43,22,5,4,15,19
48,45,2023-01-18,,MIA,L,98,124,50,94,.532,12,35,.343,12,16,.750,10,43,37,11,2,9,17
49,46,2023-01-20,@,ORL,L,110,123,39,75,.520,15,30,.500,30,34,.882,5,42,28,2,5,14,18
50,47,2023-01-22,@,MIA,L,96,100,35,80,.438,8,34,.235,22,27,.815,12,42,17,16,1,21,14
51,48,2023-01-24,,DEN,L,98,99,39,80,.488,11,33,.333,10,13,.769,7,34,27,8,5,12,20
52,49,2023-01-25,,MIN,L,102,111,40,82,.488,11,29,.379,20,28,.714,4,36,23,8,5,9,18
53,50,2023-01-28,,WAS,L,103,113,40,88,.455,11,36,.306,22,29,.759,13,53,18,5,8,16,17
54,51,2023-01-29,@,MIL,L,110,135,53,96,.552,17,43,.395,12,20,.600,12,57,27,7,4,11,18
55,52,2023-01-31,@,DEN,L,113,122,43,87,.494,16,36,.444,20,24,.833,10,44,33,7,3,18,21
56,53,2023-02-02,@,DAL,L,106,111,37,85,.435,14,41,.341,23,29,.793,6,36,16,10,3,8,24
57,54,2023-02-04,,LAL,W,131,126,45,94,.479,11,32,.344,25,33,.758,13,44,30,4,3,9,20
58,55,2023-02-05,,SAC,W,136,104,35,82,.427,11,42,.262,23,27,.852,11,38,23,5,5,15,22
59,56,2023-02-07,,ATL,W,116,107,38,85,.447,12,36,.333,19,25,.760,10,41,30,4,6,11,21
60,57,2023-02-10,,CLE,L,107,118,48,85,.565,10,28,.357,12,15,.800,12,41,28,9,5,11,22
61,58,2023-02-13,@,OKC,W,103,100,38,90,.422,9,33,.273,15,18,.833,14,43,20,8,3,16,17
62,59,2023-02-15,@,LAL,L,102,120,44,83,.530,10,37,.270,22,36,.611,6,43,32,5,8,10,23
63,60,2023-02-23,@,TOR,L,110,115,43,92,.467,9,31,.290,20,25,.800,11,48,17,10,5,11,20
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2023-02-25,@,NYK,L,106,128,45,88,.511,19,48,.396,19,23,.826,11,54,24,1,7,19,22
67,62,2023-02-27,,ORL,L,93,101,36,79,.456,9,34,.265,20,26,.769,11,43,21,9,1,15,20
68,63,2023-03-01,@,POR,W,121,110,36,81,.444,11,38,.289,27,29,.931,12,41,18,5,8,14,18
69,64,2023-03-03,@,GSW,L,99,108,40,78,.513,10,31,.323,18,20,.900,9,43,28,7,4,18,22
70,65,2023-03-06,@,SAC,L,108,123,47,83,.566,16,38,.421,13,20,.650,6,33,39,7,3,10,12
71,66,2023-03-08,,DAL,W,113,106,38,88,.432,16,46,.348,14,19,.737,5,34,24,7,0,9,18
72,67,2023-03-11,,OKC,L,96,110,37,80,.463,9,28,.321,27,32,.844,4,38,17,11,2,11,17
73,68,2023-03-12,,POR,W,127,110,43,88,.489,10,33,.303,14,20,.700,10,46,26,10,2,17,21
74,69,2023-03-14,,LAL,L,108,123,40,82,.488,18,39,.462,25,28,.893,15,52,24,8,2,17,16
75,70,2023-03-17,@,HOU,L,112,114,43,88,.489,11,32,.344,17,24,.708,15,52,20,9,3,12,19
76,71,2023-03-19,@,HOU,W,117,107,31,76,.408,9,33,.273,36,38,.947,8,36,15,4,2,12,22
77,72,2023-03-21,,SAS,W,119,84,30,87,.345,13,41,.317,11,19,.579,10,37,22,8,3,14,19
78,73,2023-03-23,,CHO,W,115,96,38,83,.458,9,37,.243,11,16,.688,4,38,24,8,4,17,17
79,74,2023-03-25,@,LAC,W,131,110,39,75,.520,15,33,.455,17,21,.810,2,31,29,9,6,19,14
80,75,2023-03-27,@,POR,W,124,90,35,90,.389,7,33,.212,13,15,.867,6,29,15,6,2,12,16
81,76,2023-03-28,@,GSW,L,109,120,43,82,.524,18,40,.450,16,22,.727,11,41,32,11,4,18,18
