,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2016-10-26,,DEN,L,102,107,38,92,.413,3,19,.158,23,26,.885,5,33,31,16,5,11,29
1,2,2016-10-28,,GSW,L,114,122,47,100,.470,5,22,.227,15,23,.652,12,49,29,8,5,13,24
2,3,2016-10-29,@,SAS,L,79,98,32,86,.372,4,22,.182,11,15,.733,7,45,14,6,5,9,19
3,4,2016-11-01,,MIL,L,113,117,36,82,.439,9,26,.346,32,41,.780,9,42,23,13,5,13,17
4,5,2016-11-02,@,MEM,L,83,89,30,81,.370,11,34,.324,12,16,.750,5,43,17,8,9,21,26
5,6,2016-11-04,,PHO,L,111,112,43,94,.457,10,30,.333,15,28,.536,6,43,28,7,13,8,21
6,7,2016-11-07,@,GSW,L,106,116,39,80,.488,7,21,.333,21,27,.778,11,43,26,8,1,19,16
7,8,2016-11-08,@,SAC,L,94,102,38,84,.452,5,21,.238,13,18,.722,7,40,23,5,9,10,23
8,9,2016-11-10,@,MIL,W,112,106,39,89,.438,9,25,.360,25,27,.926,11,47,22,9,7,10,19
9,10,2016-11-12,,LAL,L,99,126,39,90,.433,6,20,.300,15,19,.789,12,42,20,4,5,10,10
10,11,2016-11-14,,BOS,W,106,105,35,79,.443,6,21,.286,30,36,.833,8,46,16,9,4,16,17
11,12,2016-11-16,@,ORL,L,82,89,30,82,.366,7,21,.333,15,19,.789,9,48,19,5,9,17,16
12,13,2016-11-18,,POR,W,113,101,45,82,.549,9,24,.375,14,20,.700,1,37,31,9,12,8,21
13,14,2016-11-19,,CHO,W,121,116,43,98,.439,14,36,.389,21,25,.840,10,53,27,9,6,11,23
14,15,2016-11-22,@,ATL,W,112,94,45,86,.523,11,25,.440,11,12,.917,5,40,29,11,9,9,16
15,16,2016-11-23,,MIN,W,117,96,45,83,.542,9,24,.375,18,23,.783,4,45,27,10,6,17,21
16,17,2016-11-25,@,POR,L,104,119,36,76,.474,13,23,.565,19,29,.655,2,34,20,3,8,14,14
17,18,2016-11-27,@,DAL,L,81,91,30,77,.390,5,20,.250,16,18,.889,10,42,17,8,3,13,19
18,19,2016-11-29,,LAL,W,105,88,38,88,.432,8,31,.258,21,25,.840,13,54,24,10,3,8,17
19,20,2016-12-02,,LAC,L,96,114,39,85,.459,5,20,.250,13,21,.619,10,40,21,5,4,11,14
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2016-12-04,@,OKC,L,92,101,36,98,.367,6,28,.214,14,19,.737,12,51,15,8,6,11,22
23,22,2016-12-05,,MEM,L,108,110,39,99,.394,10,32,.313,20,21,.952,6,54,21,7,7,11,15
24,23,2016-12-08,,PHI,L,88,99,33,84,.393,7,25,.280,15,22,.682,11,47,18,3,2,12,17
25,24,2016-12-10,@,LAC,L,105,133,40,83,.482,8,19,.421,17,26,.654,8,34,25,3,1,16,15
26,25,2016-12-11,@,PHO,W,120,119,38,97,.392,16,40,.400,28,35,.800,14,49,24,12,4,11,27
