,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2015-10-27,@,GSW,L,95,111,41,96,.427,9,30,.300,20,22,.909,21,56,29,8,7,20,29
1,2,2015-10-28,@,POR,L,94,112,44,88,.500,12,32,.375,12,14,.857,6,51,22,7,4,12,21
2,3,2015-10-31,,GSW,L,120,134,46,84,.548,17,30,.567,25,35,.714,3,38,26,10,4,10,24
3,4,2015-11-03,,ORL,L,94,103,42,90,.467,7,18,.389,12,12,1.000,10,55,24,5,3,18,18
4,5,2015-11-06,,ATL,L,115,121,41,77,.532,9,21,.429,30,35,.857,6,41,30,10,6,15,21
5,6,2015-11-07,@,DAL,L,98,107,40,84,.476,9,24,.375,18,22,.818,6,42,20,5,2,9,17
6,7,2015-11-10,,DAL,W,120,105,39,88,.443,5,20,.250,22,26,.846,8,44,20,4,4,13,17
7,8,2015-11-11,@,ATL,L,98,106,42,86,.488,10,26,.385,12,16,.750,8,44,26,10,7,12,16
8,9,2015-11-13,@,TOR,L,81,100,34,77,.442,9,21,.429,23,27,.852,13,48,19,8,5,15,19
9,10,2015-11-15,@,NYK,L,87,95,38,88,.432,4,18,.222,15,19,.789,10,41,18,8,4,9,20
10,11,2015-11-17,,DEN,L,98,115,45,85,.529,15,30,.500,10,13,.769,11,43,27,5,6,13,15
11,12,2015-11-18,@,OKC,L,103,110,38,85,.447,7,17,.412,27,40,.675,16,50,19,6,4,14,16
12,13,2015-11-20,,SAS,W,104,90,34,84,.405,9,17,.529,13,16,.813,5,43,22,5,8,8,17
13,14,2015-11-22,,PHO,W,122,116,35,90,.389,17,36,.472,29,33,.879,11,46,17,6,4,15,29
14,15,2015-11-25,@,PHO,W,120,114,44,96,.458,10,26,.385,16,20,.800,11,44,25,8,5,10,26
15,16,2015-11-27,@,LAC,L,90,111,40,83,.482,7,19,.368,24,30,.800,5,49,27,6,7,13,20
16,17,2015-11-28,@,UTA,L,87,101,38,82,.463,9,18,.500,16,21,.762,12,49,18,11,9,15,25
17,18,2015-12-01,,MEM,L,104,113,43,90,.478,2,10,.200,25,26,.962,13,49,21,3,4,6,23
18,19,2015-12-02,@,HOU,L,101,108,36,87,.414,8,27,.296,28,39,.718,9,42,20,9,7,10,23
19,20,2015-12-04,,CLE,W,114,108,39,89,.438,10,33,.303,20,24,.833,12,43,18,8,1,14,26
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2015-12-07,,BOS,L,93,111,40,81,.494,12,28,.429,19,24,.792,10,46,24,8,8,17,18
23,22,2015-12-11,,WAS,W,107,105,40,80,.500,12,27,.444,13,21,.619,6,33,27,10,1,10,17
24,23,2015-12-12,@,CHI,L,94,98,33,78,.423,8,20,.400,24,29,.828,7,48,17,6,6,13,10
25,24,2015-12-14,@,POR,L,101,105,35,81,.432,13,32,.406,22,29,.759,10,50,28,7,5,15,21
26,25,2015-12-16,@,UTA,W,104,94,32,67,.478,7,20,.350,23,29,.793,5,34,17,4,4,12,20
