,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2014-10-28,,HOU,L,90,108,31,73,.425,12,29,.414,34,50,.680,14,47,22,7,3,13,30
1,2,2014-10-29,@,PHO,L,99,119,45,82,.549,16,32,.500,13,18,.722,9,40,23,5,3,14,25
2,3,2014-10-31,,LAC,L,111,118,34,71,.479,12,33,.364,38,44,.864,6,36,25,6,2,14,26
3,4,2014-11-01,@,GSW,L,104,127,46,83,.554,11,23,.478,24,28,.857,12,43,30,10,4,20,26
4,5,2014-11-04,,PHO,L,106,112,41,91,.451,6,18,.333,24,31,.774,13,52,28,6,7,13,29
5,6,2014-11-09,,CHO,W,107,92,35,79,.443,3,14,.214,19,27,.704,12,39,15,5,0,11,18
6,7,2014-11-11,@,MEM,L,102,107,41,78,.526,4,11,.364,21,26,.808,12,38,21,8,2,13,18
7,8,2014-11-12,@,NOP,L,102,109,45,82,.549,8,19,.421,11,18,.611,8,44,27,3,12,13,24
8,9,2014-11-14,,SAS,L,80,93,33,80,.413,10,23,.435,17,20,.850,7,44,28,9,2,10,23
9,10,2014-11-16,,GSW,L,115,136,46,86,.535,14,28,.500,30,34,.882,11,51,32,4,5,16,26
10,11,2014-11-18,@,ATL,W,114,109,41,85,.482,9,27,.333,18,23,.783,13,38,22,7,3,10,17
11,12,2014-11-19,@,HOU,W,98,92,30,74,.405,15,38,.395,17,23,.739,6,38,20,8,6,17,25
12,13,2014-11-21,@,DAL,L,106,140,51,82,.622,18,35,.514,20,28,.714,11,39,37,4,2,9,16
13,14,2014-11-23,,DEN,L,94,101,34,90,.378,10,37,.270,23,38,.605,14,57,20,7,2,16,28
14,15,2014-11-26,,MEM,L,93,99,36,80,.450,5,22,.227,22,25,.880,10,45,25,7,6,14,20
15,16,2014-11-28,,MIN,L,119,120,45,79,.570,10,18,.556,20,24,.833,6,31,37,8,1,18,20
16,17,2014-11-30,,TOR,W,129,122,45,104,.433,9,34,.265,23,31,.742,14,53,25,6,6,8,28
