,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2017-10-19,,LAC,L,92,108,42,107,.393,12,33,.364,12,13,.923,17,59,23,12,3,14,20
1,2,2017-10-20,@,PHO,W,132,130,45,92,.489,14,29,.483,26,38,.684,10,50,17,8,9,19,25
2,3,2017-10-22,,NOP,L,112,119,47,83,.566,10,32,.313,15,21,.714,6,42,26,14,5,18,20
3,4,2017-10-25,,WAS,W,102,99,39,95,.411,6,26,.231,15,23,.652,7,45,20,11,5,13,19
4,5,2017-10-27,,TOR,L,92,101,40,93,.430,7,29,.241,14,20,.700,9,40,27,12,4,12,24
5,6,2017-10-28,@,UTA,L,81,96,37,79,.468,13,31,.419,9,13,.692,14,49,18,9,5,21,20
6,7,2017-10-31,,DET,W,113,93,41,94,.436,10,33,.303,1,3,.333,10,44,21,7,3,12,11
7,8,2017-11-02,@,POR,L,110,113,40,86,.465,9,22,.409,24,27,.889,10,41,22,7,4,12,21
8,9,2017-11-03,,BRK,W,124,112,37,91,.407,9,38,.237,29,38,.763,8,43,23,8,5,16,22
9,10,2017-11-05,,MEM,W,107,102,40,87,.460,11,37,.297,11,14,.786,6,39,23,6,7,12,22
10,11,2017-11-08,@,BOS,L,96,107,38,98,.388,7,29,.241,24,31,.774,16,48,20,8,6,13,20
11,12,2017-11-09,@,WAS,L,95,111,43,83,.518,7,21,.333,18,20,.900,7,45,20,7,4,19,31
12,13,2017-11-11,@,MIL,L,90,98,35,85,.412,6,23,.261,22,26,.846,9,42,16,11,4,12,27
13,14,2017-11-13,@,PHO,W,100,93,37,95,.389,7,26,.269,12,20,.600,11,54,15,6,4,15,17
14,15,2017-11-15,,PHI,L,109,115,42,86,.488,7,32,.219,24,30,.800,8,52,27,7,15,16,19
15,16,2017-11-17,,PHO,L,113,122,48,103,.466,13,32,.406,13,19,.684,9,44,28,10,5,13,22
16,17,2017-11-19,,DEN,W,127,109,36,84,.429,13,31,.419,24,35,.686,17,47,18,8,8,20,15
17,18,2017-11-21,,CHI,W,103,94,36,94,.383,11,36,.306,11,16,.688,15,54,22,4,4,14,19
18,19,2017-11-22,@,SAC,L,102,113,47,85,.553,10,21,.476,9,14,.643,10,44,26,9,4,17,20
19,20,2017-11-27,@,LAC,L,115,120,41,85,.482,10,28,.357,28,30,.933,10,44,19,7,3,17,22
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2017-11-29,,GSW,L,123,127,47,94,.500,12,30,.400,21,28,.750,12,49,30,10,4,22,19
23,22,2017-12-02,@,DEN,L,100,115,40,87,.460,12,31,.387,23,28,.821,9,39,26,8,6,12,19
24,23,2017-12-03,,HOU,L,95,118,45,90,.500,14,37,.378,14,17,.824,7,43,17,10,4,15,23
25,24,2017-12-07,@,PHI,W,107,104,39,81,.481,10,26,.385,16,21,.762,7,44,29,3,13,18,26
26,25,2017-12-09,@,CHO,W,110,99,41,93,.441,8,25,.320,9,14,.643,9,43,21,7,3,11,21
27,26,2017-12-12,@,NYK,L,109,113,48,101,.475,9,22,.409,8,11,.727,15,49,25,7,7,14,16
28,27,2017-12-14,@,CLE,L,112,121,43,86,.500,15,36,.417,20,25,.800,8,39,32,10,5,14,16
29,28,2017-12-18,,GSW,L,114,116,43,107,.402,11,34,.324,19,21,.905,15,61,25,6,10,14,26
30,29,2017-12-20,@,HOU,W,122,116,37,90,.411,17,42,.405,25,32,.781,12,47,19,7,5,14,30
31,30,2017-12-22,@,GSW,L,106,113,42,85,.494,7,24,.292,22,27,.815,10,42,24,9,13,15,17
32,31,2017-12-23,,POR,L,92,95,39,95,.411,10,25,.400,7,14,.500,9,47,19,7,8,11,15
33,32,2017-12-25,,MIN,L,104,121,49,84,.583,11,32,.344,12,14,.857,7,42,30,9,4,15,13
34,33,2017-12-27,,MEM,L,99,109,35,71,.493,5,21,.238,34,39,.872,5,37,20,3,9,10,20
35,34,2017-12-29,,LAC,L,106,121,42,86,.488,9,32,.281,28,34,.824,15,49,23,7,6,13,21
36,35,2017-12-31,@,HOU,L,142,148,49,106,.462,18,52,.346,32,39,.821,15,43,29,7,9,11,33
37,36,2018-01-01,@,MIN,L,96,114,40,81,.494,7,20,.350,27,30,.900,7,41,26,14,5,17,24
38,37,2018-01-03,,OKC,L,96,133,56,93,.602,14,30,.467,7,9,.778,7,44,36,12,5,9,17
39,38,2018-01-05,,CHO,L,94,108,42,99,.424,12,33,.364,12,16,.750,16,56,26,10,3,14,17
40,39,2018-01-07,,ATL,W,132,113,41,94,.436,12,34,.353,19,23,.826,10,37,22,5,4,15,16
41,40,2018-01-09,,SAC,W,99,86,30,87,.345,8,21,.381,18,27,.667,10,43,15,15,4,16,19
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2018-01-11,,SAS,W,93,81,31,76,.408,8,20,.400,11,15,.733,7,45,21,6,5,20,15
45,42,2018-01-13,@,DAL,W,107,101,34,90,.378,11,43,.256,22,28,.786,4,39,20,5,1,8,17
46,43,2018-01-15,@,MEM,L,114,123,42,82,.512,10,22,.455,29,34,.853,6,48,24,8,8,18,26
47,44,2018-01-17,@,OKC,L,90,114,46,95,.484,12,35,.343,10,12,.833,21,54,22,10,6,16,14
48,45,2018-01-19,,IND,W,99,86,37,97,.381,2,25,.080,10,13,.769,12,44,15,9,4,9,18
49,46,2018-01-21,,NYK,W,127,107,44,81,.543,12,25,.480,7,10,.700,7,33,32,3,5,17,20
50,47,2018-01-23,,BOS,W,108,107,42,90,.467,15,44,.341,8,10,.800,7,42,22,3,5,11,25
51,48,2018-01-26,@,CHI,W,108,103,35,93,.376,17,36,.472,16,24,.667,16,53,21,3,7,13,25
52,49,2018-01-28,@,TOR,L,111,123,46,92,.500,12,31,.387,19,25,.760,12,53,23,4,4,14,23
53,50,2018-01-31,@,ORL,L,105,127,44,81,.543,18,32,.563,21,29,.724,4,35,28,13,4,14,23
54,51,2018-02-02,@,BRK,W,102,99,37,82,.451,9,29,.310,16,23,.696,5,38,20,7,8,11,18
55,52,2018-02-04,@,OKC,W,108,104,40,89,.449,7,25,.280,17,25,.680,13,46,17,13,6,17,18
56,53,2018-02-06,,PHO,W,112,93,36,94,.383,8,29,.276,13,23,.565,16,48,24,4,4,11,18
57,54,2018-02-08,,OKC,W,106,81,32,90,.356,8,34,.235,9,19,.474,17,50,16,6,4,13,11
58,55,2018-02-10,@,DAL,L,123,130,48,89,.539,12,27,.444,22,27,.815,10,40,32,8,3,9,21
59,56,2018-02-14,@,NOP,L,117,139,53,99,.535,14,32,.438,19,21,.905,12,48,35,13,7,11,20
60,57,2018-02-15,@,MIN,L,111,119,42,90,.467,6,24,.250,29,31,.935,11,46,23,5,10,10,22
61,58,2018-02-23,,DAL,W,124,102,37,91,.407,19,42,.452,9,11,.818,3,29,25,9,8,11,19
62,59,2018-02-24,@,SAC,W,113,108,42,94,.447,13,25,.520,11,17,.647,17,48,28,5,5,11,21
63,60,2018-02-26,@,ATL,W,123,104,36,96,.375,8,36,.222,24,34,.706,8,41,21,14,3,11,17
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
