,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2020-12-22,,LAC,L,109,116,38,81,.469,9,29,.310,24,31,.774,8,45,22,4,2,19,20
1,2,2020-12-25,,DAL,W,138,115,51,91,.560,19,39,.487,17,24,.708,17,53,33,9,4,16,23
2,3,2020-12-27,,MIN,W,127,91,50,90,.556,13,35,.371,14,18,.778,5,46,32,6,14,17,19
3,4,2020-12-28,,POR,L,107,115,41,87,.471,10,27,.370,15,18,.833,6,41,20,6,5,14,14
4,5,2020-12-30,@,SAS,W,121,107,46,82,.561,14,26,.538,15,20,.750,7,47,25,4,3,17,24
5,6,2021-01-01,@,SAS,W,109,103,41,101,.406,14,33,.424,13,16,.813,16,58,27,8,7,13,20
6,7,2021-01-03,@,MEM,W,108,94,41,89,.461,12,35,.343,14,19,.737,12,49,24,9,5,10,15
7,8,2021-01-05,@,MEM,W,94,92,38,87,.437,9,31,.290,9,11,.818,9,52,24,7,8,17,14
8,9,2021-01-07,,SAS,L,109,118,43,86,.500,10,30,.333,13,21,.619,9,48,21,2,4,13,20
9,10,2021-01-08,,CHI,W,117,115,41,81,.506,12,29,.414,23,27,.852,10,42,21,3,8,15,15
10,11,2021-01-10,@,HOU,W,120,102,46,91,.505,10,29,.345,18,24,.750,10,49,28,13,8,16,23
11,12,2021-01-12,@,HOU,W,117,100,42,84,.500,14,32,.438,19,27,.704,11,55,26,10,12,20,18
12,13,2021-01-13,@,OKC,W,128,99,47,95,.495,17,37,.459,17,22,.773,12,50,26,6,6,9,16
13,14,2021-01-15,,NOP,W,112,95,39,93,.419,15,37,.405,19,26,.731,13,44,31,11,6,6,16
14,15,2021-01-18,,GSW,L,113,115,40,83,.482,9,29,.310,24,33,.727,12,50,23,6,5,16,22
15,16,2021-01-21,@,MIL,W,113,106,41,88,.466,19,37,.514,12,15,.800,6,38,25,8,8,10,14
16,17,2021-01-23,@,CHI,W,101,90,36,79,.456,4,19,.211,25,31,.806,5,42,20,7,4,18,18
