,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2020-12-23,@,DEN,W,124,122,45,102,.441,10,31,.323,24,31,.774,18,54,27,5,7,14,29
1,2,2020-12-26,,PHO,W,106,103,39,86,.453,5,23,.217,23,33,.697,15,56,20,4,9,18,22
2,3,2020-12-27,,PHO,L,100,116,36,76,.474,10,23,.435,18,25,.720,3,39,21,5,4,15,23
3,4,2020-12-29,,DEN,W,125,115,46,94,.489,16,33,.485,17,22,.773,12,37,33,9,2,10,18
4,5,2020-12-31,@,HOU,L,119,122,45,96,.469,11,33,.333,18,24,.750,14,45,23,11,5,15,21
5,6,2021-01-02,@,HOU,L,94,102,35,90,.389,9,28,.321,15,21,.714,14,47,11,5,4,14,21
6,7,2021-01-04,@,GSW,L,106,137,34,90,.378,10,35,.286,28,39,.718,11,52,20,5,6,14,20
7,8,2021-01-06,,CHI,W,128,124,47,91,.516,14,37,.378,20,27,.741,12,39,30,8,3,7,16
8,9,2021-01-08,,TOR,L,123,144,46,81,.568,15,34,.441,16,28,.571,3,26,36,9,8,11,18
9,10,2021-01-09,,POR,L,99,125,33,81,.407,8,30,.267,25,35,.714,6,47,21,4,5,15,20
10,11,2021-01-11,,IND,W,127,122,47,84,.560,15,32,.469,18,23,.783,7,44,29,6,9,18,17
11,12,2021-01-13,,POR,L,126,132,44,84,.524,19,38,.500,19,26,.731,8,42,35,4,2,13,18
12,13,2021-01-15,,LAC,L,100,138,40,85,.471,8,26,.308,12,17,.706,9,32,23,4,2,14,16
13,14,2021-01-17,,NOP,L,123,128,47,91,.516,13,39,.333,16,18,.889,8,33,23,7,7,10,24
14,15,2021-01-20,@,LAC,L,96,115,39,86,.453,13,28,.464,5,12,.417,4,39,25,11,4,18,15
15,16,2021-01-22,,NYK,W,103,94,38,91,.418,12,34,.353,15,21,.714,12,55,21,6,14,6,25
16,17,2021-01-27,@,ORL,W,121,107,45,92,.489,14,33,.424,17,26,.654,17,50,30,8,3,15,18
17,18,2021-01-29,@,TOR,W,126,124,43,78,.551,16,36,.444,24,31,.774,11,38,31,7,5,22,25
18,19,2021-01-30,@,MIA,L,104,105,41,85,.482,17,45,.378,5,11,.455,12,41,22,12,3,17,21
19,20,2021-02-01,@,NOP,W,118,109,42,88,.477,14,43,.326,20,26,.769,13,52,31,3,8,20,18
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2021-02-03,,BOS,W,116,111,42,92,.457,13,37,.351,19,23,.826,12,44,23,7,2,10,19
23,22,2021-02-06,,DEN,W,119,114,44,91,.484,14,35,.400,17,24,.708,10,45,30,5,7,7,11
24,23,2021-02-07,@,LAC,W,113,110,46,94,.489,10,29,.345,11,15,.733,11,52,25,5,4,12,18
25,24,2021-02-09,,PHI,L,111,119,43,99,.434,14,42,.333,11,19,.579,8,39,24,6,8,11,28
26,25,2021-02-12,,ORL,L,112,123,43,83,.518,12,33,.364,14,19,.737,8,42,33,8,1,18,18
27,26,2021-02-14,,MEM,L,110,124,41,82,.500,8,33,.242,20,26,.769,5,33,22,8,5,16,19
28,27,2021-02-15,,BRK,L,125,136,51,96,.531,12,33,.364,11,13,.846,15,41,24,6,6,13,13
29,28,2021-02-18,,MIA,L,110,118,43,93,.462,15,41,.366,9,16,.563,13,44,29,7,3,15,18
30,29,2021-02-20,@,CHI,L,114,122,44,98,.449,8,29,.276,18,22,.818,12,41,22,8,3,7,18
31,30,2021-02-21,@,MIL,L,115,128,44,100,.440,12,33,.364,15,20,.750,14,43,29,6,3,12,26
32,31,2021-02-23,@,BRK,L,118,127,45,87,.517,15,31,.484,13,19,.684,5,38,25,6,7,15,17
33,32,2021-02-25,@,NYK,L,121,140,42,85,.494,12,35,.343,25,33,.758,8,34,25,12,0,16,22
34,33,2021-02-26,@,DET,W,110,107,37,89,.416,7,32,.219,29,41,.707,14,49,24,5,6,10,25
35,34,2021-02-28,,CHO,L,126,127,50,92,.543,16,36,.444,10,17,.588,9,33,32,6,2,10,19
36,35,2021-03-03,,LAL,W,123,120,48,80,.600,12,25,.480,15,19,.789,6,30,32,5,1,13,19
37,36,2021-03-04,@,POR,L,119,123,49,103,.476,11,29,.379,10,16,.625,18,51,25,3,3,7,19
38,37,2021-03-11,,HOU,W,125,105,45,92,.489,11,33,.333,24,28,.857,8,53,25,11,5,12,19
39,38,2021-03-13,@,ATL,L,106,121,43,98,.439,7,36,.194,13,16,.813,22,47,27,5,1,12,26
40,39,2021-03-15,@,CHO,L,116,122,48,86,.558,9,31,.290,11,17,.647,4,44,28,7,6,10,19
41,40,2021-03-17,@,WAS,W,121,119,41,93,.441,10,33,.303,29,35,.829,6,38,25,10,4,8,26
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2021-03-19,@,BOS,W,107,96,37,81,.457,12,30,.400,21,26,.808,11,45,22,6,9,14,16
45,42,2021-03-20,@,PHI,L,105,129,39,85,.459,10,28,.357,17,27,.630,4,33,28,4,2,8,21
46,43,2021-03-22,@,CLE,W,119,105,49,90,.544,13,30,.433,8,12,.667,10,49,26,6,7,16,17
47,44,2021-03-24,,ATL,W,110,108,40,84,.476,10,30,.333,20,22,.909,12,42,21,5,6,16,16
48,45,2021-03-25,,GSW,W,141,119,53,89,.596,19,38,.500,16,19,.842,5,38,28,6,4,6,13
49,46,2021-03-27,,CLE,W,100,98,41,80,.513,7,30,.233,11,14,.786,7,44,16,4,9,18,20
