,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2016-10-26,@,PHO,W,113,94,36,77,.468,4,16,.250,18,27,.667,10,41,20,6,3,18,29
1,2,2016-10-27,,SAS,L,94,102,36,79,.456,6,18,.333,24,27,.889,9,40,23,10,8,9,26
2,3,2016-10-29,,MIN,W,106,103,37,70,.529,7,22,.318,22,31,.710,7,36,19,6,5,11,25
3,4,2016-10-31,@,ATL,L,95,106,33,79,.418,11,30,.367,29,47,.617,17,43,24,11,6,13,20
4,5,2016-11-01,@,MIA,L,96,108,37,86,.430,13,29,.448,21,29,.724,6,45,24,10,9,15,21
5,6,2016-11-03,@,ORL,L,94,102,38,84,.452,10,30,.333,16,23,.696,13,44,24,5,4,14,14
6,7,2016-11-05,@,MIL,L,91,117,41,82,.500,14,33,.424,21,25,.840,17,53,28,12,10,15,22
7,8,2016-11-06,@,TOR,W,96,91,30,84,.357,7,30,.233,24,31,.774,13,43,22,6,5,6,26
8,9,2016-11-08,,NOP,W,102,94,38,84,.452,5,21,.238,13,18,.722,7,40,23,5,9,10,23
9,10,2016-11-10,,LAL,L,91,101,38,74,.514,9,27,.333,16,22,.727,4,42,18,8,2,21,19
10,11,2016-11-11,@,POR,L,120,122,45,86,.523,13,33,.394,19,27,.704,7,36,29,8,4,11,24
11,12,2016-11-16,,SAS,L,105,110,43,88,.489,11,30,.367,13,17,.765,9,37,29,11,7,11,21
12,13,2016-11-18,,LAC,L,115,121,40,76,.526,13,29,.448,28,34,.824,5,37,27,7,6,14,24
13,14,2016-11-20,,TOR,W,102,99,34,85,.400,9,24,.375,22,24,.917,16,48,16,7,6,15,21
14,15,2016-11-23,,OKC,W,116,101,32,76,.421,7,25,.280,30,38,.789,5,38,18,7,7,9,21
15,16,2016-11-25,,HOU,L,104,117,40,85,.471,21,50,.420,16,20,.800,8,42,27,8,2,14,19
16,17,2016-11-27,@,BRK,W,122,105,38,87,.437,16,40,.400,13,14,.929,9,42,19,7,1,15,21
17,18,2016-11-28,@,WAS,L,95,101,35,85,.412,10,25,.400,21,26,.808,11,49,22,11,7,23,23
18,19,2016-12-02,@,BOS,L,92,97,36,88,.409,11,28,.393,14,15,.933,11,45,25,10,9,13,22
19,20,2016-12-04,@,NYK,L,98,106,39,88,.443,11,29,.379,17,24,.708,14,58,20,5,10,18,25
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2016-12-07,@,DAL,W,120,89,32,78,.410,10,30,.333,15,20,.750,9,40,17,7,5,20,22
23,22,2016-12-09,,NYK,L,100,103,36,84,.429,10,29,.345,21,25,.840,12,54,22,3,6,16,25
24,23,2016-12-10,@,UTA,L,84,104,37,77,.481,13,29,.448,17,18,.944,13,54,23,9,10,22,16
25,24,2016-12-12,,LAL,W,116,92,33,84,.393,10,23,.435,16,21,.762,17,39,18,12,3,19,16
26,25,2016-12-14,@,HOU,L,98,132,50,85,.588,22,42,.524,10,16,.625,8,47,40,8,5,16,11
27,26,2016-12-16,@,MEM,W,96,92,29,77,.377,5,25,.200,29,36,.806,13,47,19,7,8,13,31
28,27,2016-12-18,@,DAL,L,79,99,34,77,.442,13,33,.394,18,22,.818,6,44,20,10,6,11,13
29,28,2016-12-20,,POR,W,126,121,44,86,.512,4,28,.143,29,40,.725,15,41,30,5,4,8,31
30,29,2016-12-21,@,UTA,W,94,93,33,74,.446,9,27,.333,18,22,.818,7,43,19,7,6,11,22
31,30,2016-12-23,@,MIN,W,109,105,36,79,.456,12,32,.375,21,26,.808,12,42,18,5,4,12,21
32,31,2016-12-26,,PHI,W,102,100,39,79,.494,9,25,.360,13,18,.722,8,38,20,13,5,22,23
33,32,2016-12-28,@,POR,L,89,102,35,74,.473,12,25,.480,20,22,.909,5,45,19,6,4,15,16
34,33,2016-12-31,,MEM,L,98,112,44,87,.506,17,35,.486,7,9,.778,12,40,25,6,3,7,20
35,34,2017-01-03,@,DEN,W,120,113,41,82,.500,18,38,.474,13,13,1.000,4,32,29,6,4,14,18
36,35,2017-01-04,,MIA,L,102,107,35,72,.486,12,28,.429,25,29,.862,7,39,24,8,9,18,20
37,36,2017-01-06,,LAC,L,98,106,39,84,.464,13,31,.419,15,21,.714,8,45,28,6,5,8,13
38,37,2017-01-08,,GSW,L,106,117,45,89,.506,10,29,.345,17,20,.850,13,46,33,11,6,17,22
39,38,2017-01-10,,DET,W,100,94,36,82,.439,12,27,.444,10,16,.625,8,35,14,12,9,12,24
40,39,2017-01-13,,CLE,L,108,120,44,87,.506,15,37,.405,17,22,.773,10,39,27,11,3,12,20
41,40,2017-01-15,,OKC,L,118,122,40,90,.444,9,28,.321,33,41,.805,17,44,20,14,4,19,28
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2017-01-18,,IND,L,100,106,39,75,.520,7,21,.333,21,25,.840,8,32,22,11,3,14,21
45,42,2017-01-20,@,MEM,L,91,107,38,83,.458,11,28,.393,20,25,.800,15,58,21,6,4,15,24
46,43,2017-01-21,@,CHI,L,99,102,34,83,.410,6,17,.353,28,33,.848,14,48,22,7,7,11,18
47,44,2017-01-23,@,DET,W,109,104,41,82,.500,10,28,.357,12,17,.706,6,38,27,8,1,15,21
48,45,2017-01-25,@,CLE,W,116,112,40,82,.488,15,38,.395,17,34,.500,13,47,29,9,6,18,21
49,46,2017-01-27,@,IND,L,111,115,38,78,.487,10,28,.357,29,33,.879,7,29,19,14,4,10,24
50,47,2017-01-28,@,CHO,W,109,106,36,75,.480,12,37,.324,22,24,.917,7,34,24,4,7,11,25
51,48,2017-01-30,@,PHI,L,119,122,45,83,.542,11,31,.355,21,26,.808,9,29,32,13,2,14,18
52,49,2017-01-31,@,HOU,L,83,105,38,85,.447,14,45,.311,15,22,.682,11,60,28,4,4,14,24
53,50,2017-02-03,,PHO,L,103,105,32,77,.416,12,29,.414,29,35,.829,6,39,11,7,3,11,21
54,51,2017-02-04,,GSW,W,109,106,36,87,.414,15,44,.341,19,24,.792,7,40,22,10,10,17,17
55,52,2017-02-06,,CHI,L,107,112,43,81,.531,6,19,.316,20,31,.645,8,35,21,10,3,8,17
56,53,2017-02-08,,BOS,W,108,92,29,73,.397,10,32,.313,24,27,.889,7,39,18,8,2,17,19
57,54,2017-02-10,,ATL,W,108,107,36,71,.507,11,30,.367,24,31,.774,3,37,19,6,5,16,17
58,55,2017-02-12,,NOP,W,105,99,34,82,.415,13,31,.419,18,21,.857,6,36,23,10,2,17,23
59,56,2017-02-14,@,LAL,W,97,96,38,83,.458,12,29,.414,8,15,.533,13,43,22,10,3,17,21
60,57,2017-02-15,@,GSW,L,86,109,41,84,.488,13,36,.361,14,21,.667,6,46,32,10,10,8,16
61,58,2017-02-23,,DEN,W,116,100,39,88,.443,12,35,.343,10,14,.714,10,43,23,10,2,16,18
62,59,2017-02-25,,CHO,L,85,99,34,85,.400,14,38,.368,17,18,.944,13,50,26,10,3,10,13
63,60,2017-02-27,,MIN,L,88,102,40,95,.421,8,23,.348,14,20,.700,16,52,25,11,7,10,15
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2017-03-01,,BRK,L,100,109,34,74,.459,11,28,.393,30,36,.833,10,43,16,8,2,18,25
67,62,2017-03-05,,UTA,L,109,110,41,90,.456,10,33,.303,18,27,.667,12,47,24,8,3,13,15
68,63,2017-03-06,@,DEN,L,96,108,37,74,.500,13,30,.433,21,28,.750,7,40,28,11,2,17,18
69,64,2017-03-08,@,SAS,L,104,114,42,84,.500,14,29,.483,16,21,.762,6,43,33,9,5,12,15
70,65,2017-03-10,,WAS,L,122,130,52,104,.500,9,26,.346,17,19,.895,12,52,29,7,5,9,22
71,66,2017-03-11,,DEN,L,92,105,40,85,.471,9,34,.265,16,18,.889,9,44,21,8,8,9,16
72,67,2017-03-13,,ORL,W,120,115,45,98,.459,13,34,.382,12,12,1.000,9,44,32,10,4,12,18
73,68,2017-03-15,@,PHO,W,107,101,43,107,.402,6,25,.240,9,14,.643,16,47,24,9,11,13,25
74,69,2017-03-18,@,OKC,L,94,110,41,82,.500,10,26,.385,18,25,.720,13,49,23,7,4,14,21
75,70,2017-03-19,@,SAS,L,102,118,43,87,.494,11,28,.393,21,27,.778,15,45,31,9,3,6,20
76,71,2017-03-22,,MIL,L,98,116,43,81,.531,16,35,.457,14,19,.737,7,38,28,9,4,10,11
77,72,2017-03-24,@,GSW,L,100,114,44,89,.494,10,31,.323,16,18,.889,13,44,37,14,8,12,15
78,73,2017-03-26,@,LAC,W,98,97,32,78,.410,10,29,.345,23,28,.821,6,45,20,7,2,9,14
79,74,2017-03-27,,MEM,W,91,90,31,90,.344,5,26,.192,23,29,.793,19,45,15,4,2,7,18
80,75,2017-03-29,,UTA,L,82,112,42,79,.532,13,31,.419,15,19,.789,7,43,22,10,3,11,18
81,76,2017-03-31,@,NOP,L,89,117,46,95,.484,10,33,.303,15,19,.789,10,45,28,16,12,12,13
