,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2014-10-29,,GSW,L,77,95,33,75,.440,6,27,.222,23,32,.719,7,44,21,12,8,22,32
1,2,2014-10-31,,POR,W,103,94,34,83,.410,9,26,.346,17,19,.895,10,38,20,5,8,10,26
2,3,2014-11-02,@,LAC,W,98,92,33,88,.375,9,31,.290,17,21,.810,11,35,23,10,7,8,25
3,4,2014-11-03,@,DEN,W,110,105,36,93,.387,5,24,.208,28,33,.848,15,42,22,4,7,15,35
4,5,2014-11-05,,DEN,W,131,109,37,82,.451,9,28,.321,26,31,.839,7,32,24,4,5,14,37
5,6,2014-11-07,@,PHO,W,114,112,42,98,.429,10,31,.323,18,25,.720,9,42,19,7,7,12,33
6,7,2014-11-09,@,OKC,L,93,101,36,78,.462,6,18,.333,23,27,.852,11,40,16,5,6,14,22
7,8,2014-11-11,@,DAL,L,98,106,38,80,.475,10,27,.370,20,24,.833,9,33,23,8,8,11,29
8,9,2014-11-13,@,MEM,L,110,111,39,77,.506,6,9,.667,27,34,.794,8,30,24,9,4,9,25
9,10,2014-11-15,,SAS,W,94,91,34,80,.425,7,24,.292,16,18,.889,7,38,24,6,8,14,25
10,11,2014-11-18,,NOP,L,100,106,39,79,.494,9,24,.375,19,24,.792,4,32,21,6,6,6,25
11,12,2014-11-20,,CHI,W,103,88,36,84,.429,5,19,.263,11,16,.688,13,42,23,6,4,14,26
12,13,2014-11-22,@,MIN,W,113,101,37,90,.411,6,17,.353,21,27,.778,15,37,23,10,7,10,24
13,14,2014-11-25,@,NOP,W,99,89,33,79,.418,3,17,.176,20,29,.690,14,40,15,3,6,10,23
14,15,2014-11-26,@,HOU,L,89,102,42,94,.447,12,35,.343,6,15,.400,13,41,26,13,5,4,25
15,16,2014-11-28,@,SAS,L,104,112,42,82,.512,12,24,.500,16,20,.800,4,33,29,8,9,6,19
16,17,2014-11-30,,MEM,L,85,97,38,79,.481,3,13,.231,18,28,.643,10,35,25,13,4,13,27
17,18,2014-12-02,,TOR,L,109,117,44,88,.500,10,23,.435,19,21,.905,13,35,22,8,3,13,29
18,19,2014-12-05,,IND,W,102,101,36,96,.375,6,26,.231,23,29,.793,9,43,18,10,5,8,33
19,20,2014-12-06,,ORL,L,96,105,42,83,.506,9,26,.346,12,14,.857,10,40,26,4,5,10,25
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2014-12-08,,UTA,W,101,92,32,79,.405,3,17,.176,25,37,.676,11,35,20,7,7,13,26
23,22,2014-12-09,@,LAL,L,95,98,38,96,.396,5,25,.200,17,25,.680,14,45,27,9,6,5,23
24,23,2014-12-11,,HOU,L,109,113,38,95,.400,15,44,.341,22,31,.710,14,42,18,13,3,14,27
25,24,2014-12-13,,DET,L,90,95,35,79,.443,6,20,.300,19,23,.826,8,43,22,10,9,13,18
26,25,2014-12-16,,OKC,L,92,104,41,87,.471,6,20,.300,16,24,.667,12,41,18,9,9,10,20
27,26,2014-12-18,,MIL,L,107,108,37,75,.493,13,23,.565,21,27,.778,5,27,24,7,2,16,26
28,27,2014-12-21,,LAL,W,108,101,33,87,.379,10,26,.385,25,30,.833,18,47,14,8,2,16,29
29,28,2014-12-22,@,GSW,L,108,128,49,91,.538,9,25,.360,21,24,.875,10,45,36,9,6,12,19
30,29,2014-12-26,,PHO,L,106,115,46,94,.489,14,33,.424,9,12,.750,16,46,25,6,11,14,17
31,30,2014-12-27,,NYK,W,135,129,48,97,.495,6,20,.300,27,32,.844,16,43,30,10,10,15,29
32,31,2014-12-29,@,BRK,L,99,107,36,80,.450,8,21,.381,27,39,.692,14,40,20,12,3,9,18
33,32,2014-12-31,@,BOS,L,84,106,44,94,.468,5,21,.238,13,15,.867,9,49,32,9,7,11,23
34,33,2015-01-01,@,MIN,W,110,107,42,91,.462,7,24,.292,16,22,.727,15,38,22,12,6,14,24
35,34,2015-01-04,@,DET,L,95,114,45,91,.495,12,31,.387,12,16,.750,8,49,21,8,3,13,27
36,35,2015-01-07,,OKC,W,104,83,29,89,.326,9,30,.300,16,23,.696,15,54,16,7,13,24,25
37,36,2015-01-09,,DEN,L,108,118,47,85,.553,5,17,.294,19,28,.679,10,39,27,10,6,11,25
38,37,2015-01-11,,CLE,W,103,84,33,78,.423,11,32,.344,7,12,.583,6,41,18,2,6,14,18
39,38,2015-01-13,,DAL,L,104,108,43,100,.430,6,24,.250,16,23,.696,12,44,23,12,4,10,25
40,39,2015-01-16,,MIA,L,83,95,35,74,.473,8,17,.471,17,21,.810,6,38,26,9,6,9,15
41,40,2015-01-17,,LAC,L,108,117,44,92,.478,9,28,.321,20,31,.645,11,34,24,7,6,5,22
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2015-01-19,@,POR,L,94,98,35,88,.398,11,36,.306,17,26,.654,9,35,21,16,3,13,21
45,42,2015-01-21,,BRK,L,100,103,37,79,.468,5,20,.250,24,30,.800,10,43,22,7,6,14,24
46,43,2015-01-23,@,GSW,L,101,126,45,94,.479,17,40,.425,19,22,.864,12,46,32,13,8,17,22
47,44,2015-01-28,@,TOR,L,102,119,43,84,.512,17,34,.500,16,19,.842,11,39,29,12,4,16,24
48,45,2015-01-30,@,CLE,L,90,101,38,80,.475,11,31,.355,14,22,.636,7,44,22,11,5,17,24
49,46,2015-01-31,@,IND,W,99,94,33,80,.413,5,25,.200,23,25,.920,9,40,22,8,5,14,22
50,47,2015-02-03,,GSW,L,96,121,46,91,.505,10,23,.435,19,26,.731,14,49,33,13,5,11,23
51,48,2015-02-05,,DAL,L,78,101,41,96,.427,12,34,.353,7,10,.700,8,48,25,9,7,9,19
52,49,2015-02-07,@,UTA,L,90,102,43,86,.500,5,19,.263,11,17,.647,14,43,21,6,6,9,28
53,50,2015-02-08,,PHO,W,85,83,33,91,.363,5,28,.179,12,17,.706,11,43,17,9,4,10,25
54,51,2015-02-10,@,CHI,L,86,104,42,80,.525,7,20,.350,13,15,.867,5,33,26,8,3,7,21
55,52,2015-02-11,@,MIL,L,103,111,39,80,.488,7,15,.467,26,32,.813,10,45,23,11,5,14,24
56,53,2015-02-20,,BOS,W,109,101,40,100,.400,6,22,.273,15,26,.577,19,40,24,14,3,11,23
57,54,2015-02-21,@,LAC,L,99,126,46,95,.484,14,35,.400,20,28,.714,11,54,31,9,11,11,29
58,55,2015-02-25,,MEM,W,102,90,34,84,.405,4,16,.250,18,23,.783,14,38,22,12,5,17,21
59,56,2015-02-27,,SAS,L,96,107,35,88,.398,8,23,.348,29,32,.906,10,42,18,8,7,5,16
60,57,2015-03-01,,POR,L,99,110,41,83,.494,10,24,.417,18,20,.900,11,43,19,5,3,17,20
61,58,2015-03-03,@,NYK,W,124,86,30,82,.366,4,22,.182,22,30,.733,9,38,16,8,9,15,27
62,59,2015-03-04,@,SAS,L,85,112,45,85,.529,10,23,.435,12,16,.750,8,44,23,13,10,17,23
63,60,2015-03-06,@,ORL,L,114,119,48,85,.565,13,24,.542,10,12,.833,8,37,29,10,5,10,24
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2015-03-07,@,MIA,L,109,114,41,80,.513,7,24,.292,25,33,.758,4,34,23,13,8,13,21
67,62,2015-03-09,@,ATL,L,105,130,53,88,.602,20,36,.556,4,7,.571,10,33,42,8,6,13,18
68,63,2015-03-11,@,CHO,W,113,106,42,93,.452,6,18,.333,16,26,.615,10,44,28,5,12,11,24
69,64,2015-03-13,@,PHI,L,107,114,45,95,.474,9,32,.281,15,23,.652,14,46,30,11,9,15,29
