,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2018-10-17,,UTA,L,117,123,49,95,.516,7,19,.368,12,18,.667,5,37,17,8,3,9,27
1,2,2018-10-19,@,NOP,L,129,149,50,96,.521,10,25,.400,19,26,.731,9,39,24,6,2,13,26
2,3,2018-10-21,@,OKC,W,131,120,50,91,.549,10,22,.455,21,28,.750,12,46,28,11,7,17,26
3,4,2018-10-23,@,DEN,L,112,126,45,86,.523,13,31,.419,9,20,.450,9,39,29,7,6,16,17
4,5,2018-10-24,,MEM,W,97,92,35,83,.422,6,18,.333,21,33,.636,15,57,19,7,5,14,15
5,6,2018-10-26,,WAS,W,116,112,44,95,.463,14,37,.378,14,23,.609,14,53,25,8,4,18,18
6,7,2018-10-29,@,MIA,W,123,113,48,97,.495,12,26,.462,15,25,.600,9,46,28,8,8,12,23
7,8,2018-10-30,@,ORL,W,107,99,41,84,.488,8,22,.364,17,26,.654,8,51,22,8,6,15,20
8,9,2018-11-01,@,ATL,W,146,115,53,98,.541,14,35,.400,26,32,.813,10,46,38,14,3,14,29
9,10,2018-11-04,@,MIL,L,109,144,42,95,.442,14,36,.389,11,22,.500,8,44,24,6,4,15,26
10,11,2018-11-07,,TOR,L,105,114,42,88,.477,8,23,.348,13,18,.722,6,31,27,10,5,15,26
11,12,2018-11-09,,MIN,W,121,110,43,95,.453,12,32,.375,23,29,.793,12,49,25,7,6,12,29
12,13,2018-11-10,,LAL,L,86,101,32,92,.348,6,25,.240,16,20,.800,13,50,11,7,5,19,20
13,14,2018-11-12,,SAS,W,104,99,43,86,.500,11,24,.458,7,12,.583,7,45,27,12,3,12,20
14,15,2018-11-16,@,MEM,L,104,112,37,80,.463,12,33,.364,18,24,.750,9,42,23,9,2,21,24
15,16,2018-11-17,@,HOU,L,112,132,46,102,.451,11,35,.314,9,12,.750,13,39,23,10,3,14,21
16,17,2018-11-19,,OKC,W,117,113,45,102,.441,16,38,.421,11,17,.647,14,59,29,7,4,15,18
17,18,2018-11-21,@,UTA,W,119,110,47,89,.528,11,25,.440,14,19,.737,8,48,27,5,4,11,30
18,19,2018-11-24,@,GSW,L,116,117,42,97,.433,11,28,.393,21,29,.724,13,47,28,6,4,8,22
19,20,2018-11-25,,UTA,L,112,133,40,85,.471,9,23,.391,23,31,.742,7,36,20,10,7,17,25
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2018-11-29,,LAC,L,121,133,46,96,.479,7,24,.292,22,26,.846,16,48,26,4,2,11,25
