,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2016-10-26,@,PHO,W,113,94,44,86,.512,6,21,.286,19,26,.731,10,41,24,5,5,13,20
1,2,2016-10-27,,SAS,L,94,102,28,70,.400,6,20,.300,32,38,.842,6,40,22,7,0,15,21
2,3,2016-10-29,,MIN,W,106,103,39,85,.459,9,26,.346,19,25,.760,11,31,24,6,5,13,24
3,4,2016-10-31,@,ATL,L,95,106,36,75,.480,10,23,.435,13,19,.684,6,38,26,10,6,19,34
4,5,2016-11-01,@,MIA,L,96,108,34,89,.382,5,23,.217,23,27,.852,9,53,12,4,4,15,23
5,6,2016-11-03,@,ORL,L,94,102,38,80,.475,7,18,.389,11,17,.647,11,39,17,8,1,14,23
6,7,2016-11-05,@,MIL,L,91,117,33,84,.393,10,28,.357,15,19,.789,13,36,27,8,3,14,19
7,8,2016-11-06,@,TOR,W,96,91,34,78,.436,5,16,.313,23,31,.742,13,47,21,4,5,9,22
8,9,2016-11-08,,NOP,W,102,94,39,81,.481,8,25,.320,16,20,.800,5,39,24,7,5,10,21
9,10,2016-11-10,,LAL,L,91,101,34,85,.400,8,21,.381,15,20,.750,11,43,18,13,3,15,19
10,11,2016-11-11,@,POR,L,120,122,43,88,.489,6,21,.286,28,35,.800,13,48,18,7,3,15,21
11,12,2016-11-16,,SAS,L,105,110,36,76,.474,9,20,.450,24,31,.774,10,46,21,5,3,16,17
12,13,2016-11-18,,LAC,L,115,121,38,86,.442,10,26,.385,29,35,.829,9,37,21,7,4,14,24
13,14,2016-11-20,,TOR,W,102,99,36,81,.444,11,27,.407,19,25,.760,4,37,26,8,8,13,18
14,15,2016-11-23,,OKC,W,116,101,44,94,.468,12,28,.429,16,17,.941,11,46,26,4,1,11,23
15,16,2016-11-25,,HOU,L,104,117,39,80,.488,9,32,.281,17,21,.810,4,37,24,7,6,14,18
16,17,2016-11-27,@,BRK,W,122,105,46,86,.535,13,23,.565,17,22,.773,9,45,24,11,3,13,12
17,18,2016-11-28,@,WAS,L,95,101,38,93,.409,3,21,.143,16,26,.615,13,44,20,15,4,20,24
18,19,2016-12-02,@,BOS,L,92,97,33,88,.375,6,26,.231,20,25,.800,14,51,22,9,10,14,16
19,20,2016-12-04,@,NYK,L,98,106,31,97,.320,9,28,.321,27,31,.871,18,51,18,13,5,11,17
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2016-12-07,@,DAL,W,120,89,47,84,.560,10,22,.455,16,21,.762,6,40,28,10,3,14,23
23,22,2016-12-09,,NYK,L,100,103,35,87,.402,7,28,.250,23,27,.852,6,39,24,10,1,7,20
24,23,2016-12-10,@,UTA,L,84,104,34,90,.378,9,26,.346,7,13,.538,12,34,17,10,4,10,14
25,24,2016-12-12,,LAL,W,116,92,47,84,.560,10,23,.435,12,21,.571,13,47,23,16,6,21,20
26,25,2016-12-14,@,HOU,L,98,132,39,92,.424,11,32,.344,9,11,.818,12,40,27,8,7,15,16
27,26,2016-12-16,@,MEM,W,96,92,31,80,.388,7,24,.292,27,37,.730,13,45,18,5,6,11,25
28,27,2016-12-18,@,DAL,L,79,99,30,76,.395,8,31,.258,11,17,.647,6,42,16,7,4,15,21
29,28,2016-12-20,,POR,W,126,121,40,72,.556,10,23,.435,36,43,.837,4,31,20,3,4,10,28
30,29,2016-12-21,@,UTA,W,94,93,34,74,.459,10,21,.476,16,24,.667,8,41,13,5,3,10,19
31,30,2016-12-23,@,MIN,W,109,105,42,80,.525,15,29,.517,10,14,.714,6,34,27,7,3,11,23
32,31,2016-12-26,,PHI,W,102,100,39,87,.448,7,25,.280,17,21,.810,13,42,24,11,4,19,19
33,32,2016-12-28,@,POR,L,89,102,31,79,.392,9,28,.321,18,23,.783,6,39,20,8,3,11,20
34,33,2016-12-31,,MEM,L,98,112,31,72,.431,11,28,.393,25,28,.893,11,39,17,6,3,12,12
35,34,2017-01-03,@,DEN,W,120,113,46,88,.523,11,29,.379,17,18,.944,5,33,26,7,2,8,13
36,35,2017-01-04,,MIA,L,102,107,40,78,.513,8,20,.400,14,17,.824,4,26,26,8,3,16,28
37,36,2017-01-06,,LAC,L,98,106,36,87,.414,9,30,.300,17,22,.773,12,50,23,4,3,6,18
38,37,2017-01-08,,GSW,L,106,117,36,74,.486,11,28,.393,23,29,.793,1,31,21,13,5,18,17
39,38,2017-01-10,,DET,W,100,94,32,73,.438,13,23,.565,23,29,.793,12,45,21,6,3,16,17
40,39,2017-01-13,,CLE,L,108,120,42,80,.525,9,25,.360,15,19,.789,11,42,23,7,5,21,22
41,40,2017-01-15,,OKC,L,118,122,37,81,.457,9,25,.360,35,40,.875,14,44,24,13,6,22,29
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2017-01-18,,IND,L,100,106,35,72,.486,9,21,.429,21,27,.778,10,36,28,9,5,21,22
45,42,2017-01-20,@,MEM,L,91,107,31,76,.408,6,29,.207,23,32,.719,5,35,18,9,6,10,21
46,43,2017-01-21,@,CHI,L,99,102,37,84,.440,9,26,.346,16,21,.762,9,40,20,7,5,9,23
47,44,2017-01-23,@,DET,W,109,104,40,82,.488,9,21,.429,20,26,.769,10,43,25,10,3,14,15
48,45,2017-01-25,@,CLE,W,116,112,43,95,.453,11,31,.355,19,22,.864,11,47,29,13,3,11,28
49,46,2017-01-27,@,IND,L,111,115,35,70,.500,13,25,.520,28,36,.778,10,43,22,7,1,19,30
50,47,2017-01-28,@,CHO,W,109,106,41,79,.519,11,27,.407,16,26,.615,8,38,27,6,5,9,23
51,48,2017-01-30,@,PHI,L,119,122,41,74,.554,13,29,.448,24,29,.828,9,33,31,7,3,20,28
52,49,2017-01-31,@,HOU,L,83,105,30,86,.349,8,29,.276,15,26,.577,10,45,22,9,7,11,17
53,50,2017-02-03,,PHO,L,103,105,38,85,.447,10,27,.370,17,22,.773,6,43,23,5,4,13,25
54,51,2017-02-04,,GSW,W,109,106,43,88,.489,7,23,.304,16,19,.842,8,46,25,11,4,16,18
55,52,2017-02-06,,CHI,L,107,112,41,79,.519,11,28,.393,14,16,.875,9,40,27,4,5,15,25
56,53,2017-02-08,,BOS,W,108,92,42,84,.500,10,25,.400,14,15,.933,4,40,24,11,1,14,18
57,54,2017-02-10,,ATL,W,108,107,38,80,.475,18,36,.500,14,21,.667,8,39,27,12,2,18,27
58,55,2017-02-12,,NOP,W,105,99,35,78,.449,11,31,.355,24,27,.889,8,46,23,11,5,19,18
59,56,2017-02-14,@,LAL,W,97,96,36,73,.493,7,24,.292,18,25,.720,7,38,23,9,3,17,12
