,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2019-10-23,@,SAS,L,111,120,44,94,.468,10,30,.333,13,18,.722,5,39,24,16,1,14,32
1,2,2019-10-25,@,BRK,L,109,113,38,81,.469,17,25,.680,16,28,.571,9,39,17,14,4,26,31
2,3,2019-10-26,,BOS,L,95,118,31,82,.378,7,27,.259,26,34,.765,16,55,15,7,4,23,26
3,4,2019-10-28,,CHI,W,105,98,38,91,.418,9,29,.310,20,32,.625,25,63,19,3,6,17,19
4,5,2019-10-30,@,ORL,L,83,95,31,82,.378,7,31,.226,14,20,.700,10,44,19,1,10,11,15
5,6,2019-11-01,@,BOS,L,102,104,37,93,.398,14,38,.368,14,21,.667,16,51,22,9,4,13,23
6,7,2019-11-03,,SAC,L,92,113,32,80,.400,8,31,.258,20,31,.645,9,38,18,6,5,13,23
7,8,2019-11-06,@,DET,L,102,122,39,80,.488,11,25,.440,13,21,.619,5,30,24,9,4,13,20
8,9,2019-11-08,@,DAL,W,106,102,37,89,.416,14,28,.500,18,31,.581,14,56,19,9,3,12,20
9,10,2019-11-10,,CLE,L,87,108,31,86,.360,9,31,.290,16,25,.640,17,52,19,11,8,21,26
10,11,2019-11-12,@,CHI,L,102,120,36,88,.409,10,32,.313,20,31,.645,13,38,27,12,1,18,28
11,12,2019-11-14,,DAL,W,106,103,42,94,.447,13,30,.433,9,11,.818,15,53,20,6,2,15,27
12,13,2019-11-16,,CHO,L,102,103,39,86,.453,6,20,.300,18,23,.783,13,48,22,5,1,11,21
13,14,2019-11-18,,CLE,W,123,105,44,98,.449,8,23,.348,27,35,.771,19,47,17,8,10,7,24
14,15,2019-11-20,@,PHI,L,104,109,40,84,.476,13,25,.520,11,15,.733,7,42,17,8,6,14,25
15,16,2019-11-23,,SAS,L,104,111,40,93,.430,15,40,.375,9,15,.600,10,37,30,12,3,11,22
16,17,2019-11-24,,BRK,L,101,103,37,80,.463,18,35,.514,9,16,.563,9,43,22,6,4,16,29
17,18,2019-11-27,@,TOR,L,98,126,33,88,.375,12,41,.293,20,24,.833,15,45,19,6,4,18,17
18,19,2019-11-29,,PHI,L,95,101,34,78,.436,8,20,.400,19,33,.576,9,37,14,5,4,14,33
19,20,2019-12-01,,BOS,L,104,113,35,76,.461,8,26,.308,26,37,.703,8,39,15,7,6,14,25
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2019-12-02,@,MIL,L,88,132,28,91,.308,10,39,.256,22,33,.667,14,42,13,4,7,10,21
23,22,2019-12-05,,DEN,L,92,129,34,83,.410,9,34,.265,15,23,.652,5,33,23,9,7,14,16
24,23,2019-12-07,,IND,L,103,104,39,96,.406,10,31,.323,15,21,.714,15,52,24,11,6,11,14
25,24,2019-12-10,@,POR,L,87,115,32,91,.352,7,38,.184,16,26,.615,11,47,16,5,3,11,18
26,25,2019-12-11,@,GSW,W,124,122,43,90,.478,12,29,.414,26,34,.765,12,58,25,5,7,18,24
27,26,2019-12-13,@,SAC,W,103,101,44,95,.463,9,30,.300,6,10,.600,14,48,24,7,3,8,18
28,27,2019-12-15,@,DEN,L,105,111,44,94,.468,8,32,.250,9,10,.900,14,47,20,9,2,11,19
29,28,2019-12-17,,ATL,W,143,120,53,95,.558,13,28,.464,24,31,.774,13,55,30,7,6,11,21
30,29,2019-12-20,@,MIA,L,114,129,41,94,.436,10,34,.294,22,33,.667,13,41,23,11,2,8,25
31,30,2019-12-21,,MIL,L,102,123,39,97,.402,9,30,.300,15,21,.714,9,47,23,10,6,14,27
32,31,2019-12-23,,WAS,L,115,121,44,93,.473,15,36,.417,12,15,.800,11,44,29,4,10,14,25
33,32,2019-12-26,@,BRK,W,94,82,37,92,.402,9,29,.310,11,15,.733,13,60,16,6,2,13,27
34,33,2019-12-28,@,WAS,W,107,100,38,85,.447,11,31,.355,20,26,.769,11,56,25,5,5,21,25
35,34,2020-01-01,,POR,W,117,93,47,98,.480,14,36,.389,9,14,.643,9,55,29,3,6,7,14
36,35,2020-01-03,@,PHO,L,112,120,41,92,.446,10,37,.270,20,30,.667,13,52,19,7,7,15,26
37,36,2020-01-05,@,LAC,L,132,135,48,84,.571,12,23,.522,24,37,.649,8,37,22,11,4,16,26
38,37,2020-01-07,@,LAL,L,87,117,37,95,.389,4,20,.200,9,16,.563,15,47,15,10,3,16,20
39,38,2020-01-08,@,UTA,L,104,128,42,97,.433,9,25,.360,11,11,1.000,14,41,18,3,1,9,17
40,39,2020-01-10,,NOP,L,111,123,46,100,.460,5,27,.185,14,20,.700,14,46,26,13,1,13,16
