,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2018-10-17,,ATL,W,126,107,41,90,.456,10,36,.278,15,18,.833,7,45,19,7,3,24,30
1,2,2018-10-19,@,BRK,L,105,107,37,75,.493,12,30,.400,21,24,.875,12,55,22,2,6,22,23
2,3,2018-10-20,,BOS,L,101,103,33,82,.402,9,25,.360,28,33,.848,11,47,21,8,2,15,26
3,4,2018-10-22,@,MIL,L,113,124,45,96,.469,17,40,.425,17,24,.708,19,55,27,5,9,14,18
4,5,2018-10-24,@,MIA,L,87,110,39,82,.476,13,29,.448,19,28,.679,4,51,24,7,5,13,15
5,6,2018-10-26,,GSW,L,100,128,51,87,.586,16,33,.485,10,12,.833,6,39,26,10,6,14,16
6,7,2018-10-29,,BRK,W,115,96,34,84,.405,11,38,.289,17,22,.773,11,32,22,6,7,10,20
7,8,2018-10-31,,IND,L,101,107,45,83,.542,6,20,.300,11,17,.647,10,41,24,10,10,15,19
8,9,2018-11-02,@,DAL,W,118,106,40,81,.494,11,29,.379,15,24,.625,11,40,22,6,1,18,28
9,10,2018-11-04,@,WAS,L,95,108,36,83,.434,6,26,.231,30,39,.769,15,47,21,12,11,13,18
10,11,2018-11-05,,CHI,L,115,116,43,95,.453,8,30,.267,22,30,.733,11,48,15,9,9,19,22
11,12,2018-11-07,@,ATL,W,112,107,37,92,.402,11,38,.289,22,29,.759,15,45,26,5,9,17,30
12,13,2018-11-10,@,TOR,L,112,128,42,79,.532,14,35,.400,30,40,.750,12,46,24,8,4,15,20
13,14,2018-11-11,,ORL,L,89,115,44,98,.449,17,42,.405,10,11,.909,10,52,31,10,9,11,21
14,15,2018-11-14,@,OKC,L,103,128,51,95,.537,16,33,.485,10,12,.833,13,47,32,11,7,16,21
15,16,2018-11-16,@,NOP,L,124,129,48,99,.485,10,34,.294,23,32,.719,11,54,27,5,5,15,25
16,17,2018-11-18,@,ORL,L,117,131,48,84,.571,13,32,.406,22,26,.846,7,35,35,5,6,15,26
17,18,2018-11-20,,POR,L,114,118,45,95,.474,16,35,.457,12,17,.706,14,43,25,8,4,11,19
18,19,2018-11-21,@,BOS,W,117,109,38,97,.392,10,33,.303,23,32,.719,15,50,30,10,9,8,16
19,20,2018-11-23,,NOP,W,114,109,40,101,.396,7,28,.250,22,29,.759,20,55,26,5,5,14,22
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2018-11-25,@,MEM,W,103,98,38,86,.442,11,30,.367,11,19,.579,6,41,27,5,19,7,23
23,22,2018-11-27,@,DET,L,108,115,38,80,.475,7,24,.292,32,45,.711,7,48,20,5,7,13,26
24,23,2018-11-28,@,PHI,L,91,117,47,87,.540,12,25,.480,11,16,.688,8,50,34,7,5,16,19
25,24,2018-12-01,,MIL,W,136,134,46,94,.489,18,42,.429,24,31,.774,10,51,28,11,4,16,25
26,25,2018-12-03,,WAS,L,107,110,44,92,.478,13,32,.406,9,12,.750,8,38,30,7,8,10,24
27,26,2018-12-06,@,BOS,L,100,128,49,92,.533,13,38,.342,17,20,.850,7,46,32,8,6,9,24
28,27,2018-12-08,,BRK,L,104,112,43,88,.489,11,22,.500,15,25,.600,12,45,27,5,5,12,25
29,28,2018-12-09,,CHO,L,107,119,42,87,.483,12,34,.353,23,27,.852,6,42,19,11,4,12,17
30,29,2018-12-12,@,CLE,L,106,113,43,91,.473,10,34,.294,17,21,.810,12,51,19,7,4,12,18
31,30,2018-12-14,@,CHO,W,126,124,48,102,.471,20,48,.417,8,10,.800,9,51,38,7,5,16,23
32,31,2018-12-16,@,IND,L,99,110,40,87,.460,12,34,.353,18,23,.783,11,45,28,9,4,13,18
33,32,2018-12-17,,PHO,L,110,128,48,92,.522,9,27,.333,23,27,.852,4,44,27,8,5,7,20
34,33,2018-12-19,@,PHI,L,109,131,47,88,.534,15,30,.500,22,25,.880,9,51,31,6,4,9,22
35,34,2018-12-21,,ATL,L,107,114,43,91,.473,10,29,.345,18,24,.750,15,54,29,4,1,16,18
36,35,2018-12-25,,MIL,L,95,109,40,89,.449,6,32,.188,23,34,.676,6,51,22,9,8,8,19
37,36,2018-12-27,@,MIL,L,96,112,42,93,.452,11,32,.344,17,21,.810,11,57,20,4,11,15,14
38,37,2018-12-29,@,UTA,L,97,129,51,93,.548,16,36,.444,11,14,.786,15,60,30,8,6,17,27
39,38,2019-01-01,@,DEN,L,108,115,44,95,.463,12,34,.353,15,23,.652,16,53,36,7,6,8,19
40,39,2019-01-04,@,LAL,W,119,112,43,98,.439,11,37,.297,15,20,.750,12,55,23,4,7,16,27
41,40,2019-01-07,@,POR,L,101,111,40,85,.471,11,31,.355,20,29,.690,12,51,25,7,5,14,21
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2019-01-08,@,GSW,L,95,122,49,96,.510,14,45,.311,10,12,.833,15,49,36,9,10,15,14
45,42,2019-01-11,,IND,L,106,121,49,94,.521,12,26,.462,11,11,1.000,11,47,30,8,1,14,15
46,43,2019-01-13,,PHI,L,105,108,40,87,.460,6,20,.300,22,30,.733,12,56,22,4,9,16,21
47,44,2019-01-17,@,WAS,L,100,101,40,92,.435,7,27,.259,14,20,.700,15,51,23,9,2,13,10
48,45,2019-01-21,,OKC,L,109,127,45,83,.542,15,29,.517,22,27,.815,10,49,26,7,2,18,31
