,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2020-12-23,@,IND,L,107,121,46,94,.489,8,34,.235,21,29,.724,10,50,28,6,9,13,24
1,2,2020-12-26,,PHI,L,89,109,41,88,.466,11,31,.355,16,22,.727,12,47,20,9,6,12,19
2,3,2020-12-27,,MIL,W,130,110,41,95,.432,7,38,.184,21,29,.724,17,44,24,7,5,11,21
3,4,2020-12-29,@,CLE,W,95,86,32,88,.364,7,32,.219,15,22,.682,14,43,22,13,10,13,17
4,5,2020-12-31,@,TOR,L,83,100,34,83,.410,17,52,.327,15,21,.714,9,53,21,7,6,16,22
5,6,2021-01-02,@,IND,W,106,102,34,84,.405,19,50,.380,15,18,.833,5,32,22,6,4,8,21
6,7,2021-01-04,@,ATL,W,113,108,40,87,.460,10,31,.323,18,23,.783,10,40,24,4,2,12,21
7,8,2021-01-06,,UTA,W,112,100,40,91,.440,14,44,.318,6,11,.545,10,42,20,5,9,14,15
8,9,2021-01-08,,OKC,L,89,101,38,87,.437,11,34,.324,14,21,.667,11,62,16,2,7,11,19
9,10,2021-01-10,,DEN,L,89,114,45,84,.536,15,35,.429,9,12,.750,8,43,23,11,4,12,25
10,11,2021-01-11,@,CHO,L,88,109,38,78,.487,13,32,.406,20,23,.870,5,37,28,8,8,10,13
11,12,2021-01-13,,BRK,L,109,116,44,91,.484,16,40,.400,12,17,.706,12,46,29,3,5,6,12
12,13,2021-01-15,@,CLE,L,103,106,36,79,.456,9,27,.333,25,34,.735,14,48,26,9,6,15,18
13,14,2021-01-17,@,BOS,W,105,75,25,84,.298,7,46,.152,18,29,.621,14,43,15,10,2,17,22
14,15,2021-01-18,,ORL,W,91,84,29,86,.337,12,38,.316,14,16,.875,10,51,18,4,9,11,24
15,16,2021-01-21,@,GSW,W,119,104,33,86,.384,9,38,.237,29,39,.744,9,46,27,5,3,10,26
16,17,2021-01-22,@,SAC,L,94,103,38,91,.418,12,34,.353,15,21,.714,12,55,21,6,14,6,25
17,18,2021-01-24,@,POR,L,113,116,39,83,.470,17,46,.370,21,23,.913,9,39,19,5,8,11,16
18,19,2021-01-26,@,UTA,L,94,108,37,92,.402,15,48,.313,19,22,.864,17,53,24,6,5,6,14
