,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2018-10-17,,NOP,L,112,131,39,92,.424,16,48,.333,18,24,.750,8,37,21,8,7,11,22
1,2,2018-10-20,@,LAL,W,124,115,44,96,.458,16,42,.381,20,30,.667,13,54,22,7,4,16,21
2,3,2018-10-21,@,LAC,L,112,115,43,89,.483,15,35,.429,11,15,.733,6,35,28,6,6,12,23
3,4,2018-10-24,,UTA,L,89,100,35,87,.402,11,40,.275,8,14,.571,10,35,16,12,5,15,23
4,5,2018-10-26,,LAC,L,113,133,38,98,.388,15,41,.366,22,25,.880,16,42,21,11,7,13,27
5,6,2018-10-30,,POR,L,85,104,31,96,.323,10,43,.233,13,23,.565,20,49,18,7,9,11,25
6,7,2018-11-02,@,BRK,W,119,111,41,83,.494,15,39,.385,22,32,.688,11,41,22,4,10,9,21
7,8,2018-11-03,@,CHI,W,96,88,35,83,.422,13,42,.310,13,20,.650,10,45,21,13,5,18,22
8,9,2018-11-05,@,IND,W,98,94,34,76,.447,15,47,.319,15,16,.938,5,39,23,9,6,16,24
9,10,2018-11-08,@,OKC,L,80,98,31,82,.378,11,42,.262,7,10,.700,12,39,16,9,3,16,26
10,11,2018-11-10,@,SAS,L,89,96,30,90,.333,9,41,.220,20,29,.690,15,49,11,10,5,8,24
11,12,2018-11-11,,IND,W,115,103,36,74,.486,20,47,.426,23,32,.719,8,38,18,6,5,15,22
12,13,2018-11-13,@,DEN,W,109,99,39,71,.549,13,37,.351,18,26,.692,6,32,23,7,6,14,20
13,14,2018-11-15,,GSW,W,107,86,35,87,.402,16,47,.340,21,26,.808,14,41,20,8,4,5,21
14,15,2018-11-17,,SAC,W,132,112,46,81,.568,20,47,.426,20,24,.833,6,41,27,9,10,22,20
15,16,2018-11-21,,DET,W,126,124,40,72,.556,13,33,.394,33,36,.917,5,36,18,8,7,15,25
16,17,2018-11-23,@,DET,L,111,116,41,98,.418,10,36,.278,19,21,.905,17,44,22,6,7,14,26
17,18,2018-11-24,@,CLE,L,108,117,37,74,.500,15,39,.385,19,28,.679,8,31,18,5,4,16,19
18,19,2018-11-26,@,WAS,L,131,135,46,97,.474,18,48,.375,21,27,.778,18,48,22,8,5,19,31
19,20,2018-11-28,,DAL,L,108,128,40,87,.460,13,45,.289,15,23,.652,15,38,28,10,5,16,26
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2018-11-30,@,SAS,W,136,105,49,98,.500,22,54,.407,16,20,.800,13,49,32,9,6,5,22
23,22,2018-12-01,,CHI,W,121,105,42,84,.500,16,41,.390,21,30,.700,6,47,23,8,7,14,21
24,23,2018-12-03,@,MIN,L,91,103,32,74,.432,11,39,.282,16,19,.842,7,34,24,9,6,20,27
25,24,2018-12-06,@,UTA,L,91,118,34,88,.386,8,36,.222,15,17,.882,14,43,13,5,5,23,26
26,25,2018-12-08,@,DAL,L,104,107,39,86,.453,15,47,.319,11,13,.846,10,36,20,5,3,12,19
27,26,2018-12-11,,POR,W,111,104,42,85,.494,9,29,.310,18,27,.667,12,42,22,9,5,7,21
28,27,2018-12-13,,LAL,W,126,111,42,85,.494,15,34,.441,27,32,.844,15,43,24,8,2,13,24
29,28,2018-12-15,@,MEM,W,105,97,35,73,.479,13,37,.351,22,25,.880,6,36,23,5,2,12,22
30,29,2018-12-17,,UTA,W,102,97,32,86,.372,12,37,.324,26,31,.839,9,39,16,13,7,17,24
31,30,2018-12-19,,WAS,W,136,118,47,85,.553,26,55,.473,16,21,.762,8,41,30,8,2,15,21
32,31,2018-12-20,@,MIA,L,99,101,29,82,.354,18,54,.333,23,30,.767,8,41,20,6,3,8,23
33,32,2018-12-22,,SAS,W,108,101,37,95,.389,19,54,.352,15,21,.714,19,58,22,4,3,9,18
34,33,2018-12-25,,OKC,W,113,109,44,97,.454,14,44,.318,11,17,.647,17,54,18,9,4,19,25
35,34,2018-12-27,,BOS,W,127,113,41,86,.477,18,45,.400,27,35,.771,16,55,17,4,4,13,22
36,35,2018-12-29,@,NOP,W,108,104,35,81,.432,16,46,.348,22,28,.786,8,39,21,9,7,12,20
37,36,2018-12-31,,MEM,W,113,101,31,70,.443,18,41,.439,33,45,.733,7,46,19,5,4,13,25
38,37,2019-01-03,@,GSW,W,135,134,45,99,.455,21,54,.389,24,28,.857,13,48,30,8,5,10,20
39,38,2019-01-05,@,POR,L,101,110,39,84,.464,13,38,.342,10,12,.833,10,40,13,6,5,12,22
40,39,2019-01-07,,DEN,W,125,113,38,76,.500,22,47,.468,27,34,.794,4,34,28,8,3,15,23
41,40,2019-01-09,,MIL,L,109,116,32,85,.376,18,48,.375,27,32,.844,14,46,19,4,7,18,18
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2019-01-11,,CLE,W,141,113,46,89,.517,20,52,.385,29,32,.906,8,45,28,8,9,15,18
45,42,2019-01-13,@,ORL,L,109,116,38,86,.442,10,42,.238,23,27,.852,9,38,20,7,1,10,21
46,43,2019-01-14,,MEM,W,112,94,37,84,.440,18,48,.375,20,22,.909,7,36,17,12,3,13,20
47,44,2019-01-16,,BRK,L,142,145,45,105,.429,23,70,.329,29,34,.853,10,47,18,7,8,8,24
48,45,2019-01-19,,LAL,W,138,134,42,100,.420,25,68,.368,29,36,.806,12,39,23,9,4,12,27
49,46,2019-01-21,@,PHI,L,93,121,31,86,.360,11,42,.262,20,26,.769,6,38,14,9,6,12,25
50,47,2019-01-23,@,NYK,W,114,110,37,90,.411,11,44,.250,29,38,.763,15,44,10,15,10,12,25
51,48,2019-01-25,,TOR,W,121,119,41,91,.451,10,46,.217,29,33,.879,12,40,17,11,5,12,21
52,49,2019-01-27,,ORL,W,103,98,38,80,.475,12,36,.333,15,21,.714,3,39,20,8,7,13,19
53,50,2019-01-29,,NOP,L,116,121,40,101,.396,19,56,.339,17,24,.708,15,45,22,11,5,12,20
54,51,2019-02-01,@,DEN,L,122,136,45,85,.529,16,44,.364,16,21,.762,11,30,23,6,3,10,24
55,52,2019-02-02,@,UTA,W,125,98,40,87,.460,15,39,.385,30,37,.811,8,48,17,15,8,14,29
56,53,2019-02-04,@,PHO,W,118,110,43,87,.494,13,41,.317,19,25,.760,12,43,19,13,2,12,19
57,54,2019-02-06,@,SAC,W,127,101,45,100,.450,20,51,.392,17,18,.944,13,42,17,13,7,11,19
58,55,2019-02-09,,OKC,L,112,117,37,86,.430,16,45,.356,22,30,.733,7,39,18,10,7,12,26
59,56,2019-02-11,,DAL,W,120,104,42,90,.467,23,60,.383,13,15,.867,9,38,28,13,5,9,26
60,57,2019-02-13,@,MIN,L,111,121,40,98,.408,19,53,.358,12,13,.923,13,37,23,5,2,9,18
61,58,2019-02-21,@,LAL,L,106,111,40,88,.455,12,41,.293,14,15,.933,4,39,18,8,5,14,28
62,59,2019-02-23,@,GSW,W,118,112,40,92,.435,16,43,.372,22,24,.917,12,49,26,13,7,14,23
63,60,2019-02-25,,ATL,W,119,111,39,90,.433,15,51,.294,26,30,.867,12,37,24,11,4,12,18
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2019-02-27,@,CHO,W,118,113,42,91,.462,13,39,.333,21,24,.875,7,37,23,11,3,10,22
67,62,2019-02-28,,MIA,W,121,118,38,77,.494,19,46,.413,26,28,.929,8,36,22,6,5,15,21
68,63,2019-03-03,@,BOS,W,115,104,38,80,.475,21,51,.412,18,29,.621,10,42,22,8,4,12,23
69,64,2019-03-05,@,TOR,W,107,95,38,85,.447,15,34,.441,16,18,.889,9,43,22,11,6,9,23
70,65,2019-03-08,,PHI,W,107,91,42,85,.494,13,41,.317,10,15,.667,7,43,22,13,0,17,18
71,66,2019-03-10,@,DAL,W,94,93,32,88,.364,16,52,.308,14,22,.636,13,41,18,6,4,12,20
72,67,2019-03-11,,CHO,W,118,106,38,91,.418,17,43,.395,25,27,.926,12,55,25,7,4,14,17
73,68,2019-03-13,,GSW,L,104,106,37,78,.474,11,41,.268,19,23,.826,5,31,18,7,3,10,16
74,69,2019-03-15,,PHO,W,108,102,36,83,.434,11,40,.275,25,33,.758,7,42,18,13,6,13,20
75,70,2019-03-17,,MIN,W,117,102,43,94,.457,21,50,.420,10,14,.714,10,44,29,9,3,9,25
76,71,2019-03-19,@,ATL,W,121,105,40,78,.513,19,47,.404,22,30,.733,6,37,28,13,2,14,17
77,72,2019-03-20,@,MEM,L,125,126,42,94,.447,21,48,.438,20,20,1.000,11,39,19,10,4,12,27
78,73,2019-03-22,,SAS,W,111,105,36,86,.419,14,37,.378,25,32,.781,8,48,12,5,4,9,19
79,74,2019-03-24,@,NOP,W,113,90,42,86,.488,21,49,.429,8,9,.889,13,50,24,10,5,17,16
80,75,2019-03-26,@,MIL,L,94,108,36,99,.364,16,52,.308,6,7,.857,8,46,17,7,5,13,15
81,76,2019-03-28,,DEN,W,112,85,40,87,.460,15,40,.375,17,20,.850,11,46,22,8,3,10,19
82,77,2019-03-30,,SAC,W,119,108,39,83,.470,17,52,.327,24,27,.889,6,38,19,6,2,9,17
83,78,2019-04-02,@,SAC,W,130,105,46,94,.489,26,61,.426,12,17,.706,8,43,30,8,3,7,20
84,79,2019-04-03,@,LAC,W,135,103,47,88,.534,18,38,.474,23,29,.793,12,48,22,6,7,16,29
85,80,2019-04-05,,NYK,W,120,96,43,101,.426,22,59,.373,12,17,.706,7,48,26,8,2,6,21
86,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,
88,81,2019-04-07,,PHO,W,149,113,53,100,.530,27,57,.474,16,21,.762,12,52,34,12,5,9,16
89,82,2019-04-09,@,OKC,L,111,112,38,88,.432,18,53,.340,17,20,.850,9,42,18,7,7,11,21
