,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2019-10-24,,MIL,L,111,117,33,90,.367,16,48,.333,29,39,.744,10,57,25,6,6,14,25
1,2,2019-10-26,,NOP,W,126,123,43,94,.457,13,45,.289,27,30,.900,9,45,27,7,4,19,22
2,3,2019-10-28,,OKC,W,116,112,39,90,.433,10,44,.227,28,33,.848,9,40,21,6,6,14,24
3,4,2019-10-30,@,WAS,W,159,158,55,103,.534,23,54,.426,26,33,.788,19,44,34,10,5,13,24
4,5,2019-11-01,@,BRK,L,116,123,41,99,.414,12,48,.250,22,27,.815,9,40,21,13,4,12,21
5,6,2019-11-03,@,MIA,L,100,129,31,79,.392,14,48,.292,24,31,.774,4,38,19,6,5,22,24
6,7,2019-11-04,@,MEM,W,107,100,35,93,.376,17,50,.340,20,29,.690,14,51,20,6,5,18,21
7,8,2019-11-06,,GSW,W,129,112,48,97,.495,21,45,.467,12,19,.632,11,50,31,7,9,12,20
8,9,2019-11-09,@,CHI,W,117,94,39,83,.470,19,44,.432,20,28,.714,9,55,18,12,7,22,21
9,10,2019-11-11,@,NOP,W,122,116,44,85,.518,12,41,.293,22,32,.688,7,47,16,9,6,17,22
10,11,2019-11-13,,LAC,W,102,93,33,86,.384,14,42,.333,22,27,.815,9,53,12,7,6,10,17
11,12,2019-11-15,,IND,W,111,102,36,89,.404,14,46,.304,25,29,.862,10,44,12,11,3,8,23
12,13,2019-11-16,@,MIN,W,125,105,43,94,.457,19,49,.388,20,22,.909,14,42,15,7,3,12,18
13,14,2019-11-18,,POR,W,132,108,47,100,.470,17,45,.378,21,26,.808,17,58,24,9,10,16,21
14,15,2019-11-20,@,DEN,L,95,105,32,76,.421,12,38,.316,19,25,.760,9,43,19,9,2,20,22
15,16,2019-11-22,@,LAC,L,119,122,39,84,.464,15,43,.349,26,38,.684,11,43,22,11,2,15,27
16,17,2019-11-24,,DAL,L,123,137,45,98,.459,10,44,.227,23,31,.742,15,54,26,5,2,11,26
17,18,2019-11-27,,MIA,W,117,108,38,83,.458,15,44,.341,26,33,.788,9,43,19,11,2,15,22
18,19,2019-11-30,,ATL,W,158,111,52,89,.584,25,51,.490,29,34,.853,13,52,30,9,2,15,23
19,20,2019-12-03,@,SAS,L,133,135,42,111,.378,15,51,.294,34,36,.944,18,60,22,11,7,17,30
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2019-12-05,@,TOR,W,119,109,40,98,.408,22,55,.400,17,19,.895,20,54,29,11,2,22,24
23,22,2019-12-07,,PHO,W,115,109,41,91,.451,11,40,.275,22,30,.733,10,51,21,10,7,15,28
24,23,2019-12-09,,SAC,L,118,119,41,84,.488,17,50,.340,19,23,.826,11,51,25,4,6,19,20
25,24,2019-12-11,@,CLE,W,116,110,43,87,.494,17,42,.405,13,13,1.000,11,36,18,10,6,13,14
26,25,2019-12-13,@,ORL,W,130,107,48,86,.558,22,39,.564,12,13,.923,7,42,21,5,7,9,20
27,26,2019-12-14,,DET,L,107,115,41,102,.402,13,45,.289,12,18,.667,11,46,18,9,8,11,19
28,27,2019-12-16,,SAS,W,109,107,40,98,.408,11,43,.256,18,27,.667,14,58,20,9,6,12,19
29,28,2019-12-19,@,LAC,W,122,117,43,86,.500,14,37,.378,22,29,.759,10,43,23,9,4,18,20
30,29,2019-12-21,@,PHO,W,139,125,51,87,.586,19,41,.463,18,23,.783,5,37,23,4,5,10,23
31,30,2019-12-23,@,SAC,W,113,104,39,87,.448,15,39,.385,20,23,.870,6,39,18,10,3,11,22
32,31,2019-12-25,@,GSW,L,104,116,37,100,.370,16,51,.314,14,16,.875,14,49,19,8,3,12,25
33,32,2019-12-28,,BRK,W,108,98,44,101,.436,13,42,.310,7,16,.438,16,54,16,7,6,14,15
34,33,2019-12-29,@,NOP,L,112,127,42,81,.519,15,39,.385,13,20,.650,8,41,29,5,3,17,16
35,34,2019-12-31,,DEN,W,130,104,46,87,.529,16,34,.471,22,31,.710,13,43,20,6,7,15,17
36,35,2020-01-03,,PHI,W,118,108,41,86,.477,12,32,.375,24,32,.750,8,46,22,6,3,11,24
37,36,2020-01-08,@,ATL,W,122,115,39,92,.424,13,45,.289,31,41,.756,16,59,22,7,7,13,21
38,37,2020-01-09,@,OKC,L,92,113,34,89,.382,11,40,.275,13,14,.929,8,39,16,4,3,14,21
39,38,2020-01-11,,MIN,W,139,109,49,95,.516,18,45,.400,23,29,.793,12,58,29,9,6,18,24
40,39,2020-01-14,@,MEM,L,110,121,37,86,.430,14,45,.311,22,24,.917,9,41,18,4,2,15,23
41,40,2020-01-15,,POR,L,107,117,38,96,.396,16,49,.327,15,23,.652,12,50,24,4,4,12,22
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2020-01-18,,LAL,L,115,124,40,90,.444,12,37,.324,23,29,.793,11,46,20,8,4,20,26
45,42,2020-01-20,,OKC,L,107,112,43,97,.443,9,45,.200,12,17,.706,9,43,21,6,7,11,23
46,43,2020-01-22,,DEN,W,121,105,42,89,.472,13,29,.448,24,28,.857,18,53,26,10,7,17,16
47,44,2020-01-24,@,MIN,W,131,124,47,91,.516,11,32,.344,26,31,.839,5,35,24,11,9,11,18
48,45,2020-01-26,@,DEN,L,110,117,40,88,.455,11,33,.333,19,27,.704,15,44,19,6,7,16,21
49,46,2020-01-27,@,UTA,W,126,117,38,81,.469,15,40,.375,35,49,.714,6,40,14,11,4,15,25
50,47,2020-01-29,@,POR,L,112,125,40,94,.426,17,47,.362,15,18,.833,9,39,21,8,5,15,23
51,48,2020-01-31,,DAL,W,128,121,45,98,.459,21,45,.467,17,20,.850,7,37,25,11,5,6,20
52,49,2020-02-02,,NOP,W,117,109,41,105,.390,16,51,.314,19,22,.864,11,43,22,14,3,7,18
53,50,2020-02-04,,CHO,W,125,110,43,97,.443,20,60,.333,19,23,.826,7,41,25,11,5,4,19
54,51,2020-02-06,@,LAL,W,121,111,43,85,.506,19,42,.452,16,18,.889,6,37,20,8,4,16,22
55,52,2020-02-07,@,PHO,L,91,127,29,85,.341,11,48,.229,22,26,.846,8,29,16,8,5,15,21
56,53,2020-02-09,,UTA,L,113,114,44,95,.463,15,42,.357,10,14,.714,7,36,20,10,5,6,19
57,54,2020-02-11,,BOS,W,116,105,33,77,.429,13,45,.289,37,42,.881,5,45,17,9,6,14,21
58,55,2020-02-20,@,GSW,W,135,105,45,85,.529,25,49,.510,20,22,.909,8,36,31,14,7,15,15
59,56,2020-02-22,@,UTA,W,120,110,45,92,.489,20,48,.417,10,14,.714,6,42,20,9,5,10,25
60,57,2020-02-24,,NYK,W,123,112,43,86,.500,16,48,.333,21,31,.677,5,38,20,11,7,13,22
61,58,2020-02-26,,MEM,W,140,112,52,93,.559,23,50,.460,13,15,.867,9,44,22,8,7,18,25
62,59,2020-02-29,@,BOS,W,111,110,41,98,.418,15,55,.273,14,18,.778,12,53,17,10,8,16,20
63,60,2020-03-02,@,NYK,L,123,125,39,94,.415,20,56,.357,25,27,.926,8,34,25,11,5,12,20
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2020-03-05,,LAC,L,105,120,35,97,.361,7,42,.167,28,36,.778,15,51,19,6,5,10,25
67,62,2020-03-07,@,CHO,L,99,108,35,76,.461,15,45,.333,14,20,.700,13,42,22,9,3,20,25
68,63,2020-03-08,,ORL,L,106,126,39,88,.443,9,32,.281,19,25,.760,11,38,21,10,7,18,23
69,64,2020-03-10,,MIN,W,117,111,41,80,.513,15,38,.395,20,26,.769,5,33,24,9,5,16,20
70,65,2020-07-31,@,DAL,W,153,149,52,101,.515,19,48,.396,30,39,.769,7,43,26,12,10,9,31
71,66,2020-08-02,,MIL,W,120,116,36,91,.396,21,61,.344,27,31,.871,6,36,22,15,3,9,24
72,67,2020-08-04,@,POR,L,102,110,34,87,.391,19,53,.358,15,24,.625,5,39,24,7,3,10,26
73,68,2020-08-06,,LAL,W,113,97,36,84,.429,21,57,.368,20,23,.870,4,34,26,11,5,19,28
74,69,2020-08-09,@,SAC,W,129,112,43,91,.473,18,57,.316,25,30,.833,8,48,21,9,3,15,18
75,70,2020-08-11,@,SAS,L,105,123,36,89,.404,14,48,.292,19,21,.905,4,37,18,14,3,18,19
76,71,2020-08-12,,IND,L,104,108,32,86,.372,16,57,.281,24,28,.857,6,49,20,8,6,20,20
77,72,2020-08-14,,PHI,L,96,134,35,80,.438,12,48,.250,14,16,.875,1,27,25,10,9,17,18
