,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2019-10-24,,MIL,L,111,117,46,99,.465,16,46,.348,9,18,.500,6,53,31,7,10,11,27
1,2,2019-10-26,,NOP,W,126,123,46,100,.460,18,50,.360,13,16,.813,9,42,27,9,2,17,30
2,3,2019-10-28,,OKC,W,116,112,41,94,.436,13,35,.371,17,24,.708,16,52,22,7,3,13,27
3,4,2019-10-30,@,WAS,W,159,158,57,91,.626,20,36,.556,24,29,.828,11,40,31,6,4,19,27
4,5,2019-11-01,@,BRK,L,116,123,42,85,.494,19,32,.594,20,28,.714,10,55,26,8,7,20,21
5,6,2019-11-03,@,MIA,L,100,129,47,89,.528,18,41,.439,17,22,.773,5,46,38,14,7,15,21
6,7,2019-11-04,@,MEM,W,107,100,40,94,.426,3,25,.120,17,21,.810,13,51,19,13,7,14,21
7,8,2019-11-06,,GSW,W,129,112,38,96,.396,13,33,.394,23,28,.821,16,51,22,7,1,10,12
8,9,2019-11-09,@,CHI,W,117,94,37,98,.378,4,32,.125,16,18,.889,11,46,21,14,5,15,22
9,10,2019-11-11,@,NOP,W,122,116,41,95,.432,14,45,.311,20,27,.741,12,46,26,8,3,16,23
10,11,2019-11-13,,LAC,W,102,93,38,98,.388,10,33,.303,7,14,.500,11,53,17,3,3,13,21
11,12,2019-11-15,,IND,W,111,102,37,82,.451,8,33,.242,20,26,.769,8,42,24,2,2,16,25
12,13,2019-11-16,@,MIN,W,125,105,38,84,.452,12,38,.316,17,23,.739,13,46,23,7,5,18,20
13,14,2019-11-18,,POR,W,132,108,40,96,.417,11,36,.306,17,23,.739,12,44,28,7,5,17,21
14,15,2019-11-20,@,DEN,L,95,105,44,94,.468,9,27,.333,8,15,.533,15,48,29,13,4,14,21
15,16,2019-11-22,@,LAC,L,119,122,45,87,.517,13,33,.394,19,24,.792,10,47,27,9,4,19,32
16,17,2019-11-24,,DAL,L,123,137,49,102,.480,17,44,.386,22,28,.786,12,46,28,9,5,12,22
17,18,2019-11-27,,MIA,W,117,108,37,80,.463,14,37,.378,20,27,.741,8,41,22,8,3,18,24
18,19,2019-11-30,,ATL,W,158,111,38,89,.427,15,46,.326,20,25,.800,8,29,26,5,2,13,23
19,20,2019-12-03,@,SAS,L,133,135,50,106,.472,13,30,.433,22,32,.688,12,56,35,10,8,20,27
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2019-12-05,@,TOR,W,119,109,38,88,.432,12,39,.308,21,24,.875,12,45,27,14,5,17,21
23,22,2019-12-07,,PHO,W,115,109,40,96,.417,11,35,.314,18,28,.643,13,51,29,4,3,15,25
24,23,2019-12-09,,SAC,L,118,119,40,88,.455,20,45,.444,19,22,.864,9,37,24,14,5,9,17
25,24,2019-12-11,@,CLE,W,116,110,46,89,.517,13,32,.406,5,8,.625,9,36,29,8,4,15,15
26,25,2019-12-13,@,ORL,W,130,107,40,91,.440,15,37,.405,12,16,.750,13,37,24,3,6,6,15
27,26,2019-12-14,,DET,L,107,115,41,92,.446,12,37,.324,21,25,.840,11,55,27,6,6,14,15
28,27,2019-12-16,,SAS,W,109,107,39,91,.429,12,33,.364,17,20,.850,8,53,23,5,4,18,22
29,28,2019-12-19,@,LAC,W,122,117,43,86,.500,16,37,.432,15,19,.789,7,38,23,10,7,18,24
30,29,2019-12-21,@,PHO,W,139,125,47,91,.516,8,28,.286,23,30,.767,10,41,26,5,1,8,18
31,30,2019-12-23,@,SAC,W,113,104,41,87,.471,7,30,.233,15,23,.652,11,49,20,4,4,17,24
