,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2021-10-20,,DEN,L,98,110,36,87,.414,14,37,.378,12,17,.706,11,45,23,9,3,18,18
1,2,2021-10-22,@,LAL,W,115,105,42,86,.488,10,32,.313,21,28,.750,7,47,31,8,2,11,22
2,3,2021-10-23,@,POR,L,105,134,43,89,.483,9,28,.321,10,15,.667,7,38,27,6,1,14,19
3,4,2021-10-27,,SAC,L,107,110,42,93,.452,6,22,.273,17,24,.708,14,56,23,6,6,11,16
4,5,2021-10-30,,CLE,W,101,92,39,84,.464,6,26,.231,17,27,.630,8,52,27,12,3,13,14
5,6,2021-11-02,,NOP,W,112,100,43,82,.524,9,26,.346,17,18,.944,7,42,32,8,4,19,17
6,7,2021-11-04,,HOU,W,123,111,44,93,.473,14,31,.452,21,23,.913,13,46,29,12,8,12,24
7,8,2021-11-06,,ATL,W,121,117,45,88,.511,14,43,.326,17,21,.810,5,42,26,8,6,12,22
8,9,2021-11-08,@,SAC,W,109,104,44,93,.473,12,30,.400,9,11,.818,5,38,28,14,9,14,21
9,10,2021-11-10,,POR,W,119,109,49,94,.521,11,28,.393,10,12,.833,9,39,27,6,6,10,20
10,11,2021-11-12,@,MEM,W,119,94,46,94,.489,18,37,.486,9,9,1.000,4,46,28,12,6,12,22
11,12,2021-11-14,@,HOU,W,115,89,42,97,.433,14,40,.350,17,20,.850,12,52,19,16,7,10,19
12,13,2021-11-15,@,MIN,W,99,96,32,85,.376,7,31,.226,28,36,.778,14,52,21,8,2,15,23
13,14,2021-11-17,,DAL,W,105,98,41,93,.441,13,39,.333,10,14,.714,8,49,27,6,7,7,9
14,15,2021-11-19,,DAL,W,112,104,44,85,.518,14,29,.483,10,14,.714,10,53,28,7,4,17,22
15,16,2021-11-21,,DEN,W,126,97,46,87,.529,11,36,.306,23,26,.885,10,51,34,7,3,11,20
16,17,2021-11-22,@,SAS,W,115,111,45,88,.511,12,27,.444,13,16,.813,11,44,25,10,0,15,18
17,18,2021-11-24,@,CLE,W,120,115,45,86,.523,8,22,.364,22,28,.786,10,47,26,4,2,15,23
18,19,2021-11-26,@,NYK,W,118,97,44,79,.557,13,28,.464,17,21,.810,1,35,28,10,2,11,19
19,20,2021-11-27,@,BRK,W,113,107,41,92,.446,13,38,.342,18,21,.857,11,41,17,11,1,12,17
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2021-11-30,,GSW,W,104,96,43,87,.494,12,30,.400,6,11,.545,8,35,28,12,4,12,12
23,22,2021-12-02,,DET,W,114,103,43,79,.544,12,21,.571,16,23,.696,6,44,23,8,3,14,20
24,23,2021-12-03,@,GSW,L,96,118,31,81,.383,8,22,.364,26,35,.743,9,38,23,9,3,14,15
25,24,2021-12-06,,SAS,W,108,104,43,94,.457,10,29,.345,12,18,.667,15,49,27,6,4,17,20
26,25,2021-12-10,,BOS,W,111,90,43,96,.448,14,38,.368,11,11,1.000,14,53,25,4,9,12,21
27,26,2021-12-13,@,LAC,L,95,111,36,96,.375,7,29,.241,16,19,.842,13,41,22,10,3,10,23
28,27,2021-12-14,@,POR,W,111,107,44,93,.473,11,31,.355,12,15,.800,8,49,30,7,0,14,24
29,28,2021-12-16,,WAS,W,118,98,42,79,.532,9,29,.310,25,26,.962,9,47,25,9,2,19,23
30,29,2021-12-19,,CHO,W,137,106,54,95,.568,20,41,.488,9,13,.692,10,57,35,5,8,17,21
31,30,2021-12-21,@,LAL,W,108,90,41,93,.441,12,41,.293,14,15,.933,8,53,29,11,4,16,18
32,31,2021-12-23,,OKC,W,113,101,45,93,.484,15,39,.385,8,13,.615,11,52,26,9,8,13,22
33,32,2021-12-25,,GSW,L,107,116,40,83,.482,11,30,.367,16,16,1.000,9,37,20,5,2,13,17
34,33,2021-12-27,,MEM,L,113,114,41,90,.456,11,31,.355,20,23,.870,10,35,25,11,2,11,16
35,34,2021-12-29,,OKC,W,115,97,41,89,.461,12,34,.353,21,28,.750,18,56,22,7,7,14,15
36,35,2021-12-31,@,BOS,L,108,123,41,100,.410,11,35,.314,15,16,.938,15,37,20,10,2,9,21
37,36,2022-01-02,@,CHO,W,133,99,52,103,.505,17,41,.415,12,12,1.000,14,53,36,15,4,17,21
38,37,2022-01-04,@,NOP,W,123,110,46,85,.541,17,31,.548,14,20,.700,5,42,32,7,5,10,24
39,38,2022-01-06,,LAC,W,106,89,44,107,.411,10,31,.323,8,10,.800,21,63,22,5,7,8,20
40,39,2022-01-08,,MIA,L,100,123,30,79,.380,14,34,.412,26,29,.897,6,35,24,10,1,15,14
41,40,2022-01-11,@,TOR,W,99,95,35,74,.473,11,32,.344,18,22,.818,10,39,25,10,2,20,23
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2022-01-14,@,IND,W,112,94,40,88,.455,11,28,.393,21,23,.913,12,51,24,8,6,14,18
45,42,2022-01-16,@,DET,W,135,108,51,87,.586,11,27,.407,22,30,.733,11,51,30,4,7,14,26
