,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2022-10-19,,DAL,W,107,105,35,75,.467,14,35,.400,21,34,.618,5,40,17,6,4,12,22
1,2,2022-10-21,@,POR,L,111,113,36,82,.439,10,29,.345,31,36,.861,13,48,14,8,5,18,19
2,3,2022-10-23,@,LAC,W,112,95,36,82,.439,9,32,.281,14,20,.700,9,43,16,10,0,14,18
3,4,2022-10-25,,GSW,W,134,105,41,91,.451,10,35,.286,13,17,.765,10,40,28,7,7,13,28
4,5,2022-10-28,,NOP,W,124,111,38,86,.442,15,37,.405,20,22,.909,9,33,25,10,1,13,21
5,6,2022-10-30,,HOU,W,124,109,38,87,.437,11,34,.324,22,26,.846,17,49,18,7,1,15,25
6,7,2022-11-01,,MIN,W,116,107,37,87,.425,13,34,.382,20,24,.833,10,42,24,5,4,16,24
7,8,2022-11-04,,POR,L,106,108,43,85,.506,10,23,.435,12,15,.800,11,42,30,6,3,17,24
8,9,2022-11-05,,POR,W,102,82,30,79,.380,7,15,.467,15,24,.625,8,40,22,5,7,17,26
9,10,2022-11-07,@,PHI,L,88,100,31,80,.388,12,32,.375,26,31,.839,15,48,22,5,6,15,17
10,11,2022-11-09,@,MIN,W,129,117,41,78,.526,9,27,.333,26,32,.813,8,38,26,4,6,19,22
11,12,2022-11-11,@,ORL,L,97,114,43,82,.524,15,33,.455,13,15,.867,9,50,23,2,4,13,11
12,13,2022-11-14,@,MIA,L,112,113,38,83,.458,15,33,.455,22,25,.880,17,42,23,6,4,14,10
13,14,2022-11-16,,GSW,W,130,119,42,92,.457,18,42,.429,17,17,1.000,6,40,30,5,3,17,23
14,15,2022-11-18,@,UTA,L,133,134,51,91,.560,16,31,.516,16,24,.667,11,36,32,6,3,16,28
15,16,2022-11-20,,NYK,W,116,95,34,85,.400,7,25,.280,20,25,.800,10,39,20,4,7,10,15
16,17,2022-11-22,,LAL,W,115,105,36,85,.424,4,22,.182,29,35,.829,7,45,19,8,7,17,12
17,18,2022-11-25,,DET,W,108,102,39,92,.424,9,26,.346,15,16,.938,19,49,21,6,3,18,22
18,19,2022-11-26,,UTA,W,113,112,40,79,.506,13,32,.406,19,25,.760,8,40,20,5,2,12,19
19,20,2022-11-28,@,SAC,W,122,117,46,88,.523,9,25,.360,16,18,.889,8,37,32,9,7,15,15
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2022-11-30,,CHI,W,132,113,41,82,.500,4,25,.160,27,33,.818,5,35,21,5,6,11,19
23,22,2022-12-02,,HOU,L,121,122,40,81,.494,8,24,.333,34,43,.791,13,41,19,12,2,16,22
24,23,2022-12-04,@,SAS,W,133,95,38,87,.437,6,31,.194,13,18,.722,12,40,19,5,3,19,24
25,24,2022-12-05,@,DAL,L,111,130,44,84,.524,20,41,.488,22,26,.846,10,41,23,7,6,12,23
26,25,2022-12-07,,BOS,L,98,125,49,101,.485,16,45,.356,11,13,.846,11,53,29,14,3,12,20
27,26,2022-12-09,@,NOP,L,117,128,46,90,.511,8,27,.296,28,35,.800,13,44,27,10,1,11,15
28,27,2022-12-11,@,NOP,L,124,129,50,86,.581,8,25,.320,21,28,.750,7,43,31,10,3,15,26
29,28,2022-12-13,@,HOU,L,97,111,34,81,.420,12,35,.343,31,34,.912,17,67,16,6,9,22,21
30,29,2022-12-15,@,LAC,W,111,95,34,90,.378,12,33,.364,15,21,.714,21,52,21,4,3,16,18
31,30,2022-12-17,,NOP,W,118,114,45,77,.584,14,30,.467,10,13,.769,4,36,27,2,5,16,27
32,31,2022-12-19,,LAL,W,130,104,39,87,.448,12,28,.429,14,17,.824,10,38,13,5,5,14,16
33,32,2022-12-20,,WAS,L,110,113,38,80,.475,11,27,.407,26,37,.703,9,41,22,9,4,9,14
34,33,2022-12-23,,MEM,L,100,125,45,91,.495,7,23,.304,28,38,.737,19,53,30,11,5,10,22
35,34,2022-12-25,@,DEN,L,125,128,45,94,.479,13,36,.361,25,34,.735,12,48,29,8,4,12,23
36,35,2022-12-27,@,MEM,W,125,108,36,91,.396,8,30,.267,28,34,.824,15,40,18,9,6,14,23
37,36,2022-12-28,@,WAS,L,102,127,47,82,.573,8,26,.308,25,28,.893,12,46,27,7,6,12,15
38,37,2022-12-30,@,TOR,L,104,113,40,81,.494,11,33,.333,22,26,.846,8,31,20,15,3,12,22
39,38,2023-01-02,@,NYK,L,83,102,36,74,.486,13,33,.394,17,25,.680,5,45,26,1,2,7,13
40,39,2023-01-04,@,CLE,L,88,90,30,77,.390,11,36,.306,19,23,.826,7,46,15,9,4,14,17
41,40,2023-01-06,,MIA,L,96,104,33,78,.423,12,38,.316,26,31,.839,5,37,19,10,3,12,14
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2023-01-08,,CLE,L,98,112,45,78,.577,11,29,.379,11,17,.647,3,39,29,8,5,14,12
45,42,2023-01-10,@,GSW,W,125,113,37,96,.385,18,48,.375,21,27,.778,16,45,24,13,2,15,26
46,43,2023-01-11,@,DEN,L,97,126,48,85,.565,15,34,.441,15,21,.714,7,38,30,9,4,10,20
47,44,2023-01-13,@,MIN,L,116,121,47,90,.522,10,28,.357,17,20,.850,4,37,24,13,3,14,22
48,45,2023-01-16,@,MEM,L,106,136,52,98,.531,16,37,.432,16,20,.800,13,51,29,8,6,10,19
49,46,2023-01-19,,BRK,W,117,112,43,82,.524,11,26,.423,15,25,.600,2,34,27,10,6,12,34
50,47,2023-01-21,,IND,W,112,107,36,96,.375,13,37,.351,22,26,.846,11,48,22,10,4,14,29
51,48,2023-01-22,,MEM,W,112,110,40,92,.435,11,32,.344,19,27,.704,15,52,28,8,4,20,22
52,49,2023-01-24,,CHO,W,128,97,39,96,.406,6,25,.240,13,18,.722,10,40,19,10,5,13,21
53,50,2023-01-26,,DAL,L,95,99,33,77,.429,13,34,.382,20,28,.714,7,43,20,3,3,7,10
54,51,2023-01-28,@,SAS,W,128,118,48,109,.440,10,29,.345,12,17,.706,17,53,32,6,4,13,20
55,52,2023-01-30,,TOR,W,114,106,40,89,.449,9,33,.273,17,19,.895,16,44,19,9,4,13,19
56,53,2023-02-01,,ATL,L,100,132,52,91,.571,19,33,.576,9,11,.818,6,45,32,6,5,12,24
57,54,2023-02-03,@,BOS,W,106,94,29,75,.387,10,38,.263,26,31,.839,3,43,18,5,3,14,21
58,55,2023-02-04,@,DET,W,116,100,35,81,.432,16,42,.381,14,22,.636,9,30,23,8,2,16,27
59,56,2023-02-07,@,BRK,W,116,112,38,79,.481,9,28,.321,27,31,.871,5,36,25,11,2,16,21
60,57,2023-02-09,@,ATL,L,107,116,43,95,.453,10,29,.345,20,27,.741,20,59,23,6,4,18,22
61,58,2023-02-10,@,IND,W,117,104,36,85,.424,11,39,.282,21,28,.750,11,38,23,9,3,15,16
62,59,2023-02-14,,SAC,W,120,109,37,83,.446,14,38,.368,21,24,.875,13,40,23,8,4,17,21
63,60,2023-02-16,,LAC,L,107,116,40,82,.488,11,34,.324,25,27,.926,8,43,29,8,2,14,19
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2023-02-24,,OKC,W,124,115,41,95,.432,15,38,.395,18,24,.750,14,47,27,5,2,9,21
