,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2014-10-29,,ATL,W,109,102,40,80,.500,13,22,.591,9,17,.529,10,42,26,6,8,17,24
1,2,2014-11-01,@,ORL,W,108,95,38,81,.469,7,20,.350,12,24,.500,9,40,25,3,7,14,37
2,3,2014-11-02,@,MIA,L,102,107,35,70,.500,9,24,.375,28,38,.737,11,43,22,6,6,16,29
3,4,2014-11-04,,OKC,W,100,88,34,65,.523,6,21,.286,14,25,.560,6,41,23,4,3,19,27
4,5,2014-11-05,@,BOS,W,110,107,40,78,.513,10,26,.385,17,18,.944,17,55,22,5,3,27,25
5,6,2014-11-07,,WAS,W,103,84,30,83,.361,3,19,.158,21,32,.656,16,50,19,7,5,13,29
6,7,2014-11-09,,PHI,W,120,88,33,87,.379,10,34,.294,12,18,.667,11,31,19,11,6,17,23
7,8,2014-11-11,,ORL,W,104,100,39,81,.481,12,25,.480,10,16,.625,6,39,26,8,5,16,24
8,9,2014-11-13,,CHI,L,93,100,37,77,.481,4,15,.267,22,32,.688,13,48,26,7,7,19,18
9,10,2014-11-15,,UTA,W,111,93,33,75,.440,5,16,.313,22,30,.733,10,38,22,5,3,11,21
10,11,2014-11-19,,MEM,W,96,92,35,80,.438,3,10,.300,19,26,.731,15,50,16,8,4,13,16
11,12,2014-11-21,,MIL,W,124,82,27,74,.365,6,20,.300,22,32,.688,8,30,19,11,1,12,18
12,13,2014-11-22,@,CLE,W,110,93,35,81,.432,3,16,.188,20,29,.690,11,46,24,4,6,18,28
13,14,2014-11-24,,PHO,W,104,100,39,84,.464,14,33,.424,8,11,.727,11,42,22,6,3,20,26
14,15,2014-11-26,@,ATL,W,126,115,42,82,.512,10,24,.417,21,24,.875,9,32,31,2,4,13,24
15,16,2014-11-28,,DAL,L,102,106,40,86,.465,11,26,.423,15,22,.682,6,37,27,7,9,8,17
