,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2014-10-29,,ATL,W,109,102,37,90,.411,8,26,.308,27,33,.818,16,48,26,13,9,9,22
1,2,2014-11-01,@,ORL,W,108,95,33,83,.398,4,21,.190,38,48,.792,15,50,13,4,4,7,21
2,3,2014-11-02,@,MIA,L,102,107,37,79,.468,4,16,.250,24,39,.615,9,28,11,8,5,10,28
3,4,2014-11-04,,OKC,W,100,88,32,81,.395,8,31,.258,28,33,.848,12,39,23,6,3,10,24
4,5,2014-11-05,@,BOS,W,110,107,42,87,.483,7,16,.438,19,23,.826,6,24,18,11,4,7,18
5,6,2014-11-07,,WAS,W,103,84,35,80,.438,9,22,.409,24,31,.774,10,49,19,5,3,13,27
6,7,2014-11-09,,PHI,W,120,88,43,76,.566,7,17,.412,27,30,.900,4,39,23,12,8,20,17
7,8,2014-11-11,,ORL,W,104,100,35,77,.455,9,21,.429,25,30,.833,5,40,16,9,1,12,17
8,9,2014-11-13,,CHI,L,93,100,35,89,.393,8,25,.320,15,21,.714,13,38,17,11,7,14,28
9,10,2014-11-15,,UTA,W,111,93,43,84,.512,8,21,.381,17,23,.739,13,42,15,6,5,8,19
10,11,2014-11-19,,MEM,W,96,92,38,83,.458,9,26,.346,11,13,.846,7,35,24,9,6,8,20
11,12,2014-11-21,,MIL,W,124,82,45,86,.523,15,25,.600,19,24,.792,15,57,27,8,4,16,24
12,13,2014-11-22,@,CLE,W,110,93,32,80,.400,8,24,.333,38,42,.905,8,34,20,8,6,8,26
13,14,2014-11-24,,PHO,W,104,100,37,82,.451,4,17,.235,26,32,.813,8,37,21,9,3,12,20
14,15,2014-11-26,@,ATL,W,126,115,42,82,.512,14,29,.483,28,33,.848,11,36,24,7,7,11,24
15,16,2014-11-28,,DAL,L,102,106,38,91,.418,14,33,.424,12,16,.750,15,55,17,7,1,17,23
16,17,2014-11-30,@,LAL,L,122,129,45,104,.433,9,34,.265,23,31,.742,14,53,25,6,6,8,28
17,18,2014-12-02,@,SAC,W,117,109,44,88,.500,10,23,.435,19,21,.905,13,35,22,8,3,13,29
18,19,2014-12-03,@,UTA,W,123,104,45,79,.570,12,21,.571,21,24,.875,8,37,15,7,3,9,16
19,20,2014-12-05,,CLE,L,91,105,35,86,.407,8,24,.333,13,20,.650,14,40,25,4,4,11,17
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2014-12-08,,DEN,W,112,107,41,81,.506,9,33,.273,21,29,.724,8,44,21,4,10,14,16
23,22,2014-12-09,@,CLE,L,101,105,42,82,.512,7,23,.304,10,10,1.000,12,35,26,4,3,15,24
24,23,2014-12-12,,IND,W,106,94,38,91,.418,10,26,.385,20,22,.909,16,52,21,2,3,10,23
25,24,2014-12-14,@,NYK,W,95,90,36,78,.462,9,24,.375,14,18,.778,9,42,24,14,2,23,25
26,25,2014-12-15,,ORL,W,95,82,37,83,.446,11,30,.367,10,15,.667,12,39,25,8,4,11,14
27,26,2014-12-17,,BRK,W,105,89,41,80,.513,10,20,.500,13,19,.684,11,42,24,6,4,9,21
28,27,2014-12-19,@,DET,W,110,100,42,88,.477,8,27,.296,18,24,.750,9,47,24,4,5,8,16
29,28,2014-12-21,,NYK,W,118,108,42,86,.488,14,33,.424,20,27,.741,16,43,24,7,4,10,24
30,29,2014-12-22,@,CHI,L,120,129,44,100,.440,9,30,.300,23,32,.719,18,37,15,10,3,7,30
