,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2017-10-18,,MIN,W,107,99,41,89,.461,8,21,.381,17,19,.895,12,50,22,8,11,11,18
1,2,2017-10-21,@,CHI,W,87,77,38,93,.409,1,12,.083,10,16,.625,14,52,25,8,3,11,14
2,3,2017-10-23,,TOR,W,101,97,40,90,.444,5,20,.250,16,23,.696,18,55,19,4,12,20,22
3,4,2017-10-25,@,MIA,W,117,100,42,76,.553,10,17,.588,23,30,.767,8,44,18,6,3,13,20
4,5,2017-10-27,@,ORL,L,87,114,30,89,.337,4,24,.167,23,27,.852,17,49,19,8,8,17,15
5,6,2017-10-29,@,IND,L,94,97,36,90,.400,9,28,.321,13,18,.722,12,44,19,12,8,15,11
6,7,2017-10-30,@,BOS,L,94,108,36,87,.414,12,26,.462,10,20,.500,12,40,24,8,4,11,14
7,8,2017-11-02,,GSW,L,92,112,34,87,.391,7,24,.292,17,23,.739,14,46,19,6,8,16,10
8,9,2017-11-03,,CHO,W,108,101,39,83,.470,9,27,.333,21,26,.808,7,45,31,7,6,15,26
9,10,2017-11-05,,PHO,W,112,95,44,88,.500,11,22,.500,13,18,.722,8,43,21,9,4,9,19
10,11,2017-11-07,,LAC,W,120,107,45,84,.536,15,28,.536,15,19,.789,11,39,33,13,3,13,21
11,12,2017-11-10,,MIL,L,87,94,34,80,.425,9,29,.310,10,11,.909,9,43,23,8,6,18,15
12,13,2017-11-11,,CHI,W,133,94,51,85,.600,18,27,.667,13,16,.813,8,44,33,5,6,13,16
13,14,2017-11-14,@,DAL,W,97,91,35,79,.443,6,26,.231,21,27,.778,8,47,18,9,7,12,16
14,15,2017-11-15,@,MIN,L,86,98,33,79,.418,7,24,.292,13,15,.867,13,45,20,4,4,16,18
15,16,2017-11-17,,OKC,W,104,101,34,77,.442,14,35,.400,22,28,.786,12,44,23,6,7,13,18
16,17,2017-11-20,,ATL,W,96,85,40,89,.449,10,31,.323,6,6,1.000,14,52,29,7,5,18,17
17,18,2017-11-22,@,NOP,L,90,107,35,88,.398,6,24,.250,14,15,.933,8,39,22,10,5,15,23
18,19,2017-11-25,@,CHO,W,106,86,39,81,.481,6,25,.240,22,25,.880,8,45,22,8,7,11,19
19,20,2017-11-27,,DAL,W,115,108,43,82,.524,10,24,.417,19,21,.905,4,43,27,7,5,10,16
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2017-11-29,,MEM,W,104,95,38,75,.507,8,20,.400,20,24,.833,5,32,22,9,5,8,17
23,22,2017-12-01,@,MEM,W,95,79,31,70,.443,11,27,.407,22,32,.688,7,43,20,8,5,13,18
24,23,2017-12-03,@,OKC,L,87,90,31,76,.408,8,28,.286,17,23,.739,8,39,14,11,9,17,24
25,24,2017-12-04,,DET,W,96,93,35,82,.427,14,31,.452,12,12,1.000,10,51,30,2,7,16,20
26,25,2017-12-06,,MIA,W,117,105,46,87,.529,13,25,.520,12,14,.857,10,34,30,6,7,11,13
27,26,2017-12-08,,BOS,W,105,102,38,81,.469,8,27,.296,21,24,.875,14,46,16,6,3,13,14
28,27,2017-12-09,@,PHO,W,104,101,40,87,.460,6,19,.316,18,25,.720,18,52,18,5,6,15,23
29,28,2017-12-12,@,DAL,L,89,95,35,87,.402,7,28,.250,12,19,.632,10,49,20,4,5,10,11
30,29,2017-12-15,@,HOU,L,109,124,46,94,.489,10,26,.385,7,13,.538,12,39,22,10,5,17,17
31,30,2017-12-16,,DAL,W,98,96,39,86,.453,5,25,.200,15,18,.833,9,41,14,5,2,7,14
32,31,2017-12-18,,LAC,W,109,91,40,82,.488,9,24,.375,20,25,.800,8,45,22,7,4,16,19
33,32,2017-12-20,@,POR,W,93,91,41,79,.519,6,17,.353,5,6,.833,9,53,17,7,9,23,16
34,33,2017-12-21,@,UTA,L,89,100,34,78,.436,10,21,.476,11,16,.688,5,38,14,7,3,14,21
35,34,2017-12-23,@,SAC,W,108,99,44,88,.500,11,23,.478,9,11,.818,7,44,29,3,1,8,11
36,35,2017-12-26,,BRK,W,109,97,41,80,.513,7,16,.438,20,24,.833,5,43,18,7,5,12,14
37,36,2017-12-28,,NYK,W,119,107,41,80,.513,9,20,.450,28,39,.718,10,43,28,2,4,9,18
38,37,2017-12-30,@,DET,L,79,93,31,84,.369,5,26,.192,12,13,.923,10,46,18,8,5,14,13
39,38,2018-01-02,@,NYK,W,100,91,31,82,.378,10,27,.370,28,34,.824,14,50,18,11,5,8,17
40,39,2018-01-03,@,PHI,L,106,112,39,87,.448,8,25,.320,20,23,.870,12,43,15,4,4,15,25
41,40,2018-01-05,,PHO,W,103,89,41,87,.471,11,30,.367,10,18,.556,7,44,21,15,6,15,16
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2018-01-07,@,POR,L,110,111,40,81,.494,11,23,.478,19,26,.731,10,42,26,4,5,14,16
45,42,2018-01-08,@,SAC,W,107,100,44,90,.489,11,26,.423,8,13,.615,8,37,23,11,4,10,12
46,43,2018-01-11,@,LAL,L,81,93,31,76,.408,8,20,.400,11,15,.733,7,45,21,6,5,20,15
47,44,2018-01-13,,DEN,W,112,80,41,79,.519,14,27,.519,16,18,.889,6,43,23,9,3,15,17
48,45,2018-01-15,@,ATL,L,99,102,37,87,.425,8,22,.364,17,20,.850,8,37,24,12,5,9,13
49,46,2018-01-17,@,BRK,W,100,95,34,82,.415,9,19,.474,23,31,.742,7,42,24,8,4,9,20
50,47,2018-01-19,@,TOR,L,83,86,31,91,.341,5,20,.250,16,20,.800,17,56,18,9,7,12,13
51,48,2018-01-21,,IND,L,86,94,35,82,.427,9,34,.265,7,12,.583,10,46,24,8,10,20,14
52,49,2018-01-23,,CLE,W,114,102,47,94,.500,8,28,.286,12,16,.750,13,45,23,11,4,9,19
53,50,2018-01-24,@,MEM,W,108,85,38,82,.463,10,24,.417,22,25,.880,11,45,29,9,6,13,19
54,51,2018-01-26,,PHI,L,78,97,30,75,.400,3,24,.125,15,18,.833,5,36,20,6,5,9,14
55,52,2018-01-28,,SAC,W,113,98,45,90,.500,11,25,.440,12,17,.706,13,52,33,4,2,7,13
56,53,2018-01-30,,DEN,W,106,104,46,92,.500,9,24,.375,5,5,1.000,13,43,33,4,9,16,15
