,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2014-10-28,,DAL,W,101,100,37,70,.529,14,28,.500,13,16,.813,9,38,23,5,3,20,20
1,2,2014-10-31,@,PHO,L,89,94,32,78,.410,8,25,.320,17,23,.739,5,45,20,3,3,12,25
2,3,2014-11-05,,ATL,W,94,92,31,69,.449,5,17,.294,27,38,.711,11,50,25,7,9,19,15
3,4,2014-11-06,@,HOU,L,81,98,31,90,.344,2,20,.100,17,19,.895,12,41,17,12,1,14,24
4,5,2014-11-08,,NOP,L,99,100,36,80,.450,5,18,.278,22,29,.759,17,49,15,4,7,18,17
5,6,2014-11-10,@,LAC,W,89,85,33,83,.398,2,19,.105,21,27,.778,10,39,20,11,4,8,17
6,7,2014-11-11,@,GSW,W,113,100,46,93,.495,10,25,.400,11,15,.733,8,36,28,9,1,8,19
7,8,2014-11-14,@,LAL,W,93,80,33,80,.413,10,23,.435,17,20,.850,7,44,28,9,2,10,23
8,9,2014-11-15,@,SAC,L,91,94,34,80,.425,7,24,.292,16,18,.889,7,38,24,6,8,14,25
9,10,2014-11-17,,PHI,W,100,75,36,81,.444,10,26,.385,18,21,.857,6,52,27,9,8,17,17
10,11,2014-11-19,@,CLE,W,92,90,35,74,.473,5,16,.313,17,25,.680,10,42,26,11,4,15,20
11,12,2014-11-21,@,MIN,W,121,92,46,84,.548,13,21,.619,16,18,.889,14,53,26,6,11,20,22
12,13,2014-11-22,,BRK,W,99,87,41,79,.519,8,21,.381,9,11,.818,6,48,29,7,9,14,9
13,14,2014-11-26,,IND,W,106,100,41,74,.554,5,15,.333,19,29,.655,8,45,21,8,5,15,20
14,15,2014-11-28,,SAC,W,112,104,42,82,.512,12,24,.500,16,20,.800,4,33,29,8,9,6,19
15,16,2014-11-30,@,BOS,W,111,89,41,85,.482,11,26,.423,18,20,.900,10,45,25,9,5,14,11
16,17,2014-12-01,@,PHI,W,109,103,36,83,.434,9,26,.346,28,35,.800,11,52,25,6,3,14,20
17,18,2014-12-03,@,BRK,L,93,95,36,101,.356,12,32,.375,9,12,.750,18,58,23,5,6,8,19
18,19,2014-12-05,@,MEM,W,107,101,40,84,.476,14,25,.560,13,16,.813,12,44,25,5,8,14,22
19,20,2014-12-06,,MIN,W,123,101,47,82,.573,7,18,.389,22,25,.880,8,43,30,5,6,16,24
