,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2015-10-28,@,OKC,L,106,112,45,93,.484,5,15,.333,11,13,.846,7,36,22,11,9,13,18
1,2,2015-10-30,,BRK,W,102,75,40,86,.465,9,22,.409,13,13,1.000,12,56,23,7,4,18,16
2,3,2015-11-01,@,BOS,W,95,87,36,83,.434,5,19,.263,18,25,.720,10,51,22,10,6,18,16
3,4,2015-11-02,@,NYK,W,94,84,39,79,.494,4,13,.308,12,17,.706,8,45,21,6,7,13,12
4,5,2015-11-04,@,WAS,L,99,102,37,81,.457,7,22,.318,18,20,.900,9,49,21,5,3,20,21
5,6,2015-11-07,,CHO,W,114,94,45,81,.556,9,21,.429,15,23,.652,6,42,35,11,3,12,26
6,7,2015-11-09,@,SAC,W,106,88,46,87,.529,6,23,.261,8,11,.727,8,46,34,11,7,16,19
7,8,2015-11-11,@,POR,W,113,101,46,82,.561,7,15,.467,14,18,.778,8,42,27,4,4,11,21
8,9,2015-11-14,,PHI,W,92,83,33,85,.388,5,16,.313,21,25,.840,12,54,23,10,7,13,9
9,10,2015-11-16,,POR,W,93,80,38,89,.427,7,23,.304,10,13,.769,12,47,29,9,10,6,13
10,11,2015-11-18,,DEN,W,109,98,42,86,.488,9,18,.500,16,20,.800,10,50,33,5,13,10,13
11,12,2015-11-20,@,NOP,L,90,104,34,84,.405,9,17,.529,13,16,.813,5,43,22,5,8,8,17
12,13,2015-11-21,,MEM,W,92,82,34,72,.472,7,21,.333,17,22,.773,7,40,20,7,6,17,20
13,14,2015-11-23,,PHO,W,98,84,42,82,.512,9,20,.450,5,10,.500,11,38,21,18,3,20,20
14,15,2015-11-25,,DAL,W,88,83,33,81,.407,8,28,.286,14,19,.737,12,52,23,6,4,13,12
15,16,2015-11-27,@,DEN,W,91,80,36,75,.480,8,22,.364,11,14,.786,5,42,22,11,7,18,17
16,17,2015-11-28,,ATL,W,108,88,40,85,.471,9,17,.529,19,20,.950,12,49,25,11,9,16,14
17,18,2015-11-30,@,CHI,L,89,92,37,90,.411,2,14,.143,13,18,.722,12,47,20,5,4,9,17
18,19,2015-12-02,,MIL,W,95,70,37,90,.411,7,21,.333,14,20,.700,11,54,25,11,9,11,12
19,20,2015-12-03,@,MEM,W,103,83,40,80,.500,10,18,.556,13,18,.722,10,48,27,8,8,15,21
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2015-12-05,,BOS,W,108,105,44,83,.530,5,17,.294,15,22,.682,11,47,26,3,3,14,22
23,22,2015-12-07,@,PHI,W,119,68,47,76,.618,4,11,.364,21,25,.840,7,47,32,4,1,7,17
24,23,2015-12-09,@,TOR,L,94,97,34,76,.447,7,25,.280,19,24,.792,13,35,23,10,2,17,19
25,24,2015-12-11,,LAL,W,109,87,44,82,.537,6,14,.429,15,25,.600,11,49,26,9,6,13,13
26,25,2015-12-12,@,ATL,W,103,78,36,74,.486,10,20,.500,21,22,.955,6,49,26,11,2,23,16
27,26,2015-12-14,,UTA,W,118,81,42,75,.560,9,21,.429,25,27,.926,9,48,24,6,2,11,17
28,27,2015-12-16,,WAS,W,114,95,44,83,.530,8,22,.364,18,23,.783,8,43,29,10,9,11,21
29,28,2015-12-18,,LAC,W,115,107,43,87,.494,10,19,.526,19,24,.792,10,44,25,7,4,8,30
30,29,2015-12-21,,IND,W,106,92,46,89,.517,6,20,.300,8,9,.889,7,45,27,8,7,9,14
31,30,2015-12-23,@,MIN,W,108,83,44,82,.537,10,24,.417,10,14,.714,14,47,24,7,9,15,14
32,31,2015-12-25,@,HOU,L,84,88,36,88,.409,5,20,.250,7,8,.875,14,47,24,11,4,15,20
33,32,2015-12-26,,DEN,W,101,86,39,81,.481,7,10,.700,16,17,.941,10,41,21,11,12,11,10
34,33,2015-12-28,,MIN,W,101,95,37,72,.514,5,17,.294,22,28,.786,5,36,25,5,5,16,18
35,34,2015-12-30,,PHO,W,112,79,43,76,.566,6,14,.429,20,33,.606,6,46,26,13,5,13,16
36,35,2016-01-02,,HOU,W,121,103,45,86,.523,13,24,.542,18,19,.947,8,39,31,9,2,11,22
37,36,2016-01-04,@,MIL,W,123,98,49,90,.544,9,20,.450,16,20,.800,13,44,32,11,5,13,20
38,37,2016-01-06,,UTA,W,123,98,52,86,.605,9,21,.429,10,13,.769,8,38,34,10,2,13,21
39,38,2016-01-08,,NYK,W,100,99,41,93,.441,4,13,.308,14,17,.824,12,49,23,5,9,8,16
40,39,2016-01-11,@,BRK,W,106,79,44,82,.537,4,13,.308,14,19,.737,10,40,27,8,4,12,15
41,40,2016-01-12,@,DET,W,109,99,41,85,.482,5,14,.357,22,27,.815,11,49,20,9,5,17,20
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2016-01-14,,CLE,W,99,95,38,83,.458,5,17,.294,18,22,.818,11,45,17,6,7,11,16
45,42,2016-01-17,,DAL,W,112,83,42,90,.467,5,20,.250,23,28,.821,6,51,22,7,5,7,21
46,43,2016-01-21,@,PHO,W,117,89,42,86,.488,9,14,.643,24,28,.857,10,43,24,8,6,8,21
47,44,2016-01-22,@,LAL,W,108,95,43,85,.506,11,21,.524,11,13,.846,7,35,26,10,13,6,14
48,45,2016-01-25,@,GSW,L,90,120,31,74,.419,5,14,.357,23,31,.742,9,38,21,11,4,25,21
49,46,2016-01-27,,HOU,W,130,99,50,90,.556,12,23,.522,18,21,.857,12,49,34,7,3,13,28
50,47,2016-01-30,@,CLE,L,103,117,40,81,.494,6,18,.333,17,21,.810,8,32,20,2,2,6,19
51,48,2016-02-01,,ORL,W,107,92,40,78,.513,9,24,.375,18,21,.857,5,42,27,6,10,13,14
52,49,2016-02-03,,NOP,W,110,97,42,81,.519,9,15,.600,17,18,.944,4,36,30,6,8,14,13
53,50,2016-02-05,@,DAL,W,116,90,41,80,.513,12,22,.545,22,25,.880,8,42,19,6,4,13,23
54,51,2016-02-06,,LAL,W,106,102,39,88,.443,8,24,.333,20,25,.800,15,51,27,4,6,10,19
55,52,2016-02-09,@,MIA,W,119,101,47,89,.528,6,14,.429,19,26,.731,11,43,25,10,4,10,17
56,53,2016-02-10,@,ORL,W,98,96,38,89,.427,8,20,.400,14,15,.933,11,44,24,6,11,13,14
57,54,2016-02-18,@,LAC,L,86,105,35,83,.422,4,17,.235,12,15,.800,5,33,19,11,2,15,16
58,55,2016-02-19,@,LAL,W,119,113,48,88,.545,6,12,.500,17,18,.944,13,39,30,6,9,10,20
59,56,2016-02-21,@,PHO,W,118,111,43,82,.524,10,16,.625,22,34,.647,8,42,23,10,9,12,20
60,57,2016-02-24,@,SAC,W,108,92,44,85,.518,8,19,.421,12,15,.800,6,50,26,13,8,16,16
61,58,2016-02-25,@,UTA,W,96,78,38,79,.481,9,18,.500,11,12,.917,9,43,17,5,5,11,16
62,59,2016-02-27,@,HOU,W,104,94,37,76,.487,8,19,.421,22,28,.786,7,43,24,4,4,13,21
63,60,2016-03-02,,DET,W,97,81,43,84,.512,3,14,.214,8,9,.889,5,41,25,8,6,8,20
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2016-03-03,@,NOP,W,94,86,36,81,.444,8,21,.381,14,15,.933,5,49,27,8,10,11,11
67,62,2016-03-05,,SAC,W,104,94,40,81,.494,8,23,.348,16,19,.842,11,46,31,6,5,21,21
68,63,2016-03-07,@,IND,L,91,99,34,96,.354,4,28,.143,19,22,.864,18,52,15,5,6,8,19
69,64,2016-03-08,@,MIN,W,116,91,47,85,.553,4,19,.211,18,19,.947,9,46,28,13,7,9,16
70,65,2016-03-10,,CHI,W,109,101,44,93,.473,6,17,.353,15,19,.789,9,40,29,14,4,8,12
71,66,2016-03-12,,OKC,W,93,85,34,85,.400,4,24,.167,21,25,.840,13,44,17,12,3,11,17
72,67,2016-03-15,,LAC,W,108,87,44,82,.537,8,20,.400,12,16,.750,12,42,25,6,4,10,21
