,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2014-10-29,@,MIA,L,95,107,39,81,.481,9,28,.321,20,23,.870,12,44,20,9,3,14,17
1,2,2014-10-30,@,ORL,W,105,98,37,72,.514,6,15,.400,18,24,.750,3,33,20,4,1,18,23
2,3,2014-11-01,,MIL,W,108,97,34,80,.425,9,22,.409,20,24,.833,16,42,18,11,3,27,28
3,4,2014-11-04,@,NYK,W,98,83,30,81,.370,8,15,.533,15,19,.789,15,43,16,5,4,18,23
4,5,2014-11-05,,IND,W,96,94,35,90,.389,8,27,.296,16,20,.800,14,57,22,3,9,18,27
5,6,2014-11-07,@,TOR,L,84,103,35,80,.438,9,22,.409,24,31,.774,10,49,19,5,3,13,27
6,7,2014-11-08,@,IND,W,97,90,33,77,.429,8,24,.333,16,25,.640,8,38,11,5,3,18,24
7,8,2014-11-12,,DET,W,107,103,38,81,.469,9,22,.409,18,22,.818,7,39,19,5,6,13,25
8,9,2014-11-15,,ORL,W,98,93,37,78,.474,7,17,.412,12,18,.667,9,40,14,5,2,15,21
9,10,2014-11-19,,DAL,L,102,105,34,82,.415,12,28,.429,25,29,.862,10,44,18,5,5,12,19
10,11,2014-11-21,,CLE,W,91,78,27,75,.360,6,27,.222,18,23,.783,9,41,13,12,4,19,21
11,12,2014-11-22,@,MIL,W,111,100,36,84,.429,5,15,.333,23,26,.885,8,36,21,11,7,14,20
12,13,2014-11-25,,ATL,L,102,106,36,85,.424,7,25,.280,27,34,.794,12,43,17,16,6,10,23
13,14,2014-11-26,@,CLE,L,87,113,38,74,.514,6,20,.300,31,38,.816,7,32,23,13,2,9,18
14,15,2014-11-29,,NOP,W,83,80,30,81,.370,6,17,.353,14,21,.667,13,42,12,8,1,12,14
15,16,2014-12-01,,MIA,W,107,86,33,72,.458,2,22,.091,18,30,.600,7,33,12,5,2,11,20
16,17,2014-12-03,,LAL,W,111,95,33,85,.388,12,29,.414,17,21,.810,9,43,16,8,6,13,20
17,18,2014-12-05,,DEN,W,119,89,31,82,.378,5,22,.227,22,30,.733,10,36,16,8,7,19,22
18,19,2014-12-07,@,BOS,L,93,101,36,88,.409,8,17,.471,21,26,.808,9,49,20,10,7,15,21
19,20,2014-12-08,,BOS,W,133,132,47,102,.461,9,22,.409,29,32,.906,14,46,27,17,4,17,30
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2014-12-10,@,ORL,W,91,89,38,84,.452,7,15,.467,6,9,.667,8,39,13,7,7,8,12
23,22,2014-12-12,,LAC,W,104,96,32,75,.427,6,20,.300,26,31,.839,12,37,14,7,2,18,20
24,23,2014-12-14,,UTA,W,93,84,30,78,.385,5,17,.294,19,28,.679,12,45,13,8,7,17,18
25,24,2014-12-16,,MIN,W,109,95,36,81,.444,3,8,.375,20,35,.571,11,41,17,7,5,9,18
26,25,2014-12-19,@,MIA,W,105,103,40,75,.533,9,19,.474,14,19,.737,5,34,22,7,3,15,27
27,26,2014-12-21,,PHO,L,92,104,40,78,.513,6,17,.353,18,25,.720,12,45,13,3,8,17,24
28,27,2014-12-23,,CHI,L,91,99,39,85,.459,5,17,.294,16,24,.667,8,52,20,5,7,10,14
29,28,2014-12-25,@,NYK,W,102,91,36,80,.450,4,22,.182,15,19,.789,6,36,17,5,4,7,15
30,29,2014-12-27,,BOS,W,101,88,32,79,.405,6,24,.250,18,24,.750,8,36,17,10,2,18,15
31,30,2014-12-29,@,HOU,W,104,103,40,86,.465,9,29,.310,14,23,.609,12,38,19,11,1,18,20
32,31,2014-12-30,@,DAL,L,87,114,43,82,.524,8,15,.533,20,29,.690,3,34,21,11,5,7,22
33,32,2015-01-02,@,OKC,L,102,109,44,83,.530,8,19,.421,13,19,.684,6,38,21,8,4,10,20
34,33,2015-01-03,@,SAS,L,92,101,43,78,.551,4,16,.250,11,18,.611,9,38,27,4,5,10,16
35,34,2015-01-05,@,NOP,W,92,85,33,74,.446,6,19,.316,13,17,.765,10,39,19,8,5,18,18
36,35,2015-01-07,,NYK,W,101,91,34,82,.415,11,26,.423,12,16,.750,10,41,18,11,0,15,22
37,36,2015-01-09,,CHI,W,102,86,32,83,.386,10,26,.385,12,19,.632,11,46,16,9,8,16,15
38,37,2015-01-11,@,ATL,L,89,120,42,89,.472,16,31,.516,20,24,.833,13,42,34,14,3,8,15
39,38,2015-01-13,,SAS,W,101,93,38,96,.396,9,29,.310,8,12,.667,8,34,26,3,4,7,17
40,39,2015-01-14,@,CHI,W,105,99,34,79,.430,13,27,.481,18,24,.750,8,33,18,10,5,12,21
41,40,2015-01-16,,BRK,L,80,102,37,81,.457,4,12,.333,24,31,.774,8,39,18,12,4,10,19
42,,,,,,,,,,,,,,,,,,,,,,,
