,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2021-10-20,@,TOR,W,98,83,30,97,.309,7,34,.206,16,22,.727,19,54,14,10,4,19,21
1,2,2021-10-22,,IND,W,135,134,52,97,.536,15,34,.441,15,20,.750,7,42,28,5,6,12,22
2,3,2021-10-25,@,BRK,L,90,104,40,94,.426,10,35,.286,14,17,.824,7,54,23,6,4,9,19
3,4,2021-10-27,@,BOS,W,116,107,37,85,.435,10,29,.345,23,28,.821,10,37,18,9,5,13,21
4,5,2021-10-28,,ATL,W,122,111,48,88,.545,6,21,.286,9,14,.643,6,43,26,4,3,13,16
5,6,2021-10-30,,BOS,W,115,112,44,107,.411,2,26,.077,22,25,.880,8,54,23,8,10,11,32
6,7,2021-11-01,@,ATL,L,111,118,38,83,.458,13,34,.382,29,29,1.000,13,47,24,9,5,11,17
7,8,2021-11-03,,TOR,L,100,109,41,88,.466,10,25,.400,17,20,.850,10,42,17,10,3,10,23
8,9,2021-11-05,,MEM,W,115,87,34,96,.354,6,31,.194,13,17,.765,12,39,19,12,4,9,15
9,10,2021-11-07,,MIL,W,101,94,37,94,.394,10,36,.278,10,18,.556,16,49,17,14,3,12,10
10,11,2021-11-10,@,CLE,W,97,94,35,76,.461,9,31,.290,15,21,.714,6,40,21,7,4,14,18
11,12,2021-11-13,@,ORL,W,104,92,31,92,.337,13,40,.325,17,20,.850,14,44,21,7,5,13,15
12,13,2021-11-15,,NOP,W,105,100,30,74,.405,11,21,.524,29,34,.853,7,45,20,2,3,12,25
13,14,2021-11-17,@,CHO,L,87,97,42,96,.438,10,32,.313,3,6,.500,16,59,30,6,8,11,16
14,15,2021-11-18,@,MIA,L,97,112,41,82,.500,10,26,.385,20,24,.833,7,41,27,10,1,6,13
15,16,2021-11-20,,MIA,W,103,100,38,81,.469,7,27,.259,17,20,.850,10,37,21,7,3,12,26
16,17,2021-11-22,,CHO,L,103,109,40,91,.440,15,31,.484,14,24,.583,6,36,21,11,4,10,22
17,18,2021-11-24,@,NOP,L,102,127,44,96,.458,12,29,.414,27,32,.844,12,52,33,13,2,10,26
18,19,2021-11-26,@,OKC,W,101,99,38,94,.404,11,33,.333,12,14,.857,10,41,23,7,4,9,15
19,20,2021-11-27,@,DAL,W,120,114,42,89,.472,14,38,.368,16,22,.727,9,35,23,7,4,7,21
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2021-11-29,@,SAS,L,99,116,49,92,.533,8,18,.444,10,16,.625,15,51,28,4,6,10,15
23,22,2021-12-01,,MIN,W,115,107,37,88,.420,11,37,.297,22,26,.846,12,39,15,3,6,12,23
24,23,2021-12-03,,CLE,L,101,116,42,89,.472,13,30,.433,19,25,.760,15,54,30,2,5,14,19
25,24,2021-12-05,@,TOR,L,90,102,38,85,.447,8,23,.348,18,24,.750,10,47,22,3,1,8,24
26,25,2021-12-06,@,IND,L,110,116,43,82,.524,9,23,.391,21,22,.955,13,40,25,10,10,15,20
27,26,2021-12-08,@,DET,W,119,116,37,79,.468,13,24,.542,29,35,.829,7,37,22,9,4,15,26
28,27,2021-12-11,,UTA,L,98,123,48,93,.516,13,39,.333,14,17,.824,12,49,28,5,5,8,14
29,28,2021-12-13,@,DEN,L,107,113,37,79,.468,10,32,.313,29,33,.879,4,49,26,8,2,13,19
30,29,2021-12-15,@,SAC,L,105,119,45,82,.549,8,26,.308,21,29,.724,6,39,25,7,6,11,21
31,30,2021-12-16,@,PHO,L,98,118,42,79,.532,9,29,.310,25,26,.962,9,47,25,9,2,19,23
32,31,2021-12-18,@,UTA,W,109,103,35,81,.432,14,44,.318,19,30,.633,8,46,17,5,6,15,23
33,32,2021-12-23,@,NYK,W,124,117,42,93,.452,13,42,.310,20,23,.870,14,44,17,2,1,7,21
34,33,2021-12-26,,PHI,L,96,117,43,86,.500,12,31,.387,19,22,.864,10,50,25,6,8,12,23
35,34,2021-12-28,@,MIA,L,112,119,41,92,.446,16,34,.471,21,23,.913,14,42,26,14,5,7,13
36,35,2021-12-30,,CLE,W,110,93,35,83,.422,8,28,.286,15,23,.652,8,44,20,4,3,12,17
37,36,2022-01-01,,CHI,L,119,120,41,84,.488,17,34,.500,21,25,.840,6,44,17,4,4,15,24
38,37,2022-01-03,,CHO,W,124,121,50,104,.481,14,38,.368,7,13,.538,13,45,28,14,5,8,22
39,38,2022-01-05,,HOU,L,111,114,40,85,.471,9,26,.346,25,32,.781,10,48,15,10,2,20,24
40,39,2022-01-07,@,CHI,L,122,130,48,91,.527,15,33,.455,19,21,.905,10,41,34,11,3,15,21
41,40,2022-01-09,@,ORL,W,102,100,38,95,.400,9,28,.321,15,16,.938,9,42,18,9,6,7,21
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2022-01-11,,OKC,W,122,118,47,98,.480,11,39,.282,13,15,.867,9,41,23,5,1,5,20
45,42,2022-01-12,,ORL,W,112,106,41,99,.414,11,35,.314,13,16,.813,18,49,31,6,6,9,16
46,43,2022-01-15,,POR,L,110,115,39,85,.459,13,39,.333,24,35,.686,8,39,19,13,2,12,25
47,44,2022-01-17,,PHI,W,117,98,35,86,.407,7,26,.269,21,25,.840,10,42,19,9,3,12,26
48,45,2022-01-19,,BRK,L,118,119,47,89,.528,8,25,.320,17,20,.850,7,36,23,5,4,12,25
49,46,2022-01-21,,TOR,L,105,109,42,90,.467,11,30,.367,14,17,.824,11,40,20,10,4,8,15
50,47,2022-01-23,,BOS,L,87,116,40,90,.444,19,39,.487,17,21,.810,11,57,26,5,3,13,16
51,48,2022-01-25,,LAC,L,115,116,39,94,.415,11,29,.379,27,31,.871,12,48,28,9,5,11,29
52,49,2022-01-29,@,MEM,L,95,115,46,100,.460,13,31,.419,10,12,.833,21,60,24,8,10,9,21
53,50,2022-02-01,@,MIL,L,98,112,46,92,.500,12,38,.316,8,9,.889,8,44,26,7,2,9,17
54,51,2022-02-02,@,PHI,W,106,103,41,91,.451,11,27,.407,10,13,.769,10,41,23,2,4,4,20
55,52,2022-02-05,,PHO,L,80,95,40,99,.404,8,31,.258,7,14,.500,20,64,26,6,7,10,16
56,53,2022-02-07,,MIA,L,100,121,43,76,.566,18,32,.563,17,21,.810,5,37,29,9,1,18,23
57,54,2022-02-10,,BRK,W,113,112,39,84,.464,10,29,.345,24,28,.857,12,42,19,6,3,10,21
58,55,2022-02-12,,SAC,L,110,123,43,76,.566,12,28,.429,25,29,.862,6,42,27,4,2,14,20
59,56,2022-02-14,,DET,W,103,94,32,85,.376,8,23,.348,22,27,.815,13,44,19,7,3,11,19
60,57,2022-02-16,@,IND,L,108,113,45,83,.542,4,20,.200,19,29,.655,7,40,30,9,6,11,14
61,58,2022-02-17,@,BRK,W,117,103,36,89,.404,14,38,.368,17,24,.708,15,42,19,6,5,15,20
62,59,2022-02-25,,SAS,L,153,157,57,105,.543,9,29,.310,34,43,.791,16,50,35,6,3,17,22
63,60,2022-02-26,@,CLE,L,86,92,32,83,.386,8,25,.320,20,24,.833,13,49,22,9,5,13,10
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2022-03-01,,DET,W,116,113,43,90,.478,8,27,.296,19,23,.826,14,43,23,9,3,12,21
67,62,2022-03-04,,ATL,L,114,117,38,91,.418,13,36,.361,28,34,.824,13,39,18,6,5,4,16
68,63,2022-03-06,,IND,W,133,123,44,85,.518,10,31,.323,25,29,.862,7,42,28,3,5,10,22
69,64,2022-03-09,@,LAC,L,109,115,43,86,.500,16,32,.500,13,13,1.000,7,41,21,6,10,12,15
70,65,2022-03-11,@,LAL,L,109,122,48,91,.527,14,31,.452,12,17,.706,7,37,25,5,3,7,25
71,66,2022-03-12,@,POR,L,118,127,48,93,.516,11,30,.367,20,22,.909,12,43,21,10,3,11,21
