,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2015-10-28,@,ORL,W,88,87,33,84,.393,7,28,.250,15,25,.600,15,49,17,8,9,17,14
1,2,2015-10-30,@,MIL,W,118,113,35,68,.515,12,21,.571,36,44,.818,8,37,25,7,5,21,20
2,3,2015-10-31,,NYK,L,110,117,38,90,.422,6,22,.273,28,33,.848,11,43,17,9,3,17,32
3,4,2015-11-04,,SAS,W,102,99,42,87,.483,8,23,.348,10,14,.714,4,33,27,11,3,10,19
4,5,2015-11-06,@,BOS,L,98,118,36,88,.409,8,25,.320,18,23,.783,10,45,23,10,8,24,27
5,6,2015-11-07,@,ATL,L,99,114,38,78,.487,8,24,.333,15,17,.882,8,41,27,11,3,24,18
6,7,2015-11-10,,OKC,L,101,125,38,97,.392,5,24,.208,20,26,.769,12,41,17,8,5,8,22
7,8,2015-11-14,,ORL,W,108,99,39,83,.470,12,29,.414,18,26,.692,7,49,29,6,6,11,23
8,9,2015-11-17,,MIL,W,115,86,37,70,.529,12,22,.545,29,41,.707,6,42,25,8,3,12,19
9,10,2015-11-21,@,DET,W,97,95,38,78,.487,7,19,.368,14,20,.700,9,42,22,10,0,11,19
10,11,2015-11-24,,IND,L,106,123,38,83,.458,13,33,.394,17,24,.708,10,40,27,9,1,21,18
11,12,2015-11-25,@,CHO,L,87,101,31,87,.356,10,32,.313,15,18,.833,11,41,15,13,4,14,20
12,13,2015-11-27,@,BOS,L,78,111,27,84,.321,5,18,.278,19,22,.864,13,46,16,7,4,22,19
13,14,2015-11-28,,TOR,L,82,84,27,82,.329,7,23,.304,21,27,.778,10,42,20,11,3,14,16
14,15,2015-12-01,@,CLE,W,97,85,39,83,.470,7,28,.250,12,16,.750,2,39,23,7,5,12,23
15,16,2015-12-02,,LAL,L,104,108,37,79,.468,7,21,.333,23,31,.742,8,41,24,11,2,23,15
