,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2022-10-19,@,IND,W,114,107,42,92,.457,11,31,.355,19,24,.792,14,53,21,5,10,16,19
1,2,2022-10-21,,CHI,W,102,100,41,80,.513,10,26,.385,10,11,.909,5,39,26,8,8,16,22
2,3,2022-10-23,@,CLE,L,107,117,43,87,.494,12,28,.429,9,15,.600,4,35,25,9,4,18,24
3,4,2022-10-25,,DET,W,120,99,44,85,.518,10,33,.303,22,26,.846,9,47,26,7,7,11,21
4,5,2022-10-28,,IND,L,117,127,41,86,.477,12,30,.400,23,28,.821,9,38,25,5,3,13,23
5,6,2022-10-30,@,BOS,L,94,112,38,98,.388,7,32,.219,11,16,.688,15,51,22,5,6,8,20
6,7,2022-10-31,,PHI,L,111,118,38,81,.469,10,25,.400,25,26,.962,9,41,22,8,4,15,18
7,8,2022-11-02,@,PHI,W,121,111,45,78,.577,5,21,.238,26,32,.813,7,43,27,4,9,7,18
8,9,2022-11-04,,BRK,L,86,128,30,83,.361,8,34,.235,18,22,.818,7,39,18,4,3,13,15
9,10,2022-11-06,@,MEM,L,97,103,41,96,.427,8,41,.195,7,10,.700,15,49,25,5,5,10,21
10,11,2022-11-07,@,CHO,W,108,100,42,80,.525,5,19,.263,19,30,.633,10,47,21,2,6,14,18
11,12,2022-11-10,,DAL,W,113,105,41,84,.488,12,30,.400,19,20,.950,8,52,25,5,5,17,21
12,13,2022-11-12,,UTA,W,121,112,44,88,.500,16,36,.444,17,20,.850,6,46,27,6,8,9,14
13,14,2022-11-13,,MEM,W,102,92,36,86,.419,19,40,.475,11,21,.524,9,47,26,9,6,15,15
14,15,2022-11-16,,OKC,L,120,121,44,86,.512,17,34,.500,15,17,.882,11,41,32,8,5,19,20
15,16,2022-11-18,,MIA,W,107,106,41,96,.427,15,46,.326,10,14,.714,8,54,33,6,4,15,25
16,17,2022-11-20,,CHO,W,106,102,40,93,.430,13,34,.382,13,18,.722,14,49,19,6,13,17,19
17,18,2022-11-23,@,MIA,L,105,113,42,89,.472,10,38,.263,11,19,.579,7,43,27,7,5,14,20
18,19,2022-11-25,@,MIA,L,107,110,40,93,.430,11,39,.282,16,20,.800,13,45,27,7,9,12,18
19,20,2022-11-27,@,BOS,L,121,130,44,82,.537,7,28,.250,26,33,.788,6,29,23,8,1,4,21
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2022-11-28,,MIN,W,142,127,52,91,.571,15,31,.484,23,27,.852,7,34,31,12,5,7,25
23,22,2022-11-30,@,BRK,L,107,113,39,89,.438,6,24,.250,23,34,.676,14,51,19,6,5,14,21
24,23,2022-12-02,@,CHO,L,116,117,39,86,.453,12,33,.364,26,35,.743,18,56,23,3,9,14,23
25,24,2022-12-04,,LAL,L,119,130,49,105,.467,10,39,.256,11,15,.733,11,44,24,10,8,10,23
