,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2017-10-18,@,WAS,L,115,120,43,93,.462,15,35,.429,14,19,.737,11,48,25,6,6,17,28
1,2,2017-10-20,,BOS,L,92,102,35,92,.380,10,32,.313,12,16,.750,14,47,20,7,4,16,30
2,3,2017-10-21,@,TOR,L,94,128,32,82,.390,8,24,.333,22,36,.611,8,41,18,5,4,20,26
3,4,2017-10-23,@,DET,W,97,86,35,75,.467,9,24,.375,18,24,.750,8,49,25,11,0,21,24
4,5,2017-10-25,,HOU,L,104,105,43,97,.443,12,36,.333,6,10,.600,12,43,29,14,7,14,19
5,6,2017-10-28,@,DAL,W,112,110,43,87,.494,16,35,.457,10,14,.714,11,42,25,10,1,13,21
6,7,2017-10-30,@,HOU,W,115,107,44,80,.550,10,24,.417,17,24,.708,7,48,27,10,4,19,31
7,8,2017-11-01,,ATL,W,119,109,46,99,.465,13,35,.371,14,25,.560,15,53,36,10,4,16,26
8,9,2017-11-03,,IND,W,121,110,46,92,.500,18,36,.500,11,14,.786,12,50,34,7,9,18,20
9,10,2017-11-07,@,UTA,W,104,97,34,81,.420,12,27,.444,24,30,.800,8,56,23,5,6,22,34
10,11,2017-11-09,@,SAC,L,108,109,37,87,.425,15,37,.405,19,27,.704,13,56,23,6,5,17,28
11,12,2017-11-11,@,GSW,L,114,135,44,94,.468,12,28,.429,14,20,.700,13,38,30,10,2,19,19
12,13,2017-11-13,@,LAC,W,109,105,38,77,.494,7,32,.219,26,35,.743,10,51,27,9,2,20,26
13,14,2017-11-15,@,LAL,W,115,109,42,86,.488,7,32,.219,24,30,.800,8,52,27,7,15,16,19
14,15,2017-11-18,,GSW,L,116,124,47,97,.485,10,29,.345,12,16,.750,11,40,28,8,5,11,22
15,16,2017-11-20,,UTA,W,107,86,44,85,.518,4,15,.267,15,22,.682,9,55,20,11,7,19,18
16,17,2017-11-22,,POR,W,101,81,39,90,.433,11,32,.344,12,17,.706,11,57,23,12,8,18,21
17,18,2017-11-25,,ORL,W,130,111,48,95,.505,16,34,.471,18,20,.900,11,53,35,7,2,11,22
18,19,2017-11-27,,CLE,L,91,113,36,96,.375,3,28,.107,16,20,.800,22,53,15,6,2,12,18
19,20,2017-11-29,,WAS,W,118,113,37,81,.457,3,18,.167,41,64,.641,21,64,23,6,8,17,27
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2017-11-30,@,BOS,L,97,108,35,84,.417,16,32,.500,11,18,.611,15,45,24,11,1,19,22
23,22,2017-12-02,,DET,W,108,103,35,86,.407,10,28,.357,28,32,.875,17,47,27,7,4,17,24
24,23,2017-12-04,,PHO,L,101,115,39,91,.429,7,30,.233,16,16,1.000,13,47,23,9,6,14,22
25,24,2017-12-07,,LAL,L,104,107,39,81,.481,10,26,.385,16,21,.762,7,44,29,3,13,18,26
26,25,2017-12-09,@,CLE,L,98,105,37,78,.474,11,33,.333,13,13,1.000,7,39,31,10,2,19,21
27,26,2017-12-10,@,NOP,L,124,131,44,96,.458,9,29,.310,27,30,.900,22,47,26,5,4,17,29
28,27,2017-12-12,@,MIN,W,118,112,40,80,.500,11,26,.423,27,32,.844,7,52,32,6,3,24,18
29,28,2017-12-15,,OKC,L,117,119,44,100,.440,13,46,.283,16,20,.800,7,50,35,13,4,19,20
30,29,2017-12-18,@,CHI,L,115,117,44,91,.484,14,33,.424,13,18,.722,9,47,30,9,8,20,23
31,30,2017-12-19,,SAC,L,95,101,34,81,.420,10,35,.286,17,24,.708,13,53,21,7,6,19,19
32,31,2017-12-21,,TOR,L,109,114,45,86,.523,9,29,.310,10,14,.714,13,40,27,14,6,23,27
33,32,2017-12-23,@,TOR,L,86,102,33,80,.413,7,27,.259,13,20,.650,7,41,19,10,7,22,23
34,33,2017-12-25,@,NYK,W,105,98,35,82,.427,10,28,.357,25,30,.833,12,48,21,7,7,15,22
35,34,2017-12-28,@,POR,L,110,114,42,87,.483,16,32,.500,10,14,.714,5,37,28,8,2,13,26
36,35,2017-12-30,@,DEN,W,107,102,45,93,.484,8,24,.333,9,10,.900,7,41,34,6,3,13,25
37,36,2017-12-31,@,PHO,W,123,110,43,77,.558,10,24,.417,27,34,.794,11,44,24,11,7,21,32
38,37,2018-01-03,,SAS,W,112,106,36,80,.450,7,22,.318,33,43,.767,13,45,23,10,5,13,21
39,38,2018-01-05,,DET,W,114,78,44,90,.489,14,30,.467,12,13,.923,13,55,29,5,4,12,17
40,39,2018-01-11,,BOS,L,103,114,38,82,.463,11,28,.393,16,18,.889,3,37,20,12,4,19,19
41,40,2018-01-15,,TOR,W,117,111,40,81,.494,6,25,.240,31,38,.816,10,48,22,8,9,21,28
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2018-01-18,@,BOS,W,89,80,34,73,.466,6,17,.353,15,17,.882,8,41,18,10,5,22,20
45,42,2018-01-20,,MIL,W,116,94,45,85,.529,10,25,.400,16,19,.842,11,45,32,9,4,16,18
46,43,2018-01-22,@,MEM,L,101,105,32,71,.451,14,31,.452,23,31,.742,16,48,21,2,4,23,28
47,44,2018-01-24,,CHI,W,115,101,42,81,.519,16,32,.500,15,20,.750,6,48,31,6,7,14,20
48,45,2018-01-26,@,SAS,W,97,78,38,79,.481,9,21,.429,12,18,.667,12,50,23,5,4,9,20
49,46,2018-01-28,@,OKC,L,112,122,38,76,.500,11,29,.379,25,31,.806,12,40,19,7,5,14,26
50,47,2018-01-29,@,MIL,L,95,107,36,82,.439,2,26,.077,21,23,.913,10,43,22,5,4,14,17
51,48,2018-01-31,@,BRK,L,108,116,36,76,.474,7,18,.389,29,34,.853,6,33,17,7,5,8,21
52,49,2018-02-02,,MIA,W,103,97,42,85,.494,8,24,.333,11,15,.733,9,39,28,9,4,10,23
