,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2019-10-23,,BOS,W,107,93,33,90,.367,7,26,.269,20,34,.588,10,41,18,4,2,10,29
1,2,2019-10-26,@,DET,W,117,111,41,76,.539,8,19,.421,21,36,.583,5,35,20,11,7,23,28
2,3,2019-10-28,@,ATL,W,105,103,36,84,.429,9,27,.333,22,32,.688,8,45,23,12,3,21,25
3,4,2019-10-30,,MIN,W,117,95,32,81,.395,10,35,.286,21,28,.750,6,34,12,13,6,21,21
4,5,2019-11-02,@,POR,W,129,128,45,78,.577,19,34,.559,19,25,.760,4,36,21,7,4,18,21
5,6,2019-11-04,@,PHO,L,109,114,41,77,.532,11,28,.393,21,27,.778,5,40,24,6,5,19,24
6,7,2019-11-06,@,UTA,L,104,106,41,89,.461,8,22,.364,16,24,.667,14,50,21,9,4,13,21
7,8,2019-11-08,@,DEN,L,97,100,39,87,.448,9,22,.409,13,17,.765,7,41,28,10,11,10,16
8,9,2019-11-10,,CHO,W,114,106,38,84,.452,14,33,.424,16,22,.727,6,31,22,9,1,13,19
9,10,2019-11-12,,CLE,W,98,97,38,86,.442,5,21,.238,16,20,.800,9,45,13,10,0,13,13
10,11,2019-11-13,@,ORL,L,97,112,38,86,.442,10,32,.313,26,34,.765,9,48,27,6,2,13,22
11,12,2019-11-15,@,OKC,L,119,127,41,76,.539,10,24,.417,35,41,.854,6,36,22,7,3,13,23
12,13,2019-11-17,@,CLE,W,114,95,34,90,.378,6,25,.240,21,24,.875,11,42,14,9,5,14,21
13,14,2019-11-20,,NYK,W,109,104,40,84,.476,13,25,.520,11,15,.733,7,42,17,8,6,14,25
14,15,2019-11-22,,SAS,W,115,104,43,85,.506,6,18,.333,12,16,.750,3,32,21,6,3,11,15
15,16,2019-11-23,,MIA,W,113,86,30,75,.400,6,24,.250,20,27,.741,9,38,12,6,4,17,16
16,17,2019-11-25,@,TOR,L,96,101,38,84,.452,11,34,.324,14,22,.636,8,40,27,5,5,10,18
