,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2021-10-20,@,NOP,W,117,97,44,85,.518,13,25,.520,16,20,.800,6,47,24,9,5,12,11
1,2,2021-10-22,,BRK,L,109,114,43,91,.473,14,36,.389,9,11,.818,5,35,17,8,9,8,21
2,3,2021-10-24,@,OKC,W,115,103,41,88,.466,17,41,.415,16,20,.800,12,47,25,4,9,12,17
3,4,2021-10-26,@,NYK,L,99,112,36,82,.439,12,41,.293,15,17,.882,12,40,24,9,4,14,14
4,5,2021-10-28,,DET,W,110,102,38,76,.500,12,27,.444,22,24,.917,6,46,22,7,9,20,23
5,6,2021-10-30,,ATL,W,122,94,46,86,.535,12,38,.316,18,19,.947,5,37,24,11,6,12,24
6,7,2021-11-01,,POR,W,113,103,43,83,.518,13,36,.361,14,16,.875,7,34,34,11,6,10,18
7,8,2021-11-03,,CHI,W,103,98,38,77,.494,12,28,.429,15,21,.714,5,35,24,9,4,14,15
8,9,2021-11-04,@,DET,W,109,98,41,83,.494,12,32,.375,15,22,.682,15,49,22,8,3,12,17
9,10,2021-11-06,@,CHI,W,114,105,43,81,.531,13,26,.500,15,19,.789,6,41,22,6,5,14,22
10,11,2021-11-08,,NYK,L,96,103,35,91,.385,13,40,.325,13,16,.813,12,47,20,7,6,8,13
11,12,2021-11-09,,MIL,L,109,118,42,103,.408,14,43,.326,11,12,.917,13,46,21,7,7,7,20
12,13,2021-11-11,,TOR,L,109,115,40,88,.455,11,34,.324,18,19,.947,9,39,29,8,8,12,16
13,14,2021-11-13,@,IND,L,113,118,38,89,.427,12,23,.522,25,29,.862,18,46,16,11,2,14,22
14,15,2021-11-16,@,UTA,L,85,120,33,90,.367,6,29,.207,13,17,.765,6,42,19,5,5,8,16
15,16,2021-11-18,@,DEN,W,103,89,43,85,.506,11,29,.379,6,12,.500,6,45,22,5,7,9,18
16,17,2021-11-20,@,POR,L,111,118,41,81,.506,10,28,.357,19,21,.905,3,32,24,7,4,11,24
17,18,2021-11-22,@,SAC,W,102,94,36,85,.424,9,32,.281,21,27,.778,11,45,19,9,6,7,20
18,19,2021-11-24,@,GSW,L,96,116,34,80,.425,8,28,.286,20,22,.909,8,41,17,10,7,19,22
19,20,2021-11-27,,MIN,L,120,121,39,93,.419,12,34,.353,30,39,.769,12,44,27,13,5,16,25
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2021-11-29,,ORL,W,101,96,39,97,.402,10,33,.303,13,18,.722,12,55,24,7,6,10,19
23,22,2021-12-01,@,BOS,L,87,88,33,89,.371,8,31,.258,13,17,.765,8,46,20,7,9,7,17
24,23,2021-12-03,@,ATL,W,98,96,38,81,.469,9,22,.409,13,17,.765,6,40,22,8,5,11,24
25,24,2021-12-06,@,CHO,W,127,124,46,87,.529,15,36,.417,20,27,.741,8,49,28,6,9,15,19
26,25,2021-12-08,@,CHO,W,110,106,36,75,.480,13,34,.382,25,30,.833,8,36,23,6,4,15,21
27,26,2021-12-09,,UTA,L,96,118,38,88,.432,6,33,.182,14,15,.933,6,34,17,9,4,9,20
28,27,2021-12-11,,GSW,W,102,93,35,76,.461,9,27,.333,23,26,.885,5,44,19,7,5,11,16
29,28,2021-12-13,@,MEM,L,91,126,37,83,.446,4,22,.182,13,19,.684,5,38,22,5,10,15,19
30,29,2021-12-15,,MIA,L,96,101,35,79,.443,12,37,.324,14,17,.824,4,35,26,9,5,11,19
31,30,2021-12-16,@,BRK,L,105,114,39,89,.438,10,34,.294,17,20,.850,5,38,19,10,4,9,22
32,31,2021-12-20,@,BOS,W,108,103,36,72,.500,10,25,.400,26,31,.839,2,34,20,11,7,15,23
33,32,2021-12-23,,ATL,L,96,98,33,80,.413,6,27,.222,24,26,.923,8,38,20,8,7,8,13
34,33,2021-12-26,@,WAS,W,117,96,43,86,.500,12,31,.387,19,22,.864,10,50,25,6,8,12,23
35,34,2021-12-28,@,TOR,W,114,109,34,77,.442,14,30,.467,32,38,.842,8,42,23,6,4,8,18
36,35,2021-12-30,@,BRK,W,110,102,42,100,.420,13,32,.406,13,20,.650,14,43,22,10,4,7,20
37,36,2022-01-03,,HOU,W,133,113,50,96,.521,17,40,.425,16,17,.941,12,54,33,7,7,12,21
38,37,2022-01-05,@,ORL,W,116,106,43,85,.506,12,28,.429,18,24,.750,10,42,26,8,4,15,16
39,38,2022-01-07,,SAS,W,119,100,45,87,.517,8,23,.348,21,27,.778,12,49,28,7,4,13,18
40,39,2022-01-10,@,HOU,W,111,91,43,94,.457,10,35,.286,15,18,.833,14,47,23,14,7,14,21
41,40,2022-01-12,,CHO,L,98,109,34,73,.466,12,30,.400,18,28,.643,3,33,18,3,3,16,13
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2022-01-14,,BOS,W,111,99,38,85,.447,14,41,.341,21,25,.840,7,40,26,12,4,9,19
45,42,2022-01-15,@,MIA,W,109,98,40,79,.506,13,32,.406,16,21,.762,6,43,24,5,5,15,22
46,43,2022-01-17,@,WAS,L,98,117,35,86,.407,7,26,.269,21,25,.840,10,42,19,9,3,12,26
47,44,2022-01-19,,ORL,W,123,110,45,83,.542,10,28,.357,23,27,.852,6,44,21,7,8,9,15
48,45,2022-01-21,,LAC,L,101,102,38,91,.418,10,28,.357,15,21,.714,13,44,23,7,3,7,17
49,46,2022-01-23,@,SAS,W,115,109,44,92,.478,7,16,.438,20,23,.870,13,47,22,5,3,10,19
50,47,2022-01-25,,NOP,W,117,107,39,84,.464,10,31,.323,29,31,.935,14,44,26,4,8,10,22
51,48,2022-01-27,,LAL,W,105,87,41,82,.500,13,35,.371,10,17,.588,3,41,30,8,5,14,14
52,49,2022-01-29,,SAC,W,103,101,36,70,.514,12,30,.400,19,26,.731,3,36,24,8,3,17,17
53,50,2022-01-31,,MEM,W,122,119,49,100,.490,11,31,.355,13,15,.867,14,49,30,8,12,21,23
54,51,2022-02-02,,WAS,L,103,106,41,91,.451,11,27,.407,10,13,.769,10,41,23,2,4,4,20
55,52,2022-02-04,@,DAL,L,98,107,36,70,.514,9,27,.333,17,23,.739,6,36,23,5,5,13,22
56,53,2022-02-06,@,CHI,W,119,108,45,84,.536,12,24,.500,17,21,.810,4,38,29,5,5,9,17
57,54,2022-02-08,,PHO,L,109,114,41,89,.461,10,32,.313,17,18,.944,6,44,24,7,4,14,22
58,55,2022-02-11,,OKC,W,100,87,36,93,.387,7,26,.269,21,26,.808,15,55,19,7,10,11,16
59,56,2022-02-12,,CLE,W,103,93,38,79,.481,10,22,.455,17,21,.810,8,40,24,13,5,11,21
60,57,2022-02-15,,BOS,L,87,135,23,80,.288,8,32,.250,33,39,.846,12,40,17,7,2,9,17
61,58,2022-02-17,@,MIL,W,123,120,44,88,.500,12,34,.353,23,27,.852,9,46,21,2,2,12,23
62,59,2022-02-25,@,MIN,W,133,102,42,82,.512,19,39,.487,30,36,.833,6,42,30,10,0,11,23
63,60,2022-02-27,@,NYK,W,125,109,38,78,.487,10,33,.303,39,44,.886,5,43,28,13,5,10,26
64,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,
66,61,2022-03-02,,NYK,W,123,108,39,75,.520,17,36,.472,28,33,.848,5,43,24,2,8,14,25
67,62,2022-03-04,,CLE,W,125,119,41,75,.547,14,33,.424,29,32,.906,3,30,23,8,3,11,24
68,63,2022-03-05,@,MIA,L,82,99,28,82,.341,7,41,.171,19,23,.826,13,41,13,9,4,9,17
69,64,2022-03-07,,CHI,W,121,106,41,84,.488,12,30,.400,27,34,.794,8,38,29,5,5,9,19
70,65,2022-03-10,,BRK,L,100,129,30,93,.323,14,36,.389,26,30,.867,17,50,19,5,5,18,19
71,66,2022-03-13,@,ORL,W,116,114,35,92,.380,14,37,.378,32,37,.865,10,45,21,7,3,8,17
72,67,2022-03-14,,DEN,L,110,114,36,84,.429,12,33,.364,26,32,.813,11,48,25,8,6,13,17
73,68,2022-03-16,@,CLE,W,118,114,41,79,.519,12,32,.375,24,28,.857,7,39,24,6,2,11,25
74,69,2022-03-18,,DAL,W,111,101,37,75,.493,16,38,.421,21,23,.913,5,38,23,9,4,11,21
75,70,2022-03-20,,TOR,L,88,93,30,73,.411,7,27,.259,21,28,.750,5,40,21,7,5,10,23
76,71,2022-03-21,,MIA,W,113,106,43,86,.500,15,37,.405,12,16,.750,11,45,26,6,4,11,20
77,72,2022-03-23,@,LAL,W,126,121,47,91,.516,10,27,.370,22,28,.786,8,43,26,7,5,7,13
78,73,2022-03-25,@,LAC,W,122,97,43,92,.467,15,35,.429,21,24,.875,12,52,23,12,8,11,18
79,74,2022-03-27,@,PHO,L,104,114,37,89,.416,10,36,.278,20,26,.769,12,45,22,6,4,10,19
80,75,2022-03-29,,MIL,L,116,118,43,89,.483,16,41,.390,14,18,.778,5,40,28,7,3,8,19
81,76,2022-03-31,@,DET,L,94,102,31,69,.449,7,26,.269,25,28,.893,4,39,22,8,9,15,17
82,77,2022-04-02,,CHO,W,144,114,53,87,.609,21,43,.488,17,21,.810,10,47,38,10,5,19,18
83,78,2022-04-03,@,CLE,W,112,108,33,80,.413,11,31,.355,35,42,.833,12,50,23,7,8,14,19
84,79,2022-04-05,@,IND,W,131,122,47,87,.540,23,40,.575,14,18,.778,5,36,34,8,3,14,14
85,80,2022-04-07,@,TOR,L,114,119,37,75,.493,19,36,.528,21,25,.840,6,37,26,7,3,16,18
86,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,
88,81,2022-04-09,,IND,W,133,120,50,90,.556,12,34,.353,21,27,.778,14,42,37,14,3,14,24
89,82,2022-04-10,,DET,W,118,106,46,88,.523,5,25,.200,21,23,.913,10,42,25,13,6,10,23
