,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2022-10-18,@,BOS,L,117,126,46,82,.561,12,35,.343,22,28,.786,6,36,24,8,3,10,24
1,2,2022-10-20,,MIL,L,88,90,34,84,.405,13,42,.310,9,14,.643,7,48,24,4,6,12,16
2,3,2022-10-22,,SAS,L,105,114,43,89,.483,16,38,.421,12,15,.800,12,43,27,5,7,14,20
3,4,2022-10-24,,IND,W,120,106,38,90,.422,12,44,.273,18,23,.783,14,47,27,3,4,13,23
4,5,2022-10-26,@,TOR,L,109,119,46,84,.548,16,37,.432,11,14,.786,6,39,32,9,5,9,21
5,6,2022-10-28,@,TOR,W,112,90,33,86,.384,9,39,.231,15,24,.625,15,45,20,9,5,17,15
6,7,2022-10-29,@,CHI,W,114,109,36,80,.450,11,31,.355,26,29,.897,9,40,22,7,3,18,20
7,8,2022-10-31,@,WAS,W,118,111,38,81,.469,10,25,.400,25,26,.962,9,41,22,8,4,15,18
8,9,2022-11-02,,WAS,L,111,121,45,78,.577,5,21,.238,26,32,.813,7,43,27,4,9,7,18
9,10,2022-11-04,,NYK,L,104,106,37,80,.463,9,33,.273,23,27,.852,10,50,24,5,8,21,21
10,11,2022-11-07,,PHO,W,100,88,32,73,.438,6,19,.316,18,22,.818,6,37,19,8,5,13,24
11,12,2022-11-10,@,ATL,L,95,104,39,88,.443,6,26,.231,20,23,.870,11,54,19,8,2,18,22
12,13,2022-11-12,,ATL,W,121,109,40,89,.449,6,24,.250,23,27,.852,12,43,20,4,2,18,19
13,14,2022-11-13,,UTA,W,105,98,37,94,.394,11,37,.297,13,23,.565,18,50,23,3,4,17,17
14,15,2022-11-18,,MIL,W,110,102,41,90,.456,12,36,.333,8,21,.381,8,42,22,8,7,12,18
15,16,2022-11-19,,MIN,L,109,112,40,85,.471,12,36,.333,20,24,.833,8,43,28,9,2,17,25
16,17,2022-11-22,,BRK,W,115,106,44,80,.550,9,28,.321,9,13,.692,4,35,31,5,13,15,15
17,18,2022-11-23,@,CHO,L,101,107,44,92,.478,6,23,.261,13,21,.619,11,44,25,8,1,15,15
18,19,2022-11-25,@,ORL,W,107,99,34,80,.425,9,35,.257,22,27,.815,9,35,20,7,6,14,15
19,20,2022-11-27,@,ORL,W,133,103,36,79,.456,12,40,.300,19,25,.760,7,26,21,9,4,15,20
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2022-11-28,,ATL,W,104,101,37,74,.500,12,27,.444,15,22,.682,8,42,26,7,6,19,21
23,22,2022-11-30,@,CLE,L,85,113,45,74,.608,15,29,.517,8,10,.800,6,40,28,10,3,18,13
24,23,2022-12-02,@,MEM,L,109,117,42,97,.433,11,30,.367,22,28,.786,19,57,22,8,11,12,18
25,24,2022-12-05,@,HOU,L,123,132,42,94,.447,14,39,.359,34,44,.773,16,51,19,9,3,19,27
26,25,2022-12-09,,LAL,W,133,122,44,88,.500,11,31,.355,23,30,.767,7,37,29,12,4,19,23
27,26,2022-12-11,,CHO,W,131,113,38,93,.409,11,30,.367,26,30,.867,15,45,21,12,3,15,24
28,27,2022-12-13,,SAC,W,123,103,38,92,.413,10,42,.238,17,20,.850,13,48,21,5,4,17,22
29,28,2022-12-16,,GSW,W,118,106,39,94,.415,17,43,.395,11,13,.846,13,48,31,8,6,17,21
30,29,2022-12-19,,TOR,W,104,101,37,88,.420,11,40,.275,16,20,.800,9,50,24,6,3,15,20
31,30,2022-12-21,,DET,W,113,93,31,79,.392,6,23,.261,25,34,.735,11,46,15,6,1,22,15
32,31,2022-12-23,,LAC,W,119,114,41,81,.506,14,38,.368,18,23,.783,6,33,25,5,9,11,16
33,32,2022-12-25,@,NYK,W,119,112,43,90,.478,12,32,.375,14,17,.824,12,46,30,4,6,8,19
34,33,2022-12-27,@,WAS,L,111,116,39,85,.459,11,33,.333,27,31,.871,14,39,18,7,8,15,23
35,34,2022-12-30,@,NOP,L,116,127,43,80,.538,15,31,.484,26,36,.722,7,36,19,14,3,12,20
36,35,2022-12-31,@,OKC,W,115,96,35,92,.380,12,36,.333,14,22,.636,15,50,16,7,6,16,21
37,36,2023-01-02,,NOP,W,120,111,42,84,.500,11,29,.379,16,20,.800,10,49,26,3,6,17,22
38,37,2023-01-04,,IND,W,129,126,45,95,.474,13,36,.361,23,26,.885,13,45,31,7,8,13,18
39,38,2023-01-06,,CHI,L,112,126,48,84,.571,20,34,.588,10,17,.588,8,45,33,3,4,11,14
40,39,2023-01-08,@,DET,W,123,111,44,87,.506,8,23,.348,15,18,.833,10,43,25,9,2,23,20
41,40,2023-01-10,,DET,W,147,116,36,89,.404,14,39,.359,30,36,.833,3,26,23,9,5,11,22
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2023-01-12,,OKC,L,114,133,44,86,.512,14,33,.424,31,33,.939,5,39,28,7,6,11,22
45,42,2023-01-14,@,UTA,W,118,117,43,90,.478,12,40,.300,19,23,.826,10,48,20,5,6,10,24
46,43,2023-01-15,@,LAL,W,113,112,48,87,.552,6,20,.300,10,13,.769,4,38,28,4,6,9,19
47,44,2023-01-17,@,LAC,W,120,110,41,82,.500,12,34,.353,16,20,.800,8,33,20,4,5,18,23
48,45,2023-01-19,@,POR,W,105,95,32,85,.376,9,37,.243,22,29,.759,13,44,19,4,3,15,15
49,46,2023-01-21,@,SAC,W,129,127,46,84,.548,13,33,.394,22,29,.759,4,29,28,6,5,8,20
