,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2017-10-18,@,WAS,L,115,120,42,97,.433,6,22,.273,30,38,.789,16,52,21,8,10,9,20
1,2,2017-10-20,,BOS,L,92,102,35,84,.417,10,29,.345,22,32,.688,14,55,16,4,5,19,24
2,3,2017-10-21,@,TOR,L,94,128,42,89,.472,13,44,.295,31,37,.838,8,51,23,5,10,13,29
3,4,2017-10-23,@,DET,W,97,86,33,85,.388,6,30,.200,14,19,.737,9,39,14,5,2,14,21
4,5,2017-10-25,,HOU,L,104,105,36,75,.480,12,39,.308,21,24,.875,7,40,22,11,13,19,13
5,6,2017-10-28,@,DAL,W,112,110,38,74,.514,19,40,.475,15,19,.789,3,33,22,7,2,17,15
6,7,2017-10-30,@,HOU,W,115,107,33,83,.398,13,47,.277,28,38,.737,10,35,17,12,3,15,23
7,8,2017-11-01,,ATL,W,119,109,41,94,.436,8,23,.348,19,27,.704,12,49,22,11,4,18,28
8,9,2017-11-03,,IND,W,121,110,45,97,.464,8,28,.286,12,19,.632,8,40,25,6,6,11,18
9,10,2017-11-07,@,UTA,W,104,97,30,99,.303,9,39,.231,28,35,.800,14,45,15,14,6,12,23
10,11,2017-11-09,@,SAC,L,108,109,40,93,.430,12,27,.444,17,28,.607,8,45,29,6,5,9,19
11,12,2017-11-11,@,GSW,L,114,135,48,82,.585,14,27,.519,25,26,.962,4,39,31,15,11,22,23
12,13,2017-11-13,@,LAC,W,109,105,36,82,.439,12,32,.375,21,32,.656,9,34,16,8,4,15,26
13,14,2017-11-15,@,LAL,W,115,109,42,109,.385,3,27,.111,22,27,.815,22,57,18,7,6,9,23
14,15,2017-11-18,,GSW,L,116,124,50,91,.549,7,23,.304,17,20,.850,11,48,25,5,6,12,18
15,16,2017-11-20,,UTA,W,107,86,30,85,.353,9,28,.321,17,19,.895,7,34,18,16,4,14,19
16,17,2017-11-22,,POR,W,101,81,30,89,.337,7,26,.269,14,24,.583,11,48,14,8,6,17,17
17,18,2017-11-25,,ORL,W,130,111,39,86,.453,12,31,.387,21,31,.677,7,41,22,8,5,9,17
18,19,2017-11-27,,CLE,L,91,113,41,86,.477,15,37,.405,16,20,.800,11,46,25,7,3,11,21
19,20,2017-11-29,,WAS,W,118,113,36,89,.404,9,22,.409,32,37,.865,7,35,22,8,4,11,42
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2017-11-30,@,BOS,L,97,108,40,79,.506,12,29,.414,16,20,.800,7,40,25,7,7,16,20
23,22,2017-12-02,,DET,W,108,103,34,78,.436,9,31,.290,26,32,.813,7,36,20,8,2,16,27
24,23,2017-12-04,,PHO,L,101,115,44,91,.484,10,22,.455,17,22,.773,15,46,25,10,9,11,14
25,24,2017-12-07,,LAL,L,104,107,42,96,.438,11,28,.393,12,24,.500,15,44,22,13,7,11,23
26,25,2017-12-09,@,CLE,L,98,105,36,75,.480,14,29,.483,19,25,.760,6,33,26,12,2,17,16
27,26,2017-12-10,@,NOP,L,124,131,46,80,.575,15,24,.625,24,32,.750,5,33,31,11,9,14,21
28,27,2017-12-12,@,MIN,W,118,112,44,108,.407,5,29,.172,19,27,.704,17,50,19,14,7,10,21
29,28,2017-12-15,,OKC,L,117,119,47,113,.416,15,35,.429,10,19,.526,18,60,28,10,5,18,21
30,29,2017-12-18,@,CHI,L,115,117,44,92,.478,13,28,.464,16,19,.842,5,39,27,9,7,15,16
31,30,2017-12-19,,SAC,L,95,101,41,91,.451,7,27,.259,12,23,.522,9,39,21,11,6,12,20
32,31,2017-12-21,,TOR,L,109,114,35,85,.412,12,35,.343,32,35,.914,19,45,18,14,6,21,19
33,32,2017-12-23,@,TOR,L,86,102,35,85,.412,9,27,.333,23,26,.885,7,43,18,15,6,17,20
34,33,2017-12-25,@,NYK,W,105,98,38,94,.404,4,15,.267,18,28,.643,18,45,18,7,5,10,21
35,34,2017-12-28,@,POR,L,110,114,35,75,.467,8,24,.333,36,47,.766,8,47,15,7,3,15,18
36,35,2017-12-30,@,DEN,W,107,102,35,87,.402,7,32,.219,25,34,.735,10,48,18,10,9,13,12
37,36,2017-12-31,@,PHO,W,123,110,37,88,.420,10,27,.370,26,34,.765,12,35,18,9,4,16,29
38,37,2018-01-03,,SAS,W,112,106,39,87,.448,8,25,.320,20,23,.870,12,43,15,4,4,15,25
39,38,2018-01-05,,DET,W,114,78,30,78,.385,7,22,.318,11,19,.579,6,34,20,9,4,12,14
40,39,2018-01-11,,BOS,L,103,114,43,89,.483,13,35,.371,15,19,.789,11,46,24,11,2,18,18
41,40,2018-01-15,,TOR,W,117,111,38,95,.400,9,32,.281,26,30,.867,12,44,20,8,1,15,31
42,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,
44,41,2018-01-18,@,BOS,W,89,80,30,74,.405,7,29,.241,13,17,.765,3,31,13,7,5,19,20
45,42,2018-01-20,,MIL,W,116,94,33,82,.402,10,32,.313,18,22,.818,8,35,20,10,3,17,20
46,43,2018-01-22,@,MEM,L,101,105,33,78,.423,10,26,.385,29,35,.829,11,32,14,14,2,12,26
47,44,2018-01-24,,CHI,W,115,101,36,94,.383,11,37,.297,18,22,.818,10,43,20,8,2,11,15
48,45,2018-01-26,@,SAS,W,97,78,30,75,.400,3,24,.125,15,18,.833,5,36,20,6,5,9,14
49,46,2018-01-28,@,OKC,L,112,122,45,92,.489,10,33,.303,22,30,.733,17,41,21,7,3,10,25
50,47,2018-01-29,@,MIL,L,95,107,38,80,.475,11,28,.393,20,22,.909,8,42,26,6,8,9,19
51,48,2018-01-31,@,BRK,L,108,116,39,77,.506,13,32,.406,25,28,.893,9,39,19,3,9,11,26
52,49,2018-02-02,,MIA,W,103,97,34,87,.391,12,37,.324,17,26,.654,16,49,20,3,5,11,16
53,50,2018-02-03,@,IND,L,92,100,35,79,.443,9,27,.333,21,25,.840,6,42,25,15,8,13,19
54,51,2018-02-06,,WAS,W,115,102,41,93,.441,7,27,.259,13,18,.722,16,39,23,14,2,11,18
55,52,2018-02-09,,NOP,W,100,82,33,95,.347,8,31,.258,8,16,.500,8,46,17,8,6,12,12
56,53,2018-02-10,,LAC,W,112,98,38,88,.432,8,32,.250,14,23,.609,11,53,20,7,5,16,16
57,54,2018-02-12,,NYK,W,108,92,31,79,.392,6,24,.250,24,28,.857,7,33,16,5,4,19,22
58,55,2018-02-14,,MIA,W,104,102,35,77,.455,11,27,.407,21,29,.724,3,29,23,9,5,10,21
59,56,2018-02-22,@,CHI,W,116,115,44,97,.454,18,34,.529,9,15,.600,11,48,27,5,4,13,26
60,57,2018-02-24,,ORL,W,116,105,38,85,.447,13,31,.419,16,19,.842,6,33,27,7,5,11,20
