,G,Date,H/A,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
0,1,2018-10-16,@,BOS,L,87,105,34,87,.391,5,26,.192,14,23,.609,6,47,18,8,5,16,20
1,2,2018-10-18,,CHI,W,127,108,44,93,.473,12,36,.333,27,30,.900,11,55,30,10,8,13,17
2,3,2018-10-20,,ORL,W,116,115,45,94,.479,17,33,.515,9,10,.900,13,46,33,8,3,10,21
3,4,2018-10-23,@,DET,L,132,133,49,98,.500,14,43,.326,20,28,.714,8,48,32,3,8,11,24
4,5,2018-10-24,@,MIL,L,108,123,38,92,.413,11,34,.324,21,30,.700,8,50,29,4,5,16,27
5,6,2018-10-27,,CHO,W,105,103,35,91,.385,10,28,.357,25,30,.833,14,56,18,4,8,11,23
6,7,2018-10-29,,ATL,W,113,92,41,99,.414,14,47,.298,17,18,.944,16,64,33,7,9,19,22
7,8,2018-10-30,@,TOR,L,112,129,38,91,.418,14,40,.350,22,30,.733,17,47,25,7,5,23,24
8,9,2018-11-01,,LAC,W,122,113,44,93,.473,13,27,.481,21,28,.750,10,43,29,7,7,14,30
9,10,2018-11-03,,DET,W,109,99,28,69,.406,9,29,.310,44,51,.863,3,45,21,11,3,17,31
10,11,2018-11-04,@,BRK,L,97,122,31,65,.477,4,20,.200,31,41,.756,9,46,16,6,1,27,21
11,12,2018-11-07,@,IND,W,100,94,36,79,.456,10,32,.313,18,22,.818,5,43,24,7,8,16,18
12,13,2018-11-09,,CHO,W,133,132,45,94,.479,12,37,.324,31,41,.756,13,59,33,3,15,16,33
13,14,2018-11-10,@,MEM,L,106,112,44,85,.518,8,31,.258,10,16,.625,8,48,27,10,6,23,20
14,15,2018-11-12,@,MIA,W,124,114,39,83,.470,15,36,.417,31,39,.795,10,42,24,5,0,9,24
15,16,2018-11-14,@,ORL,L,106,111,41,86,.477,14,29,.483,10,15,.667,10,41,32,2,3,14,21
16,17,2018-11-16,,UTA,W,113,107,41,81,.506,11,23,.478,20,32,.625,10,41,25,7,5,17,27
17,18,2018-11-17,@,CHO,W,122,119,39,93,.419,11,35,.314,33,38,.868,9,53,23,9,6,19,24
18,19,2018-11-19,,PHO,W,119,114,41,84,.488,6,22,.273,31,42,.738,13,53,24,8,1,19,27
19,20,2018-11-21,,NOP,W,121,120,44,98,.449,10,29,.345,23,26,.885,11,47,27,7,7,16,26
20,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,
22,21,2018-11-23,,CLE,L,112,121,40,75,.533,12,33,.364,20,26,.769,4,31,27,5,2,10,20
